CaseID,Prefix length,Groud truth,Predicted,Confidence,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
201114,2,¤,¤,77.0,1.0,1.0,1.0,1745,6991.505986335228,,5246.505986335228,5246.505986335228
201120,2,¤,¤,77.0,1.0,1.0,1.0,12776,6991.709572979672,,5784.290427020328,5784.290427020328
201123,2,¤,¤,77.0,1.0,1.0,1.0,74844,6991.9268625713385,,67852.07313742866,67852.07313742866
201129,2,¤,¤,39.0,1.0,1.0,1.0,14391,1822.3510359546012,,12568.648964045398,12568.648964045398
201138,2,¤,¤,53.0,1.0,1.0,1.0,17716,7452.96839455443,,10263.031605445569,10263.031605445569
201141,2,¦,¤,77.0,0.0,0.0,0.0,604773,10689.369620774958,,594083.630379225,594083.630379225
201144,2,¦,¦,95.0,1.0,1.0,1.0,72,320005.8504505435,,319933.8504505435,319933.8504505435
201147,2,¤,¤,77.0,1.0,1.0,1.0,306,6947.147588613028,,6641.147588613028,6641.147588613028
201150,2,¤,¤,77.0,1.0,1.0,1.0,16734,6942.90359010192,,9791.09640989808,9791.09640989808
201153,2,¦,¤,77.0,0.0,0.0,0.0,205,10001.775304803095,,9796.775304803095,9796.775304803095
201159,2,¤,¤,76.0,1.0,1.0,1.0,5973,6890.204012649169,,917.2040126491693,917.2040126491693
201162,2,¤,¤,77.0,1.0,1.0,1.0,3522,6944.673227857475,,3422.6732278574746,3422.6732278574746
201165,2,¤,¤,77.0,1.0,1.0,1.0,11722,6947.472544218584,,4774.527455781416,4774.527455781416
201168,2,¤,¤,77.0,1.0,1.0,1.0,17467,6947.437308068584,,10519.562691931416,10519.562691931416
201171,2,¤,¤,77.0,1.0,1.0,1.0,16758,6947.28657564914,,9810.713424350859,9810.713424350859
201177,2,¦,¤,77.0,0.0,0.0,0.0,661821,6952.4056052185815,,654868.5943947814,654868.5943947814
201208,2,¦,¦,96.0,1.0,1.0,1.0,57,332709.18724853685,,332652.18724853685,332652.18724853685
201211,2,¦,¤,53.0,0.0,0.0,0.0,138,7474.93617651553,,7336.93617651553,7336.93617651553
201214,2,¤,¤,77.0,1.0,1.0,1.0,9576,8463.695824101123,,1112.3041758988766,1112.3041758988766
201217,2,¦,¤,56.0,0.0,0.0,0.0,141,6496.577065871598,,6355.577065871598,6355.577065871598
201226,2,¤,¤,40.0,1.0,1.0,1.0,14678,1848.0068682823655,,12829.993131717634,12829.993131717634
201229,2,¤,¤,40.0,1.0,1.0,1.0,489,1850.9353838601419,,1361.9353838601419,1361.9353838601419
201232,2,¦,¤,55.0,0.0,0.0,0.0,610786,6465.622108096614,,604320.3778919034,604320.3778919034
201235,2,¦,¦,97.0,1.0,1.0,1.0,606128,348124.2668295066,,258003.7331704934,258003.7331704934
201238,2,¤,¤,77.0,1.0,1.0,1.0,922,6978.251321243568,,6056.251321243568,6056.251321243568
201241,2,¤,,39.0,0.0,0.0,0.0,2098,1896.2529878878959,,201.74701211210413,201.74701211210413
201244,2,¤,¤,77.0,1.0,1.0,1.0,66237,10030.835340733636,,56206.16465926636,56206.16465926636
201250,2,¤,¤,77.0,1.0,1.0,1.0,746,6971.427253526905,,6225.427253526905,6225.427253526905
201256,2,¦,¦,75.0,1.0,1.0,1.0,437526,203172.89374078249,,234353.10625921751,234353.10625921751
201259,2,¤,¤,76.0,1.0,1.0,1.0,710,9812.938904261528,,9102.938904261528,9102.938904261528
201265,2,¤,¤,76.0,1.0,1.0,1.0,314270,9863.201314672613,,304406.7986853274,304406.7986853274
201271,2,¤,¤,49.0,1.0,1.0,1.0,2205,7838.696571040339,,5633.696571040339,5633.696571040339
201274,2,¦,¤,77.0,0.0,0.0,0.0,657573,6968.649470368573,,650604.3505296315,650604.3505296315
201289,2,¤,¤,55.0,1.0,1.0,1.0,43,6435.244631668852,,6392.244631668852,6392.244631668852
201295,2,¦,¤,53.0,0.0,0.0,0.0,534,7497.455991493296,,6963.455991493296,6963.455991493296
201304,2,¤,¤,75.0,1.0,1.0,1.0,630,6802.96713550477,,6172.96713550477,6172.96713550477
201307,2,¦,¦,78.0,1.0,1.0,1.0,1037940,146079.11781485684,,891860.8821851432,891860.8821851432
201310,2,¦,¤,74.0,0.0,0.0,0.0,128,6778.560228938117,,6650.560228938117,6650.560228938117
201313,2,§,¦,95.0,0.0,0.0,0.0,1173,318744.2709964553,,317571.2709964553,317571.2709964553
201316,2,¦,¤,67.0,0.0,0.0,0.0,14,6626.784427940974,,6612.784427940974,6612.784427940974
201319,2,¦,¦,86.0,1.0,1.0,1.0,153038,104224.94544290098,,48813.05455709902,48813.05455709902
201322,2,§,§,84.0,1.0,1.0,1.0,16394,204168.08790087086,,187774.08790087086,187774.08790087086
201325,2,¤,¤,49.0,1.0,1.0,1.0,6095,7632.944860934892,,1537.944860934892,1537.944860934892
201328,2,¦,¦,88.0,1.0,1.0,1.0,608535,104184.62745704544,,504350.3725429546,504350.3725429546
201331,2,¢,¤,40.0,0.0,0.0,0.0,305,1923.572749521215,,1618.572749521215,1618.572749521215
201337,2,¤,¤,71.0,1.0,1.0,1.0,13117,6691.538683821495,,6425.461316178505,6425.461316178505
201373,2,¤,¤,49.0,1.0,1.0,1.0,2321,7935.0517807791775,,5614.0517807791775,5614.0517807791775
201376,2,¤,¤,76.0,1.0,1.0,1.0,9496,8481.975555695559,,1014.0244443044412,1014.0244443044412
201379,2,¦,¤,51.0,0.0,0.0,0.0,608627,8345.783920817852,,600281.2160791821,600281.2160791821
201385,2,¤,¤,49.0,1.0,1.0,1.0,322,7639.445930609888,,7317.445930609888,7317.445930609888
201388,2,¤,¤,51.0,1.0,1.0,1.0,1855,6702.546065568712,,4847.546065568712,4847.546065568712
201394,2,¦,¤,46.0,0.0,0.0,0.0,157,6586.8383792243285,,6429.8383792243285,6429.8383792243285
201397,2,¦,¦,91.0,1.0,1.0,1.0,1364678,104073.65707531216,,1260604.3429246878,1260604.3429246878
201400,2,¤,¤,49.0,1.0,1.0,1.0,5007,7839.209452779228,,2832.209452779228,2832.209452779228
201415,2,¢,,40.0,0.0,0.0,0.0,1071,1889.9339716545658,,818.9339716545658,818.9339716545658
201424,2,¤,¤,50.0,1.0,1.0,1.0,442,8191.110925265155,,7749.110925265155,7749.110925265155
201427,2,¦,¦,98.0,1.0,1.0,1.0,871,424502.7406688888,,423631.7406688888,423631.7406688888
201430,2,¦,¦,98.0,1.0,1.0,1.0,602408,423550.8321615115,,178857.16783848847,178857.16783848847
201433,2,¦,¦,98.0,1.0,1.0,1.0,602956,423818.40765435586,,179137.59234564414,179137.59234564414
201436,2,¦,¤,55.0,0.0,0.0,0.0,186,6719.502483974259,,6533.502483974259,6533.502483974259
201439,2,¤,¤,76.0,1.0,1.0,1.0,14359,7990.803200334704,,6368.196799665296,6368.196799665296
201442,2,¦,§,74.0,0.0,0.0,0.0,92439,188365.5985960347,,95926.59859603469,95926.59859603469
201445,2,¤,¤,78.0,1.0,1.0,1.0,2004,7286.52652490174,,5282.52652490174,5282.52652490174
201451,2,¦,¤,69.0,0.0,0.0,0.0,615184,7146.711439265702,,608037.2885607342,608037.2885607342
201454,2,¦,¤,77.0,0.0,0.0,0.0,518018,7086.751257349067,,510931.24874265096,510931.24874265096
201457,2,¤,¤,77.0,1.0,1.0,1.0,194545,7078.464889407404,,187466.5351105926,187466.5351105926
201469,2,¢,,39.0,0.0,0.0,0.0,912,2372.5909240987576,,1460.5909240987576,1460.5909240987576
201478,2,¤,¤,77.0,1.0,1.0,1.0,11214,7072.261369443519,,4141.738630556481,4141.738630556481
201484,2,¤,¤,77.0,1.0,1.0,1.0,977,7067.177576024077,,6090.177576024077,6090.177576024077
201487,2,¤,¢,54.0,0.0,0.0,0.0,3295,7116.529719226829,,3821.529719226829,3821.529719226829
201490,2,¤,¤,64.0,1.0,1.0,1.0,81097,7117.259890557384,,73979.74010944262,73979.74010944262
201508,2,¤,¤,65.0,1.0,1.0,1.0,29104,6697.828336596493,,22406.171663403507,22406.171663403507
201523,2,¤,¤,69.0,1.0,1.0,1.0,35850,6752.187928227019,,29097.81207177298,29097.81207177298
201526,2,¦,¤,71.0,0.0,0.0,0.0,91,6781.88221485756,,6690.88221485756,6690.88221485756
201532,2,¤,¤,69.0,1.0,1.0,1.0,11706,6759.197964513127,,4946.802035486873,4946.802035486873
201538,2,¦,¤,56.0,0.0,0.0,0.0,524751,6574.024166007668,,518176.97583399236,518176.97583399236
201541,2,¤,¤,54.0,1.0,1.0,1.0,14360,6532.140129041024,,7827.859870958976,7827.859870958976
201544,2,¤,¤,76.0,1.0,1.0,1.0,10072,6931.994086549148,,3140.005913450852,3140.005913450852
201556,2,¦,¤,74.0,0.0,0.0,0.0,599254,6848.4452597714135,,592405.5547402286,592405.5547402286
201559,2,¦,¤,57.0,0.0,0.0,0.0,272,6593.081050465992,,6321.081050465992,6321.081050465992
201562,2,¤,¤,72.0,1.0,1.0,1.0,9128,6804.842481710325,,2323.157518289675,2323.157518289675
201568,2,¤,¤,56.0,1.0,1.0,1.0,10127,7319.801195885056,,2807.1988041149443,2807.1988041149443
201602,2,¦,¦,78.0,1.0,1.0,1.0,352019,215763.56882184258,,136255.43117815742,136255.43117815742
201605,2,¦,¤,53.0,0.0,0.0,0.0,602188,7438.660560090549,,594749.3394399094,594749.3394399094
201611,2,¦,¤,53.0,0.0,0.0,0.0,228,6504.442557577149,,6276.442557577149,6276.442557577149
201617,2,¤,¤,53.0,1.0,1.0,1.0,19,7360.98246741559,,7341.98246741559,7341.98246741559
201629,2,¤,¤,65.0,1.0,1.0,1.0,81215,7121.889529154604,,74093.1104708454,74093.1104708454
201635,2,¤,¤,39.0,1.0,1.0,1.0,1635,1929.7429908989895,,294.74299089898955,294.74299089898955
201644,2,¦,¤,52.0,0.0,0.0,0.0,598749,7306.957619210062,,591442.04238079,591442.04238079
201662,2,¤,¤,75.0,1.0,1.0,1.0,1947,9848.241611433732,,7901.241611433732,7901.241611433732
201668,2,¦,§,77.0,0.0,0.0,0.0,5471,180585.0808237721,,175114.0808237721,175114.0808237721
201674,2,¦,¤,70.0,0.0,0.0,0.0,58,6754.832597040907,,6696.832597040907,6696.832597040907
201677,2,¦,¤,47.0,0.0,0.0,0.0,617787,7327.8702742350515,,610459.129725765,610459.129725765
201680,2,¦,¤,55.0,0.0,0.0,0.0,80,8463.094851987235,,8383.094851987235,8383.094851987235
201683,2,¤,¤,76.0,1.0,1.0,1.0,15573,8439.196912031692,,7133.803087968308,7133.803087968308
201686,2,¤,¤,69.0,1.0,1.0,1.0,20750,7815.5288024153515,,12934.471197584648,12934.471197584648
201692,2,¦,¤,75.0,0.0,0.0,0.0,433123,8526.353529056647,,424596.64647094335,424596.64647094335
201695,2,¦,¦,95.0,1.0,1.0,1.0,343451,324536.2797098745,,18914.720290125522,18914.720290125522
201701,2,¤,¤,71.0,1.0,1.0,1.0,53354,9667.163036583826,,43686.83696341617,43686.83696341617
201704,2,¦,¦,86.0,1.0,1.0,1.0,173932,108828.07862506523,,65103.92137493477,65103.92137493477
201710,2,¤,¤,75.0,1.0,1.0,1.0,12200,8457.431619656682,,3742.5683803433185,3742.5683803433185
201716,2,¦,¤,75.0,0.0,0.0,0.0,210,8567.981125153847,,8357.981125153847,8357.981125153847
201719,2,¦,¦,93.0,1.0,1.0,1.0,334724,118469.76984032684,,216254.23015967314,216254.23015967314
201722,2,¤,¤,48.0,1.0,1.0,1.0,530,7355.315319957259,,6825.315319957259,6825.315319957259
201725,2,¦,¤,76.0,0.0,0.0,0.0,168,7097.9896316351715,,6929.9896316351715,6929.9896316351715
201731,2,¢,,40.0,0.0,0.0,0.0,92,2945.2762397929023,,2853.2762397929023,2853.2762397929023
201740,2,¤,¤,53.0,1.0,1.0,1.0,62468,8894.342261581452,,53573.65773841855,53573.65773841855
201743,2,¦,¤,50.0,0.0,0.0,0.0,1142,7815.037453879241,,6673.037453879241,6673.037453879241
201749,2,¤,¤,49.0,1.0,1.0,1.0,69547,7721.557905493179,,61825.44209450682,61825.44209450682
201752,2,¦,¦,93.0,1.0,1.0,1.0,56484,104173.58679671212,,47689.586796712116,47689.586796712116
201755,2,¦,¦,81.0,1.0,1.0,1.0,19134,131231.65345910905,,112097.65345910905,112097.65345910905
201758,2,¦,¦,98.0,1.0,1.0,1.0,311,457666.31598638254,,457355.31598638254,457355.31598638254
201761,2,¦,¦,98.0,1.0,1.0,1.0,61,456026.81707816117,,455965.81707816117,455965.81707816117
201770,2,¦,¤,75.0,0.0,0.0,0.0,115,8536.019979539975,,8421.019979539975,8421.019979539975
201779,2,¤,,41.0,0.0,0.0,0.0,1821,1950.9277473045338,,129.9277473045338,129.9277473045338
201782,2,¦,¦,93.0,1.0,1.0,1.0,233872,104602.19932531189,,129269.80067468811,129269.80067468811
201794,2,¤,¤,78.0,1.0,1.0,1.0,8276,11390.758889471812,,3114.758889471812,3114.758889471812
201797,2,¤,¤,56.0,1.0,1.0,1.0,66599,6752.1781404075755,,59846.821859592426,59846.821859592426
201800,2,¤,¤,77.0,1.0,1.0,1.0,19816,7175.918292487909,,12640.08170751209,12640.08170751209
201821,2,¦,¦,97.0,1.0,1.0,1.0,610636,426187.93694853236,,184448.06305146764,184448.06305146764
201824,2,¤,¤,52.0,1.0,1.0,1.0,16260,7398.187926687792,,8861.812073312209,8861.812073312209
201833,2,¤,¤,52.0,1.0,1.0,1.0,21263,6616.272309857646,,14646.727690142354,14646.727690142354
201836,2,¤,¤,53.0,1.0,1.0,1.0,21252,6649.74469479374,,14602.255305206261,14602.255305206261
201842,2,¤,¤,53.0,1.0,1.0,1.0,118714,6641.403515063189,,112072.59648493682,112072.59648493682
201845,2,¦,¤,51.0,0.0,0.0,0.0,620141,7023.735318201878,,613117.2646817982,613117.2646817982
201848,2,¤,¤,77.0,1.0,1.0,1.0,11345,12211.953025732493,,866.9530257324932,866.9530257324932
201854,2,¦,¤,77.0,0.0,0.0,0.0,614889,12404.375683318503,,602484.6243166815,602484.6243166815
201879,2,¤,¤,49.0,1.0,1.0,1.0,1578,6554.421121224345,,4976.421121224345,4976.421121224345
201882,2,¤,¤,69.0,1.0,1.0,1.0,16137,6837.929226560308,,9299.070773439693,9299.070773439693
201885,2,¦,¤,85.0,0.0,0.0,0.0,453727,9701.332314264364,,444025.6676857356,444025.6676857356
201888,2,¤,¤,77.0,1.0,1.0,1.0,10954,11535.92595478007,,581.9259547800702,581.9259547800702
201891,2,¦,¤,69.0,0.0,0.0,0.0,624874,6833.7498276575325,,618040.2501723425,618040.2501723425
201894,2,¤,¤,52.0,1.0,1.0,1.0,1247,7382.321871368356,,6135.321871368356,6135.321871368356
201895,2,¦,¦,96.0,1.0,1.0,1.0,608368,418867.1804614695,,189500.8195385305,189500.8195385305
201900,2,¤,,39.0,0.0,0.0,0.0,563,2032.6951909433799,,1469.6951909433799,1469.6951909433799
201903,2,¢,,39.0,0.0,0.0,0.0,8257,2028.04793427116,,6228.952065728839,6228.952065728839
201909,2,¦,¦,96.0,1.0,1.0,1.0,620003,397646.27959628066,,222356.72040371934,222356.72040371934
201912,2,§,¦,96.0,0.0,0.0,0.0,432,417458.5488080481,,417026.5488080481,417026.5488080481
201915,2,¦,¦,92.0,1.0,1.0,1.0,690581,103351.80930641254,,587229.1906935874,587229.1906935874
201918,2,§,§,86.0,1.0,1.0,1.0,153888,207215.46675798038,,53327.46675798038,53327.46675798038
201921,2,¤,¤,76.0,1.0,1.0,1.0,10955,11445.94457306345,,490.94457306345066,490.94457306345066
201924,2,¤,,39.0,0.0,0.0,0.0,2204,2053.241781521147,,150.758218478853,150.758218478853
201927,2,¦,¦,96.0,1.0,1.0,1.0,614072,406510.7239845871,,207561.27601541288,207561.27601541288
201930,2,¤,¤,62.0,1.0,1.0,1.0,3274,8403.410686578933,,5129.410686578933,5129.410686578933
201936,2,¦,¦,96.0,1.0,1.0,1.0,116,405517.62833298766,,405401.62833298766,405401.62833298766
201942,2,¤,¤,51.0,1.0,1.0,1.0,10396,7135.267520771264,,3260.7324792287363,3260.7324792287363
201951,2,¤,¤,39.0,1.0,1.0,1.0,1640,2069.720554337805,,429.72055433780497,429.72055433780497
201987,2,¤,¤,50.0,1.0,1.0,1.0,5360,6545.7882644743495,,1185.7882644743495,1185.7882644743495
202002,2,¦,¦,95.0,1.0,1.0,1.0,620125,396624.49388832564,,223500.50611167436,223500.50611167436
202005,2,¦,¦,93.0,1.0,1.0,1.0,418811,109896.00802900911,,308914.9919709909,308914.9919709909
202020,2,§,§,60.0,1.0,1.0,1.0,259208,187862.2071268794,,71345.7928731206,71345.7928731206
202026,2,¦,¦,97.0,1.0,1.0,1.0,614442,475441.15270259546,,139000.84729740454,139000.84729740454
202029,2,§,§,89.0,1.0,1.0,1.0,597342,219690.5359460183,,377651.4640539817,377651.4640539817
202035,2,¦,¤,56.0,0.0,0.0,0.0,158,9520.964335106126,,9362.964335106126,9362.964335106126
202038,2,¤,¤,45.0,1.0,1.0,1.0,11618,6588.465114815995,,5029.534885184005,5029.534885184005
202039,2,¤,¤,46.0,1.0,1.0,1.0,11243,7164.145503260137,,4078.854496739863,4078.854496739863
202044,2,¦,¦,97.0,1.0,1.0,1.0,1800,477341.0859105945,,475541.0859105945,475541.0859105945
202047,2,¤,¤,49.0,1.0,1.0,1.0,8793,8449.446716553908,,343.5532834460919,343.5532834460919
202050,2,¦,¦,93.0,1.0,1.0,1.0,239493,105408.90357366702,,134084.09642633298,134084.09642633298
202056,2,¦,¤,45.0,0.0,0.0,0.0,399,6584.189795282663,,6185.189795282663,6185.189795282663
202059,2,¦,¤,47.0,0.0,0.0,0.0,425266,7067.291114729633,,418198.70888527035,418198.70888527035
202062,2,¦,¤,63.0,0.0,0.0,0.0,137,6846.297812185304,,6709.297812185304,6709.297812185304
202065,2,¤,¤,60.0,1.0,1.0,1.0,56,6819.790439565873,,6763.790439565873,6763.790439565873
202068,2,¤,¤,48.0,1.0,1.0,1.0,61496,7685.421276104309,,53810.57872389569,53810.57872389569
202071,2,¦,¤,48.0,0.0,0.0,0.0,388877,7635.685450379335,,381241.31454962067,381241.31454962067
202074,2,¤,¤,61.0,1.0,1.0,1.0,649,6831.794221332533,,6182.794221332533,6182.794221332533
202080,2,¤,¤,48.0,1.0,1.0,1.0,60501,6687.0362868770535,,53813.96371312295,53813.96371312295
202083,2,¢,,42.0,0.0,0.0,0.0,72,1993.6300459767338,,1921.6300459767338,1921.6300459767338
202086,2,¢,,41.0,0.0,0.0,0.0,45,1989.0062800711805,,1944.0062800711805,1944.0062800711805
202089,2,¦,¤,49.0,0.0,0.0,0.0,153389,7761.932660701491,,145627.06733929852,145627.06733929852
202095,2,¦,¦,98.0,1.0,1.0,1.0,89,481776.3305833922,,481687.3305833922,481687.3305833922
202101,2,¢,,42.0,0.0,0.0,0.0,82,2002.3881868156182,,1920.3881868156182,1920.3881868156182
202107,2,¦,¦,98.0,1.0,1.0,1.0,188,482272.6435015252,,482084.6435015252,482084.6435015252
202110,2,¦,¤,51.0,0.0,0.0,0.0,42,6745.046735160357,,6703.046735160357,6703.046735160357
202113,2,¤,¤,48.0,1.0,1.0,1.0,57060,7063.728348451857,,49996.271651548144,49996.271651548144
202116,2,¤,¤,47.0,1.0,1.0,1.0,144798,6641.89290603541,,138156.1070939646,138156.1070939646
202119,2,¦,¤,46.0,0.0,0.0,0.0,1880,6607.3653941632065,,4727.3653941632065,4727.3653941632065
202122,2,¦,¦,94.0,1.0,1.0,1.0,154504,105925.16015270009,,48578.83984729991,48578.83984729991
202128,2,¤,¤,77.0,1.0,1.0,1.0,4147,7343.078588087821,,3196.078588087821,3196.078588087821
202137,2,¤,¤,63.0,1.0,1.0,1.0,14179,6865.979159524182,,7313.020840475818,7313.020840475818
202143,2,¦,¦,92.0,1.0,1.0,1.0,525619,119314.01233381529,,406304.9876661847,406304.9876661847
202149,2,¤,¤,73.0,1.0,1.0,1.0,7308,6987.17193988523,,320.82806011476987,320.82806011476987
202152,2,¤,¤,73.0,1.0,1.0,1.0,20458,6979.776263513011,,13478.223736486989,13478.223736486989
202179,2,¤,¤,76.0,1.0,1.0,1.0,1889,7066.739081712966,,5177.739081712966,5177.739081712966
202182,2,¤,¤,75.0,1.0,1.0,1.0,1391,7043.2150364602,,5652.2150364602,5652.2150364602
202185,2,¦,¤,75.0,0.0,0.0,0.0,72,7044.066576751867,,6972.066576751867,6972.066576751867
202205,2,¤,¤,77.0,1.0,1.0,1.0,13319,14739.046637325615,,1420.046637325615,1420.046637325615
202211,2,¦,¦,96.0,1.0,1.0,1.0,113,442288.03860652394,,442175.03860652394,442175.03860652394
202223,2,¦,¦,97.0,1.0,1.0,1.0,628604,459989.3022415369,,168614.6977584631,168614.6977584631
202247,2,¤,¤,76.0,1.0,1.0,1.0,1472,12885.268870698808,,11413.268870698808,11413.268870698808
202253,2,¦,¦,92.0,1.0,1.0,1.0,160073,119725.90726680397,,40347.09273319603,40347.09273319603
202256,2,¤,¤,47.0,1.0,1.0,1.0,18428,6576.668834821556,,11851.331165178444,11851.331165178444
202259,2,¦,¦,96.0,1.0,1.0,1.0,608334,482458.1265951251,,125875.87340487487,125875.87340487487
202271,2,¤,¤,73.0,1.0,1.0,1.0,2915,10946.665945638711,,8031.6659456387115,8031.6659456387115
202289,2,¤,¤,73.0,1.0,1.0,1.0,2516390,10913.663376035951,,2505476.336623964,2505476.336623964
202292,2,¦,¤,47.0,0.0,0.0,0.0,648,6574.6447137604455,,5926.6447137604455,5926.6447137604455
202298,2,¦,¦,94.0,1.0,1.0,1.0,73244,141942.58173099233,,68698.58173099233,68698.58173099233
202307,2,¤,¤,74.0,1.0,1.0,1.0,1332,7174.80639619902,,5842.80639619902,5842.80639619902
202310,2,¦,¦,97.0,1.0,1.0,1.0,3359,486446.8900961453,,483087.8900961453,483087.8900961453
202325,2,¦,¤,73.0,0.0,0.0,0.0,596914,10748.075004238815,,586165.9249957611,586165.9249957611
202340,2,¦,¦,97.0,1.0,1.0,1.0,56,463749.76681157935,,463693.76681157935,463693.76681157935
202343,2,¦,¦,98.0,1.0,1.0,1.0,606836,486858.4170071228,,119977.58299287717,119977.58299287717
202358,2,¦,¦,98.0,1.0,1.0,1.0,604060,487306.27630387817,,116753.72369612183,116753.72369612183
202361,2,¦,¤,73.0,0.0,0.0,0.0,602688,11147.813465477495,,591540.1865345225,591540.1865345225
202373,2,¤,¤,78.0,1.0,1.0,1.0,233668,18239.72877636545,,215428.27122363454,215428.27122363454
