CaseID,Prefix length,Groud truth,Predicted,Confidence,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
201232,2,¦,¤,58.0,0.0,0.0,0.0,610786,3208.2172001302642,,607577.7827998698,607577.7827998698
201235,2,¦,¦,99.0,1.0,1.0,1.0,606128,321957.30674009805,,284170.69325990195,284170.69325990195
201238,2,¤,¤,68.0,1.0,1.0,1.0,922,3698.670640152924,,2776.670640152924,2776.670640152924
201241,2,¤,,44.0,0.0,0.0,0.0,2098,122.15981692215826,,1975.8401830778416,1975.8401830778416
201244,2,¤,¤,67.0,1.0,1.0,1.0,66237,4369.673623384518,,61867.326376615485,61867.326376615485
201250,2,¤,¤,71.0,1.0,1.0,1.0,746,3549.74015826828,,2803.74015826828,2803.74015826828
201256,2,¦,¦,88.0,1.0,1.0,1.0,437526,202762.8702388716,,234763.1297611284,234763.1297611284
201259,2,¤,¤,64.0,1.0,1.0,1.0,710,4203.112342334604,,3493.1123423346044,3493.1123423346044
201265,2,¤,¤,65.0,1.0,1.0,1.0,314270,4212.061345652655,,310057.9386543473,310057.9386543473
201271,2,¤,¤,55.0,1.0,1.0,1.0,2205,2031.3875382656029,,173.61246173439713,173.61246173439713
201274,2,¦,¤,68.0,0.0,0.0,0.0,657573,3544.506121820366,,654028.4938781796,654028.4938781796
201289,2,¤,¤,58.0,1.0,1.0,1.0,43,3313.4460469774317,,3270.4460469774317,3270.4460469774317
201295,2,¦,¤,58.0,0.0,0.0,0.0,534,3757.1205615292824,,3223.1205615292824,3223.1205615292824
201304,2,¤,¤,57.0,1.0,1.0,1.0,630,3304.842064294797,,2674.842064294797,2674.842064294797
201307,2,¦,¦,77.0,1.0,1.0,1.0,1037940,70056.38814587443,,967883.6118541255,967883.6118541255
201310,2,¦,¤,56.0,0.0,0.0,0.0,128,3230.236368143447,,3102.236368143447,3102.236368143447
201313,2,§,¦,99.0,0.0,0.0,0.0,1173,287388.88961287175,,286215.88961287175,286215.88961287175
201316,2,¦,¤,56.0,0.0,0.0,0.0,14,2502.469415434801,,2488.469415434801,2488.469415434801
201319,2,¦,¦,88.0,1.0,1.0,1.0,153038,76750.3953177598,,76287.6046822402,76287.6046822402
201322,2,§,§,65.0,1.0,1.0,1.0,16394,144803.91371610196,,128409.91371610196,128409.91371610196
201325,2,¤,¤,55.0,1.0,1.0,1.0,6095,1536.7884673172507,,4558.21153268275,4558.21153268275
201328,2,¦,¦,88.0,1.0,1.0,1.0,608535,76657.18395562652,,531877.8160443734,531877.8160443734
201331,2,¢,¤,48.0,0.0,0.0,0.0,305,36.1062871485922,,268.8937128514078,268.8937128514078
201337,2,¤,¤,56.0,1.0,1.0,1.0,13117,2692.0017299388683,,10424.998270061133,10424.998270061133
201373,2,¤,¤,55.0,1.0,1.0,1.0,2321,1662.9309479713513,,658.0690520286487,658.0690520286487
201376,2,¤,¤,68.0,1.0,1.0,1.0,9496,4564.625453514971,,4931.374546485029,4931.374546485029
201379,2,¦,¤,56.0,0.0,0.0,0.0,608627,2418.647997885539,,606208.3520021144,606208.3520021144
201385,2,¤,¤,55.0,1.0,1.0,1.0,322,1369.5733599284495,,1047.5733599284495,1047.5733599284495
201388,2,¤,¤,56.0,1.0,1.0,1.0,1855,1131.0774786535744,,723.9225213464256,723.9225213464256
201394,2,¦,¤,56.0,0.0,0.0,0.0,157,1180.938588467437,,1023.9385884674371,1023.9385884674371
201397,2,¦,¦,88.0,1.0,1.0,1.0,1364678,76412.56677207109,,1288265.4332279288,1288265.4332279288
201400,2,¤,¤,56.0,1.0,1.0,1.0,5007,1429.3759579520292,,3577.6240420479708,3577.6240420479708
201415,2,¢,¤,45.0,0.0,0.0,0.0,1071,58.72104397496925,,1012.2789560250308,1012.2789560250308
201424,2,¤,¤,58.0,1.0,1.0,1.0,442,1334.257928590968,,892.257928590968,892.257928590968
201427,2,¦,¦,99.0,1.0,1.0,1.0,871,330465.78771084914,,329594.78771084914,329594.78771084914
201430,2,¦,¦,99.0,1.0,1.0,1.0,602408,330098.9872196049,,272309.0127803951,272309.0127803951
201433,2,¦,¦,99.0,1.0,1.0,1.0,602956,329058.9100346721,,273897.0899653279,273897.0899653279
201436,2,¦,¤,58.0,0.0,0.0,0.0,186,1137.5129699382933,,951.5129699382933,951.5129699382933
201439,2,¤,¤,67.0,1.0,1.0,1.0,14359,4623.774225199662,,9735.225774800338,9735.225774800338
201442,2,¦,¦,58.0,1.0,1.0,1.0,92439,89088.0591813089,,3350.9408186911023,3350.9408186911023
201445,2,¤,¤,71.0,1.0,1.0,1.0,2004,3258.4316502260713,,1254.4316502260713,1254.4316502260713
201451,2,¦,¤,65.0,0.0,0.0,0.0,615184,4314.239818569963,,610869.76018143,610869.76018143
201454,2,¦,¤,72.0,0.0,0.0,0.0,518018,4185.42966772628,,513832.5703322737,513832.5703322737
201457,2,¤,¤,72.0,1.0,1.0,1.0,194545,4200.744668810995,,190344.255331189,190344.255331189
201469,2,¢,¤,48.0,0.0,0.0,0.0,912,1868.0307893017996,,956.0307893017996,956.0307893017996
201478,2,¤,¤,72.0,1.0,1.0,1.0,11214,4197.834260699191,,7016.165739300809,7016.165739300809
201484,2,¤,¤,72.0,1.0,1.0,1.0,977,4198.927560131135,,3221.9275601311347,3221.9275601311347
201487,2,¤,¤,48.0,1.0,1.0,1.0,3295,3326.9654725850633,,31.965472585063253,31.965472585063253
201490,2,¤,¤,59.0,1.0,1.0,1.0,81097,4144.241544722136,,76952.75845527786,76952.75845527786
201508,2,¤,¤,58.0,1.0,1.0,1.0,29104,3498.96780246414,,25605.03219753586,25605.03219753586
201523,2,¤,¤,59.0,1.0,1.0,1.0,35850,3528.621959034958,,32321.378040965043,32321.378040965043
201526,2,¦,¤,59.0,0.0,0.0,0.0,91,3555.292298848138,,3464.292298848138,3464.292298848138
201532,2,¤,¤,59.0,1.0,1.0,1.0,11706,3534.672299624538,,8171.327700375462,8171.327700375462
201538,2,¦,¤,58.0,0.0,0.0,0.0,524751,3282.961883317725,,521468.03811668226,521468.03811668226
201541,2,¤,¤,58.0,1.0,1.0,1.0,14360,3036.4257977602156,,11323.574202239784,11323.574202239784
201544,2,¤,¤,70.0,1.0,1.0,1.0,10072,3961.4682089354255,,6110.5317910645745,6110.5317910645745
201556,2,¦,¤,64.0,0.0,0.0,0.0,599254,3654.3969070689195,,595599.6030929311,595599.6030929311
201559,2,¦,¤,58.0,0.0,0.0,0.0,272,3377.0428932086484,,3105.0428932086484,3105.0428932086484
201562,2,¤,¤,60.0,1.0,1.0,1.0,9128,3587.014621667566,,5540.985378332434,5540.985378332434
201568,2,¤,¤,58.0,1.0,1.0,1.0,10127,3824.075119220914,,6302.924880779086,6302.924880779086
201602,2,¦,¦,85.0,1.0,1.0,1.0,352019,224212.4615478159,,127806.53845218409,127806.53845218409
201605,2,¦,¤,58.0,0.0,0.0,0.0,602188,3721.516878909162,,598466.4831210908,598466.4831210908
201611,2,¦,¤,58.0,0.0,0.0,0.0,228,2884.289315616545,,2656.289315616545,2656.289315616545
201617,2,¤,¤,58.0,1.0,1.0,1.0,19,3680.7501215321004,,3661.7501215321004,3661.7501215321004
201629,2,¤,¤,59.0,1.0,1.0,1.0,81215,4165.565288163791,,77049.4347118362,77049.4347118362
201635,2,¤,¤,47.0,1.0,1.0,1.0,1635,388.28769127063,,1246.71230872937,1246.71230872937
201644,2,¦,¤,58.0,0.0,0.0,0.0,598749,3630.25525040921,,595118.7447495908,595118.7447495908
201662,2,¤,¤,62.0,1.0,1.0,1.0,1947,4282.497430720674,,2335.497430720674,2335.497430720674
201668,2,¦,¦,57.0,1.0,1.0,1.0,5471,81498.3803974462,,76027.3803974462,76027.3803974462
201674,2,¦,¤,60.0,0.0,0.0,0.0,58,3640.300489505038,,3582.300489505038,3582.300489505038
201677,2,¦,¤,55.0,0.0,0.0,0.0,617787,1798.6919187935025,,615988.3080812065,615988.3080812065
201680,2,¦,¤,55.0,0.0,0.0,0.0,80,3318.6737213427064,,3238.6737213427064,3238.6737213427064
201683,2,¤,¤,67.0,1.0,1.0,1.0,15573,4934.0432076786665,,10638.956792321333,10638.956792321333
201686,2,¤,¤,63.0,1.0,1.0,1.0,20750,3899.234805952819,,16850.76519404718,16850.76519404718
201692,2,¦,¤,68.0,0.0,0.0,0.0,433123,4394.060954312282,,428728.93904568773,428728.93904568773
201695,2,¦,¦,99.0,1.0,1.0,1.0,343451,287877.93605384923,,55573.06394615077,55573.06394615077
201701,2,¤,¤,62.0,1.0,1.0,1.0,53354,4120.49727353187,,49233.50272646813,49233.50272646813
201704,2,¦,¦,85.0,1.0,1.0,1.0,173932,69153.04288345267,,104778.95711654733,104778.95711654733
201710,2,¤,¤,68.0,1.0,1.0,1.0,12200,4405.988880478249,,7794.011119521751,7794.011119521751
201716,2,¦,¤,68.0,0.0,0.0,0.0,210,4384.107231328259,,4174.107231328259,4174.107231328259
201719,2,¦,¦,87.0,1.0,1.0,1.0,334724,110521.01902745324,,224202.98097254676,224202.98097254676
201722,2,¤,¤,55.0,1.0,1.0,1.0,530,1401.3514733187105,,871.3514733187105,871.3514733187105
201725,2,¦,¤,63.0,0.0,0.0,0.0,168,3518.3511107009354,,3350.3511107009354,3350.3511107009354
201731,2,¢,¤,48.0,0.0,0.0,0.0,92,1955.4164413017538,,1863.4164413017538,1863.4164413017538
201740,2,¤,¤,58.0,1.0,1.0,1.0,62468,3094.9809381956015,,59373.0190618044,59373.0190618044
201743,2,¦,¤,58.0,0.0,0.0,0.0,1142,1294.437163963211,,152.4371639632111,152.4371639632111
201749,2,¤,¤,57.0,1.0,1.0,1.0,69547,1264.2613166160047,,68282.738683384,68282.738683384
201752,2,¦,¦,89.0,1.0,1.0,1.0,56484,79616.84829000274,,23132.848290002745,23132.848290002745
201755,2,¦,¦,85.0,1.0,1.0,1.0,19134,75008.75855607183,,55874.75855607183,55874.75855607183
201758,2,¦,¦,99.0,1.0,1.0,1.0,311,337700.4427078232,,337389.4427078232,337389.4427078232
201761,2,¦,¦,99.0,1.0,1.0,1.0,61,333149.4668579144,,333088.4668579144,333088.4668579144
201770,2,¦,¤,67.0,0.0,0.0,0.0,115,4358.139167560218,,4243.139167560218,4243.139167560218
201779,2,¤,¤,45.0,1.0,1.0,1.0,1821,0.0,,1821.0,1821.0
201782,2,¦,¦,89.0,1.0,1.0,1.0,233872,78325.67046991453,,155546.32953008547,155546.32953008547
201794,2,¤,¤,72.0,1.0,1.0,1.0,8276,13132.37803308479,,4856.378033084789,4856.378033084789
201797,2,¤,¤,57.0,1.0,1.0,1.0,66599,1313.9423305520897,,65285.05766944791,65285.05766944791
201800,2,¤,¤,71.0,1.0,1.0,1.0,19816,3868.6062719563074,,15947.393728043693,15947.393728043693
201821,2,¦,¦,99.0,1.0,1.0,1.0,610636,292480.65423246904,,318155.34576753096,318155.34576753096
201824,2,¤,¤,58.0,1.0,1.0,1.0,16260,3670.364755710578,,12589.635244289422,12589.635244289422
201833,2,¤,¤,58.0,1.0,1.0,1.0,21263,3071.9585186893637,,18191.041481310636,18191.041481310636
201836,2,¤,¤,58.0,1.0,1.0,1.0,21252,3255.613247617045,,17996.386752382954,17996.386752382954
201842,2,¤,¤,58.0,1.0,1.0,1.0,118714,3207.689636662209,,115506.31036333779,115506.31036333779
201845,2,¦,¤,58.0,0.0,0.0,0.0,620141,3554.612534787722,,616586.3874652123,616586.3874652123
201848,2,¤,¤,68.0,1.0,1.0,1.0,11345,4908.779866910624,,6436.220133089376,6436.220133089376
201854,2,¦,¤,68.0,0.0,0.0,0.0,614889,5514.993847502667,,609374.0061524974,609374.0061524974
201879,2,¤,¤,58.0,1.0,1.0,1.0,1578,2699.1639668173366,,1121.1639668173366,1121.1639668173366
201882,2,¤,¤,59.0,1.0,1.0,1.0,16137,3507.2453613683024,,12629.754638631697,12629.754638631697
201885,2,¦,¤,74.0,0.0,0.0,0.0,453727,22481.72861474378,,431245.2713852562,431245.2713852562
201888,2,¤,¤,68.0,1.0,1.0,1.0,10954,4312.544078851214,,6641.455921148786,6641.455921148786
201891,2,¦,¤,59.0,0.0,0.0,0.0,624874,3510.3941028835784,,621363.6058971165,621363.6058971165
201894,2,¤,¤,58.0,1.0,1.0,1.0,1247,3660.871549631416,,2413.871549631416,2413.871549631416
201895,2,¦,¦,99.0,1.0,1.0,1.0,608368,290473.1959551812,,317894.8040448188,317894.8040448188
201900,2,¤,¤,47.0,1.0,1.0,1.0,563,852.6795938495535,,289.6795938495535,289.6795938495535
201903,2,¢,¤,47.0,0.0,0.0,0.0,8257,1004.5914455369739,,7252.408554463026,7252.408554463026
201909,2,¦,¦,99.0,1.0,1.0,1.0,620003,290057.5033482481,,329945.4966517519,329945.4966517519
201912,2,§,¦,99.0,0.0,0.0,0.0,432,289844.67700224824,,289412.67700224824,289412.67700224824
201915,2,¦,¦,91.0,1.0,1.0,1.0,690581,87289.29287508762,,603291.7071249124,603291.7071249124
201918,2,§,§,66.0,1.0,1.0,1.0,153888,176085.44012928556,,22197.440129285562,22197.440129285562
201921,2,¤,¤,68.0,1.0,1.0,1.0,10955,4306.890144949133,,6648.109855050867,6648.109855050867
201924,2,¤,¤,47.0,1.0,1.0,1.0,2204,898.7312843356405,,1305.2687156643597,1305.2687156643597
201927,2,¦,¦,99.0,1.0,1.0,1.0,614072,288730.2123895377,,325341.7876104623,325341.7876104623
201930,2,¤,¤,58.0,1.0,1.0,1.0,3274,3601.703691698808,,327.70369169880814,327.70369169880814
201936,2,¦,¦,99.0,1.0,1.0,1.0,116,288678.68930798216,,288562.68930798216,288562.68930798216
201942,2,¤,¤,58.0,1.0,1.0,1.0,10396,3612.133102707831,,6783.86689729217,6783.86689729217
201951,2,¤,¤,47.0,1.0,1.0,1.0,1640,1011.7365537314146,,628.2634462685854,628.2634462685854
201987,2,¤,¤,58.0,1.0,1.0,1.0,5360,3293.3961882364697,,2066.6038117635303,2066.6038117635303
202002,2,¦,¦,99.0,1.0,1.0,1.0,620125,288549.9599066489,,331575.0400933511,331575.0400933511
202005,2,¦,¦,91.0,1.0,1.0,1.0,418811,116482.58409467233,,302328.41590532765,302328.41590532765
202020,2,§,§,49.0,1.0,1.0,1.0,259208,189858.9066330339,,69349.09336696609,69349.09336696609
202026,2,¦,¦,98.0,1.0,1.0,1.0,614442,339007.6568912891,,275434.3431087109,275434.3431087109
202029,2,§,§,65.0,1.0,1.0,1.0,597342,238113.27932791974,,359228.7206720803,359228.7206720803
202035,2,¦,¤,56.0,0.0,0.0,0.0,158,3530.121942364818,,3372.121942364818,3372.121942364818
202038,2,¤,¤,55.0,1.0,1.0,1.0,11618,2162.627025895395,,9455.372974104605,9455.372974104605
202039,2,¤,¤,55.0,1.0,1.0,1.0,11243,1726.0907680643738,,9516.909231935626,9516.909231935626
202044,2,¦,¦,98.0,1.0,1.0,1.0,1800,338691.2206037782,,336891.2206037782,336891.2206037782
202047,2,¤,¤,55.0,1.0,1.0,1.0,8793,2698.245869353448,,6094.754130646552,6094.754130646552
202050,2,¦,¦,89.0,1.0,1.0,1.0,239493,95691.76784612767,,143801.23215387232,143801.23215387232
202056,2,¦,¤,56.0,0.0,0.0,0.0,399,1690.1547889741148,,1291.1547889741148,1291.1547889741148
202059,2,¦,¤,55.0,0.0,0.0,0.0,425266,1345.8163645729064,,423920.1836354271,423920.1836354271
202062,2,¦,¤,56.0,0.0,0.0,0.0,137,2908.038480716533,,2771.038480716533,2771.038480716533
202065,2,¤,¤,56.0,1.0,1.0,1.0,56,2568.049273885461,,2512.049273885461,2512.049273885461
202068,2,¤,¤,56.0,1.0,1.0,1.0,61496,1415.5281510020366,,60080.471848997964,60080.471848997964
202071,2,¦,¤,55.0,0.0,0.0,0.0,388877,1440.83357939369,,387436.1664206063,387436.1664206063
202074,2,¤,¤,56.0,1.0,1.0,1.0,649,2737.0085706992613,,2088.0085706992613,2088.0085706992613
202080,2,¤,¤,56.0,1.0,1.0,1.0,60501,1285.2512954146048,,59215.74870458539,59215.74870458539
202083,2,¢,¤,45.0,0.0,0.0,0.0,72,0.0,,72.0,72.0
202086,2,¢,¤,45.0,0.0,0.0,0.0,45,0.0,,45.0,45.0
202089,2,¦,¤,56.0,0.0,0.0,0.0,153389,1427.0033905186972,,151961.9966094813,151961.9966094813
202095,2,¦,¦,98.0,1.0,1.0,1.0,89,334892.01192924683,,334803.01192924683,334803.01192924683
202101,2,¢,¤,45.0,0.0,0.0,0.0,82,0.0,,82.0,82.0
202107,2,¦,¦,98.0,1.0,1.0,1.0,188,332683.0655160036,,332495.0655160036,332495.0655160036
202110,2,¦,¤,56.0,0.0,0.0,0.0,42,1311.6637261854241,,1269.6637261854241,1269.6637261854241
202113,2,¤,¤,56.0,1.0,1.0,1.0,57060,1237.722622974352,,55822.277377025646,55822.277377025646
202116,2,¤,¤,55.0,1.0,1.0,1.0,144798,1489.4261878075533,,143308.57381219245,143308.57381219245
202119,2,¦,¤,55.0,0.0,0.0,0.0,1880,1924.3567538587145,,44.356753858714455,44.356753858714455
202122,2,¦,¦,90.0,1.0,1.0,1.0,154504,93827.74419010642,,60676.255809893584,60676.255809893584
202128,2,¤,¤,71.0,1.0,1.0,1.0,4147,3523.8220123794044,,623.1779876205956,623.1779876205956
202137,2,¤,¤,58.0,1.0,1.0,1.0,14179,3498.856221322473,,10680.143778677528,10680.143778677528
202143,2,¦,¦,91.0,1.0,1.0,1.0,525619,115588.35324971724,,410030.6467502827,410030.6467502827
202149,2,¤,¤,65.0,1.0,1.0,1.0,7308,3505.256476457192,,3802.743523542808,3802.743523542808
202152,2,¤,¤,65.0,1.0,1.0,1.0,20458,3504.736743244692,,16953.26325675531,16953.26325675531
202179,2,¤,¤,65.0,1.0,1.0,1.0,1889,3636.2488216460124,,1747.2488216460124,1747.2488216460124
202182,2,¤,¤,71.0,1.0,1.0,1.0,1391,3560.008070256469,,2169.008070256469,2169.008070256469
202185,2,¦,¤,71.0,0.0,0.0,0.0,72,3565.5293792050775,,3493.5293792050775,3493.5293792050775
202205,2,¤,¤,68.0,1.0,1.0,1.0,13319,4644.493081399651,,8674.50691860035,8674.50691860035
202211,2,¦,¦,99.0,1.0,1.0,1.0,113,293583.5927090018,,293470.5927090018,293470.5927090018
202223,2,¦,¦,99.0,1.0,1.0,1.0,628604,296103.1183786005,,332500.8816213995,332500.8816213995
202247,2,¤,¤,62.0,1.0,1.0,1.0,1472,4313.375554113019,,2841.3755541130186,2841.3755541130186
202253,2,¦,¦,91.0,1.0,1.0,1.0,160073,112810.08461554092,,47262.91538445908,47262.91538445908
202256,2,¤,¤,58.0,1.0,1.0,1.0,18428,3228.7745573094203,,15199.22544269058,15199.22544269058
202259,2,¦,¦,98.0,1.0,1.0,1.0,608334,338565.5293416005,,269768.4706583995,269768.4706583995
202271,2,¤,¤,69.0,1.0,1.0,1.0,2915,4266.121919399155,,1351.1219193991546,1351.1219193991546
202289,2,¤,¤,69.0,1.0,1.0,1.0,2516390,4267.20885674846,,2512122.7911432516,2512122.7911432516
202292,2,¦,¤,58.0,0.0,0.0,0.0,648,3376.169330323232,,2728.169330323232,2728.169330323232
202298,2,¦,¦,88.0,1.0,1.0,1.0,73244,109678.9063634759,,36434.90636347589,36434.90636347589
202307,2,¤,¤,62.0,1.0,1.0,1.0,1332,3574.1372770154894,,2242.1372770154894,2242.1372770154894
202310,2,¦,¦,98.0,1.0,1.0,1.0,3359,338321.3193313339,,334962.3193313339,334962.3193313339
202325,2,¦,¤,69.0,0.0,0.0,0.0,596914,4265.780813891516,,592648.2191861084,592648.2191861084
202340,2,¦,¦,98.0,1.0,1.0,1.0,56,340043.7563063997,,339987.7563063997,339987.7563063997
202343,2,¦,¦,98.0,1.0,1.0,1.0,606836,337691.26564831205,,269144.73435168795,269144.73435168795
202358,2,¦,¦,98.0,1.0,1.0,1.0,604060,336884.56139995693,,267175.43860004307,267175.43860004307
202361,2,¦,¤,69.0,0.0,0.0,0.0,602688,4296.419135707472,,598391.5808642926,598391.5808642926
202373,2,¤,¤,69.0,1.0,1.0,1.0,233668,18200.387614890467,,215467.61238510953,215467.61238510953
