CaseID,Prefix length,Groud truth,Predicted,Confidence,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
3140,2,§,§,67.0,1.0,1.0,1.0,115,20756.08064394205,,20641.08064394205,20641.08064394205
3141,2,§,§,65.0,1.0,1.0,1.0,1023148,54884.6861869426,,968263.3138130574,968263.3138130574
3143,2,ª,§,64.0,0.0,0.0,0.0,172828,49476.97339959308,,123351.02660040691,123351.02660040691
3144,2,§,§,74.0,1.0,1.0,1.0,697,47366.421626844196,,46669.421626844196,46669.421626844196
3146,2,§,§,70.0,1.0,1.0,1.0,200693,14833.534817349155,,185859.46518265083,185859.46518265083
3147,2,§,§,58.0,1.0,1.0,1.0,1672493,76074.50869282984,,1596418.4913071701,1596418.4913071701
3149,2,§,§,67.0,1.0,1.0,1.0,5,20748.687004246916,,20743.687004246916,20743.687004246916
3150,2,©,©,85.0,1.0,1.0,1.0,171383,19651.98944970584,,151731.01055029416,151731.01055029416
3151,2,§,§,75.0,1.0,1.0,1.0,601,4884.568385651826,,4283.568385651826,4283.568385651826
3152,2,ª,§,69.0,0.0,0.0,0.0,116,40821.45548192449,,40705.45548192449,40705.45548192449
3153,2,ª,§,69.0,0.0,0.0,0.0,1778,32716.87922260974,,30938.87922260974,30938.87922260974
3154,2,§,§,60.0,1.0,1.0,1.0,278244,44657.25061267019,,233586.7493873298,233586.7493873298
3155,2,§,§,70.0,1.0,1.0,1.0,16115,25720.195478343638,,9605.195478343638,9605.195478343638
3156,2,©,§,70.0,0.0,0.0,0.0,258660,268110.8937929873,,9450.893792987277,9450.893792987277
3157,2,ª,§,67.0,0.0,0.0,0.0,335870,15355.792925149279,,320514.20707485074,320514.20707485074
3158,2,§,§,69.0,1.0,1.0,1.0,94025,32838.82634856547,,61186.17365143453,61186.17365143453
3159,2,©,§,70.0,0.0,0.0,0.0,0,94422.4581021424,,94422.4581021424,94422.4581021424
3160,2,§,§,70.0,1.0,1.0,1.0,100117,25690.0897718018,,74426.9102281982,74426.9102281982
3161,2,§,§,69.0,1.0,1.0,1.0,241821,41621.489725901054,,200199.51027409895,200199.51027409895
3163,2,§,§,68.0,1.0,1.0,1.0,1175,20225.882034254675,,19050.882034254675,19050.882034254675
3164,2,§,§,63.0,1.0,1.0,1.0,346598,11390.80003007306,,335207.19996992697,335207.19996992697
3166,2,§,§,69.0,1.0,1.0,1.0,3675,31458.646748021583,,27783.646748021583,27783.646748021583
3167,2,§,§,70.0,1.0,1.0,1.0,86,32589.88776436466,,32503.88776436466,32503.88776436466
3168,2,§,§,62.0,1.0,1.0,1.0,2569568,48664.097322760266,,2520903.90267724,2520903.90267724
3169,2,§,§,68.0,1.0,1.0,1.0,2078,20254.939588261626,,18176.939588261626,18176.939588261626
3170,2,ª,§,67.0,0.0,0.0,0.0,946,15619.446502358636,,14673.446502358636,14673.446502358636
3171,2,§,§,70.0,1.0,1.0,1.0,419,14863.67352419569,,14444.67352419569,14444.67352419569
3173,2,§,§,68.0,1.0,1.0,1.0,31,20730.497550586733,,20699.497550586733,20699.497550586733
3174,2,§,§,70.0,1.0,1.0,1.0,3104,19844.073223243544,,16740.073223243544,16740.073223243544
3175,2,ª,§,69.0,0.0,0.0,0.0,1228681,40935.85025243392,,1187745.149747566,1187745.149747566
3177,2,§,§,68.0,1.0,1.0,1.0,54,26126.520372858227,,26072.520372858227,26072.520372858227
3179,2,§,§,64.0,1.0,1.0,1.0,80292,8719.412793333655,,71572.58720666634,71572.58720666634
3180,2,§,§,68.0,1.0,1.0,1.0,5295,41042.1583768496,,35747.1583768496,35747.1583768496
3181,2,§,§,58.0,1.0,1.0,1.0,535751,76377.78463587833,,459373.21536412166,459373.21536412166
3182,2,ª,§,64.0,0.0,0.0,0.0,3048,11410.864215328631,,8362.864215328631,8362.864215328631
3183,2,ª,§,63.0,0.0,0.0,0.0,336884,6841.033878556593,,330042.96612144343,330042.96612144343
3185,2,£,§,69.0,0.0,0.0,0.0,19012,19935.685211967637,,923.6852119676369,923.6852119676369
3187,2,©,©,89.0,1.0,1.0,1.0,250148,15421.405388101646,,234726.59461189836,234726.59461189836
3188,2,§,§,71.0,1.0,1.0,1.0,1383795,25822.40213631844,,1357972.5978636816,1357972.5978636816
3189,2,§,§,69.0,1.0,1.0,1.0,429409,40939.13771135894,,388469.86228864104,388469.86228864104
3190,2,§,§,71.0,1.0,1.0,1.0,14,14988.122387536045,,14974.122387536045,14974.122387536045
3191,2,©,©,91.0,1.0,1.0,1.0,711220,16724.75870786862,,694495.2412921314,694495.2412921314
3193,2,§,§,69.0,1.0,1.0,1.0,20811,24242.26268951592,,3431.262689515919,3431.262689515919
3194,2,©,©,90.0,1.0,1.0,1.0,13647,23443.04873882752,,9796.048738827521,9796.048738827521
3195,2,§,§,69.0,1.0,1.0,1.0,516141,25704.147901602577,,490436.85209839744,490436.85209839744
3196,2,©,©,87.0,1.0,1.0,1.0,100819,17268.85830304869,,83550.14169695131,83550.14169695131
3197,2,©,©,92.0,1.0,1.0,1.0,12,18995.03824112167,,18983.03824112167,18983.03824112167
3198,2,§,§,72.0,1.0,1.0,1.0,1319870,24490.164121283404,,1295379.8358787165,1295379.8358787165
3199,2,§,§,68.0,1.0,1.0,1.0,1095620,51699.333347540414,,1043920.6666524595,1043920.6666524595
3200,2,©,©,93.0,1.0,1.0,1.0,10,11876.541729283248,,11866.541729283248,11866.541729283248
3201,2,ª,§,60.0,0.0,0.0,0.0,93,53373.096230210445,,53280.096230210445,53280.096230210445
3202,2,§,§,69.0,1.0,1.0,1.0,97278,40137.176878165315,,57140.823121834685,57140.823121834685
3203,2,§,§,56.0,1.0,1.0,1.0,169978,65019.557477983944,,104958.44252201606,104958.44252201606
3204,2,§,§,73.0,1.0,1.0,1.0,248472,67796.12140012086,,180675.87859987916,180675.87859987916
3205,2,§,§,68.0,1.0,1.0,1.0,18736,31153.865362501703,,12417.865362501703,12417.865362501703
3206,2,§,§,69.0,1.0,1.0,1.0,278692,14841.876037222006,,263850.123962778,263850.123962778
3207,2,§,,88.0,0.0,0.0,0.0,28,0.0,,28.0,28.0
3208,2,§,§,70.0,1.0,1.0,1.0,95639,25688.15375392626,,69950.84624607374,69950.84624607374
3209,2,§,§,67.0,1.0,1.0,1.0,7,20797.741171456964,,20790.741171456964,20790.741171456964
3210,2,§,§,71.0,1.0,1.0,1.0,107,20010.096184729366,,19903.096184729366,19903.096184729366
3211,2,ª,§,68.0,0.0,0.0,0.0,21,6277.697070042218,,6256.697070042218,6256.697070042218
3213,2,§,§,64.0,1.0,1.0,1.0,431902,9502.00401911342,,422399.99598088657,422399.99598088657
3214,2,£,§,57.0,0.0,0.0,0.0,768942,63789.53240669604,,705152.467593304,705152.467593304
3215,2,§,§,58.0,1.0,1.0,1.0,2246817,58287.482748320326,,2188529.5172516797,2188529.5172516797
3216,2,§,§,67.0,1.0,1.0,1.0,148360,20721.152178585253,,127638.84782141475,127638.84782141475
3217,2,©,©,88.0,1.0,1.0,1.0,7,13783.06440391578,,13776.06440391578,13776.06440391578
3218,2,§,§,70.0,1.0,1.0,1.0,20652,32582.762841436343,,11930.762841436343,11930.762841436343
3219,2,§,§,68.0,1.0,1.0,1.0,1288794,33038.13876027482,,1255755.8612397253,1255755.8612397253
3220,2,§,§,58.0,1.0,1.0,1.0,3204860,62371.902174650684,,3142488.0978253493,3142488.0978253493
3221,2,§,§,70.0,1.0,1.0,1.0,14023,40039.20997362249,,26016.20997362249,26016.20997362249
3223,2,£,§,58.0,0.0,0.0,0.0,710325,78899.19648787296,,631425.803512127,631425.803512127
3224,2,©,©,90.0,1.0,1.0,1.0,10809,24764.858657578414,,13955.858657578414,13955.858657578414
3225,2,§,§,74.0,1.0,1.0,1.0,1543808,52935.30475944605,,1490872.695240554,1490872.695240554
3227,2,§,§,68.0,1.0,1.0,1.0,1843,34506.29088736768,,32663.29088736768,32663.29088736768
3228,2,©,©,90.0,1.0,1.0,1.0,1901471,23871.222977937465,,1877599.7770220626,1877599.7770220626
3230,2,§,§,70.0,1.0,1.0,1.0,82670,25799.345923437042,,56870.65407656296,56870.65407656296
3232,2,§,§,69.0,1.0,1.0,1.0,1157,32257.9738426118,,31100.9738426118,31100.9738426118
3234,2,ª,§,64.0,0.0,0.0,0.0,2408192,39765.474017606764,,2368426.5259823934,2368426.5259823934
3235,2,©,©,89.0,1.0,1.0,1.0,2350,18430.832031722846,,16080.832031722846,16080.832031722846
3236,2,§,§,70.0,1.0,1.0,1.0,11280,14820.49655410781,,3540.496554107811,3540.496554107811
3237,2,§,§,69.0,1.0,1.0,1.0,12000,41012.75353392179,,29012.753533921787,29012.753533921787
3238,2,ª,§,57.0,0.0,0.0,0.0,4,55029.76809793377,,55025.76809793377,55025.76809793377
3240,2,§,§,67.0,1.0,1.0,1.0,155119,25578.850458998593,,129540.1495410014,129540.1495410014
3241,2,§,§,68.0,1.0,1.0,1.0,188561,20160.156427400492,,168400.84357259952,168400.84357259952
3243,2,§,§,70.0,1.0,1.0,1.0,24731,31106.19406520275,,6375.1940652027515,6375.1940652027515
3244,2,©,©,86.0,1.0,1.0,1.0,1037816,21928.427468392518,,1015887.5725316075,1015887.5725316075
3245,2,§,§,66.0,1.0,1.0,1.0,368134,37094.43249834514,,331039.56750165485,331039.56750165485
3246,2,§,§,58.0,1.0,1.0,1.0,357834,77074.82021456737,,280759.17978543264,280759.17978543264
3247,2,§,§,69.0,1.0,1.0,1.0,36,25782.59434019578,,25746.59434019578,25746.59434019578
3248,2,§,§,59.0,1.0,1.0,1.0,226,19389.709313749096,,19163.709313749096,19163.709313749096
3249,2,¥,§,67.0,0.0,0.0,0.0,604450,36924.81407509046,,567525.1859249095,567525.1859249095
3250,2,ª,§,74.0,0.0,0.0,0.0,1102575,52428.778368327745,,1050146.2216316722,1050146.2216316722
3252,2,ª,§,59.0,0.0,0.0,0.0,9813,65598.62168171168,,55785.62168171168,55785.62168171168
3255,2,§,§,64.0,1.0,1.0,1.0,533832,19012.808119479283,,514819.1918805207,514819.1918805207
3256,2,©,©,93.0,1.0,1.0,1.0,90,12601.581995115115,,12511.581995115115,12511.581995115115
3257,2,ª,§,68.0,0.0,0.0,0.0,10415,57408.88892184873,,46993.88892184873,46993.88892184873
3259,2,§,§,69.0,1.0,1.0,1.0,428439,25896.756537129262,,402542.2434628707,402542.2434628707
3260,2,§,§,68.0,1.0,1.0,1.0,1702,38571.39413534892,,36869.39413534892,36869.39413534892
3261,2,§,§,70.0,1.0,1.0,1.0,84980,24571.373156812646,,60408.626843187354,60408.626843187354
3263,2,§,§,71.0,1.0,1.0,1.0,617370,31510.74637192221,,585859.2536280778,585859.2536280778
3264,2,ª,§,70.0,0.0,0.0,0.0,1034026,32621.00233736437,,1001404.9976626356,1001404.9976626356
3265,2,§,§,68.0,1.0,1.0,1.0,331346,34063.973660530595,,297282.0263394694,297282.0263394694
3266,2,§,§,67.0,1.0,1.0,1.0,3135,20551.60132738305,,17416.60132738305,17416.60132738305
3267,2,§,§,68.0,1.0,1.0,1.0,353291,39461.70778431708,,313829.2922156829,313829.2922156829
3268,2,§,§,67.0,1.0,1.0,1.0,27,15762.378679215282,,15735.378679215282,15735.378679215282
3269,2,§,§,67.0,1.0,1.0,1.0,916,33747.21159296275,,32831.21159296275,32831.21159296275
3270,2,ª,§,69.0,0.0,0.0,0.0,704,41087.77108371271,,40383.77108371271,40383.77108371271
3271,2,¦,§,65.0,0.0,0.0,0.0,1830903,55142.52856763918,,1775760.4714323608,1775760.4714323608
3272,2,§,§,74.0,1.0,1.0,1.0,257338,41112.18188052975,,216225.81811947026,216225.81811947026
3274,2,©,©,88.0,1.0,1.0,1.0,69,15537.803748539096,,15468.803748539096,15468.803748539096
3275,2,§,§,69.0,1.0,1.0,1.0,5396,25710.263958073025,,20314.263958073025,20314.263958073025
3277,2,§,§,74.0,1.0,1.0,1.0,83936,46947.166898660835,,36988.833101339165,36988.833101339165
3278,2,ª,§,71.0,0.0,0.0,0.0,5711,25810.603741667845,,20099.603741667845,20099.603741667845
3279,2,ª,§,58.0,0.0,0.0,0.0,268452,79742.45170234368,,188709.54829765632,188709.54829765632
3280,2,§,§,65.0,1.0,1.0,1.0,75910,38439.12262835238,,37470.87737164762,37470.87737164762
3281,2,§,§,70.0,1.0,1.0,1.0,417,31071.474601775702,,30654.474601775702,30654.474601775702
3282,2,§,§,69.0,1.0,1.0,1.0,2107,14850.327258110512,,12743.327258110512,12743.327258110512
3283,2,§,§,68.0,1.0,1.0,1.0,1200700,27157.977896457083,,1173542.022103543,1173542.022103543
3284,2,§,§,69.0,1.0,1.0,1.0,3717,40894.48672766128,,37177.48672766128,37177.48672766128
3285,2,§,§,66.0,1.0,1.0,1.0,686208,53328.693534519545,,632879.3064654805,632879.3064654805
3286,2,§,§,59.0,1.0,1.0,1.0,627525,24564.853239470434,,602960.1467605296,602960.1467605296
3287,2,ª,§,69.0,0.0,0.0,0.0,17,14972.629530202503,,14955.629530202503,14955.629530202503
3288,2,ª,§,70.0,0.0,0.0,0.0,79961,14821.962710502192,,65139.037289497806,65139.037289497806
3290,2,§,§,68.0,1.0,1.0,1.0,2029,50035.74084448928,,48006.74084448928,48006.74084448928
3292,2,ª,§,67.0,0.0,0.0,0.0,122,15648.664343559827,,15526.664343559827,15526.664343559827
3293,2,§,,85.0,0.0,0.0,0.0,1,0.0,,1.0,1.0
3295,2,ª,§,74.0,0.0,0.0,0.0,8,63930.45313640927,,63922.45313640927,63922.45313640927
3296,2,©,©,90.0,1.0,1.0,1.0,7,6972.981668278493,,6965.981668278493,6965.981668278493
3297,2,§,©,89.0,0.0,0.0,0.0,21,18342.620645825587,,18321.620645825587,18321.620645825587
3298,2,§,§,71.0,1.0,1.0,1.0,72492,39327.21739969045,,33164.78260030955,33164.78260030955
3299,2,§,§,69.0,1.0,1.0,1.0,6406,14833.09009895729,,8427.09009895729,8427.09009895729
3300,2,§,§,71.0,1.0,1.0,1.0,26831,31525.143933428437,,4694.143933428437,4694.143933428437
3301,2,§,§,64.0,1.0,1.0,1.0,524960,49339.35584323568,,475620.6441567643,475620.6441567643
3302,2,©,©,90.0,1.0,1.0,1.0,15,23326.593806439163,,23311.593806439163,23311.593806439163
3303,2,ª,§,62.0,0.0,0.0,0.0,14823,23233.226515793824,,8410.226515793824,8410.226515793824
3304,2,ª,§,68.0,0.0,0.0,0.0,1555421,33049.46886488734,,1522371.5311351127,1522371.5311351127
3305,2,§,§,60.0,1.0,1.0,1.0,1754954,38631.904122617954,,1716322.095877382,1716322.095877382
3306,2,§,§,67.0,1.0,1.0,1.0,56,32484.066787304033,,32428.066787304033,32428.066787304033
3307,2,ª,§,62.0,0.0,0.0,0.0,922568,49911.49941163559,,872656.5005883644,872656.5005883644
3308,2,ª,§,57.0,0.0,0.0,0.0,82533,58768.256330230586,,23764.743669769414,23764.743669769414
3309,2,§,§,67.0,1.0,1.0,1.0,1292948,51526.68518202596,,1241421.314817974,1241421.314817974
3310,2,§,§,68.0,1.0,1.0,1.0,630997,56845.34428998692,,574151.6557100131,574151.6557100131
3311,2,§,§,63.0,1.0,1.0,1.0,534497,51508.069867290884,,482988.9301327091,482988.9301327091
3312,2,§,§,68.0,1.0,1.0,1.0,8481,15006.340127171683,,6525.340127171683,6525.340127171683
3313,2,§,§,59.0,1.0,1.0,1.0,579403,69001.60053048677,,510401.3994695132,510401.3994695132
3316,2,§,§,69.0,1.0,1.0,1.0,392,32669.679358235026,,32277.679358235026,32277.679358235026
3317,2,§,§,69.0,1.0,1.0,1.0,21032,40985.28785175568,,19953.287851755682,19953.287851755682
3318,2,ª,§,68.0,0.0,0.0,0.0,12654,41673.42277683512,,29019.42277683512,29019.42277683512
3319,2,§,§,69.0,1.0,1.0,1.0,377353,8026.964256997441,,369326.03574300255,369326.03574300255
3320,2,§,§,69.0,1.0,1.0,1.0,78826,32708.82086249143,,46117.179137508574,46117.179137508574
3321,2,§,§,62.0,1.0,1.0,1.0,773510,50008.51716455761,,723501.4828354424,723501.4828354424
3322,2,ª,§,69.0,0.0,0.0,0.0,2128,33208.30404572161,,31080.304045721612,31080.304045721612
3325,2,£,§,70.0,0.0,0.0,0.0,1935,25747.720875346815,,23812.720875346815,23812.720875346815
3326,2,§,§,68.0,1.0,1.0,1.0,7577,41716.634318670775,,34139.634318670775,34139.634318670775
3327,2,§,§,68.0,1.0,1.0,1.0,34,41457.6133556636,,41423.6133556636,41423.6133556636
3328,2,§,§,69.0,1.0,1.0,1.0,14,31775.355386524687,,31761.355386524687,31761.355386524687
3329,2,§,§,61.0,1.0,1.0,1.0,21633,52868.80128826687,,31235.80128826687,31235.80128826687
3330,2,§,§,68.0,1.0,1.0,1.0,44,46782.99824001035,,46738.99824001035,46738.99824001035
3332,2,§,§,65.0,1.0,1.0,1.0,1101828,59055.126407515585,,1042772.8735924844,1042772.8735924844
3333,2,©,§,57.0,0.0,0.0,0.0,405210,49637.383166394306,,355572.6168336057,355572.6168336057
3335,2,ª,§,69.0,0.0,0.0,0.0,1284,38586.5648468509,,37302.5648468509,37302.5648468509
3337,2,§,§,72.0,1.0,1.0,1.0,2778305,46615.36926369595,,2731689.630736304,2731689.630736304
3339,2,§,§,67.0,1.0,1.0,1.0,66063,26753.70216371985,,39309.29783628015,39309.29783628015
3340,2,§,§,67.0,1.0,1.0,1.0,2470,32196.480131974193,,29726.480131974193,29726.480131974193
3341,2,§,§,59.0,1.0,1.0,1.0,16742,32228.298711474097,,15486.298711474097,15486.298711474097
3342,2,ª,§,68.0,0.0,0.0,0.0,163896,33318.84878068311,,130577.15121931689,130577.15121931689
3345,2,©,©,92.0,1.0,1.0,1.0,10,12528.899609742259,,12518.899609742259,12518.899609742259
3346,2,©,©,91.0,1.0,1.0,1.0,721,17905.44046641962,,17184.44046641962,17184.44046641962
3347,2,§,,88.0,0.0,0.0,0.0,782,0.0,,782.0,782.0
3348,2,ª,§,68.0,0.0,0.0,0.0,170247,20161.844157269265,,150085.15584273075,150085.15584273075
3350,2,§,§,70.0,1.0,1.0,1.0,373,14879.981960488165,,14506.981960488165,14506.981960488165
3352,2,§,§,61.0,1.0,1.0,1.0,671691,34697.686368835995,,636993.313631164,636993.313631164
3353,2,§,§,67.0,1.0,1.0,1.0,591970,42828.70058654201,,549141.299413458,549141.299413458
3354,2,©,©,82.0,1.0,1.0,1.0,2592794,192196.82943870642,,2400597.1705612936,2400597.1705612936
3355,2,§,§,68.0,1.0,1.0,1.0,165837,20238.23200542663,,145598.76799457337,145598.76799457337
3356,2,§,§,75.0,1.0,1.0,1.0,67115,34304.96388562875,,32810.03611437125,32810.03611437125
3359,2,©,©,93.0,1.0,1.0,1.0,65034,11717.075614052035,,53316.92438594796,53316.92438594796
3361,2,§,§,57.0,1.0,1.0,1.0,81984,67318.3021312025,,14665.697868797506,14665.697868797506
3363,2,§,§,68.0,1.0,1.0,1.0,2983,15207.888702385004,,12224.888702385004,12224.888702385004
3364,2,ª,©,83.0,0.0,0.0,0.0,1,228751.8766711139,,228750.8766711139,228750.8766711139
3365,2,§,§,68.0,1.0,1.0,1.0,11,33178.40576966644,,33167.40576966644,33167.40576966644
3366,2,©,©,91.0,1.0,1.0,1.0,5,10363.559473981513,,10358.559473981513,10358.559473981513
3367,2,§,§,70.0,1.0,1.0,1.0,1160,14854.515153920827,,13694.515153920827,13694.515153920827
3368,2,§,§,67.0,1.0,1.0,1.0,62170,42179.424305964436,,19990.575694035564,19990.575694035564
3369,2,§,§,71.0,1.0,1.0,1.0,19,45428.747450299554,,45409.747450299554,45409.747450299554
3370,2,§,§,70.0,1.0,1.0,1.0,6634,32618.136025185002,,25984.136025185002,25984.136025185002
3371,2,ª,§,67.0,0.0,0.0,0.0,156853,32748.044081788034,,124104.95591821197,124104.95591821197
3374,2,§,§,67.0,1.0,1.0,1.0,4606,42247.66265030481,,37641.66265030481,37641.66265030481
3375,2,§,§,70.0,1.0,1.0,1.0,2174,25702.281027222594,,23528.281027222594,23528.281027222594
3377,2,§,§,70.0,1.0,1.0,1.0,31216,25689.414051277057,,5526.585948722943,5526.585948722943
3378,2,§,§,59.0,1.0,1.0,1.0,9,64969.76158963977,,64960.76158963977,64960.76158963977
3379,2,§,§,58.0,1.0,1.0,1.0,929781,92057.85741229398,,837723.142587706,837723.142587706
3380,2,§,§,70.0,1.0,1.0,1.0,3495,40822.605778259625,,37327.605778259625,37327.605778259625
3381,2,§,§,58.0,1.0,1.0,1.0,14649,78690.35798820785,,64041.35798820785,64041.35798820785
3383,2,§,§,66.0,1.0,1.0,1.0,5343,63646.05336764728,,58303.05336764728,58303.05336764728
3384,2,©,©,91.0,1.0,1.0,1.0,7,20930.543826214813,,20923.543826214813,20923.543826214813
3385,2,©,©,86.0,1.0,1.0,1.0,17,20141.54111266541,,20124.54111266541,20124.54111266541
3386,2,£,§,65.0,0.0,0.0,0.0,11,38873.94092880792,,38862.94092880792,38862.94092880792
3387,2,§,§,69.0,1.0,1.0,1.0,333,24775.618328352608,,24442.618328352608,24442.618328352608
3388,2,©,§,68.0,0.0,0.0,0.0,690573,33137.6802507846,,657435.3197492154,657435.3197492154
3389,2,§,§,70.0,1.0,1.0,1.0,1995,19846.750962253216,,17851.750962253216,17851.750962253216
3390,2,§,§,64.0,1.0,1.0,1.0,246272,12132.87866750843,,234139.12133249157,234139.12133249157
3391,2,©,§,69.0,0.0,0.0,0.0,1118915,25737.148206299236,,1093177.8517937008,1093177.8517937008
3392,2,§,§,70.0,1.0,1.0,1.0,5325,25687.132315923744,,20362.132315923744,20362.132315923744
3393,2,§,§,70.0,1.0,1.0,1.0,1818,32577.605365245177,,30759.605365245177,30759.605365245177
3394,2,§,§,70.0,1.0,1.0,1.0,3428,40783.307129695146,,37355.307129695146,37355.307129695146
3395,2,§,§,70.0,1.0,1.0,1.0,1040000,38719.2575005931,,1001280.7424994069,1001280.7424994069
3396,2,§,§,69.0,1.0,1.0,1.0,12701,32927.42745234676,,20226.42745234676,20226.42745234676
3397,2,§,§,69.0,1.0,1.0,1.0,4194,47334.461617467015,,43140.461617467015,43140.461617467015
3399,2,§,§,67.0,1.0,1.0,1.0,78763,20875.163029161493,,57887.83697083851,57887.83697083851
3400,2,©,©,89.0,1.0,1.0,1.0,327388,21934.882956568417,,305453.11704343156,305453.11704343156
3401,2,§,§,70.0,1.0,1.0,1.0,23302,39137.73593589455,,15835.735935894547,15835.735935894547
3402,2,§,§,70.0,1.0,1.0,1.0,95137,25786.05780074585,,69350.94219925415,69350.94219925415
3404,2,§,§,69.0,1.0,1.0,1.0,10365,14877.473937331219,,4512.473937331219,4512.473937331219
3405,2,©,©,86.0,1.0,1.0,1.0,406421,209929.55888188837,,196491.44111811163,196491.44111811163
3406,2,ª,§,69.0,0.0,0.0,0.0,348,39341.41067359618,,38993.41067359618,38993.41067359618
3407,2,§,§,71.0,1.0,1.0,1.0,5406,20046.78309489357,,14640.78309489357,14640.78309489357
3408,2,ª,§,67.0,0.0,0.0,0.0,95988,36815.218491749765,,59172.781508250235,59172.781508250235
