CaseID,Prefix length,Groud truth,Predicted,Confidence,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
3268,2,§,§,79.0,1.0,1.0,1.0,27,19497.405022405113,,19470.405022405113,19470.405022405113
3269,2,§,§,77.0,1.0,1.0,1.0,916,23175.60484090729,,22259.60484090729,22259.60484090729
3270,2,ª,§,77.0,0.0,0.0,0.0,704,30447.828557845867,,29743.828557845867,29743.828557845867
3271,2,¦,§,75.0,0.0,0.0,0.0,1830903,39502.625019254774,,1791400.3749807451,1791400.3749807451
3272,2,§,§,78.0,1.0,1.0,1.0,257338,33594.835043190535,,223743.16495680946,223743.16495680946
3274,2,©,©,86.0,1.0,1.0,1.0,69,7097.585318762304,,7028.585318762304,7028.585318762304
3275,2,§,§,78.0,1.0,1.0,1.0,5396,20698.62711346516,,15302.627113465162,15302.627113465162
3277,2,§,§,77.0,1.0,1.0,1.0,83936,44706.072206304285,,39229.927793695715,39229.927793695715
3278,2,ª,§,78.0,0.0,0.0,0.0,5711,21161.745532362707,,15450.745532362707,15450.745532362707
3279,2,ª,§,74.0,0.0,0.0,0.0,268452,41523.76796647884,,226928.23203352117,226928.23203352117
3280,2,§,§,75.0,1.0,1.0,1.0,75910,31666.118092206416,,44243.881907793584,44243.881907793584
3281,2,§,§,77.0,1.0,1.0,1.0,417,29570.71503075638,,29153.71503075638,29153.71503075638
3282,2,§,§,79.0,1.0,1.0,1.0,2107,18086.777140727776,,15979.777140727776,15979.777140727776
3283,2,§,§,78.0,1.0,1.0,1.0,1200700,20976.194247711865,,1179723.805752288,1179723.805752288
3284,2,§,§,77.0,1.0,1.0,1.0,3717,30747.820184855493,,27030.820184855493,27030.820184855493
3285,2,§,§,75.0,1.0,1.0,1.0,686208,40720.32054813078,,645487.6794518692,645487.6794518692
3286,2,§,§,74.0,1.0,1.0,1.0,627525,27835.09700554016,,599689.9029944598,599689.9029944598
3287,2,ª,§,79.0,0.0,0.0,0.0,17,18420.427507084914,,18403.427507084914,18403.427507084914
3288,2,ª,§,79.0,0.0,0.0,0.0,79961,17799.468630823234,,62161.531369176766,62161.531369176766
3290,2,§,§,76.0,1.0,1.0,1.0,2029,37691.54001152653,,35662.54001152653,35662.54001152653
3292,2,ª,§,79.0,0.0,0.0,0.0,122,19070.45965178435,,18948.45965178435,18948.45965178435
3293,2,§,,66.0,0.0,0.0,0.0,1,0.0,,1.0,1.0
3295,2,ª,§,78.0,0.0,0.0,0.0,8,80964.15441107571,,80956.15441107571,80956.15441107571
3296,2,©,©,86.0,1.0,1.0,1.0,7,10075.914675257683,,10068.914675257683,10068.914675257683
3297,2,§,©,86.0,0.0,0.0,0.0,21,16135.712697691695,,16114.712697691695,16114.712697691695
3298,2,§,§,77.0,1.0,1.0,1.0,72492,28630.55520726546,,43861.44479273454,43861.44479273454
3299,2,§,§,79.0,1.0,1.0,1.0,6406,18011.885306383323,,11605.885306383323,11605.885306383323
3300,2,§,§,77.0,1.0,1.0,1.0,26831,30023.331495544982,,3192.3314955449823,3192.3314955449823
3301,2,§,§,74.0,1.0,1.0,1.0,524960,38212.724823702476,,486747.2751762975,486747.2751762975
3302,2,©,©,86.0,1.0,1.0,1.0,15,15414.93418549494,,15399.93418549494,15399.93418549494
3303,2,ª,§,75.0,0.0,0.0,0.0,14823,31183.773067215363,,16360.773067215363,16360.773067215363
3304,2,ª,§,77.0,0.0,0.0,0.0,1555421,23790.58123336039,,1531630.4187666397,1531630.4187666397
3305,2,§,§,74.0,1.0,1.0,1.0,1754954,33226.667929563766,,1721727.3320704363,1721727.3320704363
3306,2,§,§,77.0,1.0,1.0,1.0,56,27921.30008718016,,27865.30008718016,27865.30008718016
3307,2,ª,§,74.0,0.0,0.0,0.0,922568,49373.449872316574,,873194.5501276834,873194.5501276834
3308,2,ª,§,74.0,0.0,0.0,0.0,82533,61358.11395705227,,21174.886042947728,21174.886042947728
3309,2,§,§,75.0,1.0,1.0,1.0,1292948,42935.57757335293,,1250012.422426647,1250012.422426647
3310,2,§,§,75.0,1.0,1.0,1.0,630997,44590.66856933697,,586406.331430663,586406.331430663
3311,2,§,§,74.0,1.0,1.0,1.0,534497,36637.937712033134,,497859.06228796684,497859.06228796684
3312,2,§,§,79.0,1.0,1.0,1.0,8481,18489.07128374013,,10008.07128374013,10008.07128374013
3313,2,§,§,74.0,1.0,1.0,1.0,579403,38178.1467901527,,541224.8532098474,541224.8532098474
3316,2,§,§,77.0,1.0,1.0,1.0,392,24697.808324207122,,24305.808324207122,24305.808324207122
3317,2,§,§,77.0,1.0,1.0,1.0,21032,30556.339845460814,,9524.339845460814,9524.339845460814
3318,2,ª,§,77.0,0.0,0.0,0.0,12654,28487.899604391034,,15833.899604391034,15833.899604391034
3319,2,§,§,82.0,1.0,1.0,1.0,377353,7630.439667256219,,369722.5603327438,369722.5603327438
3320,2,§,§,77.0,1.0,1.0,1.0,78826,24351.73255741015,,54474.26744258985,54474.26744258985
3321,2,§,§,74.0,1.0,1.0,1.0,773510,49408.07190627261,,724101.9280937274,724101.9280937274
3322,2,ª,§,77.0,0.0,0.0,0.0,2128,24695.3065868225,,22567.3065868225,22567.3065868225
3325,2,£,§,78.0,0.0,0.0,0.0,1935,20755.953357052505,,18820.953357052505,18820.953357052505
3326,2,§,§,77.0,1.0,1.0,1.0,7577,29288.49328210437,,21711.49328210437,21711.49328210437
3327,2,§,§,77.0,1.0,1.0,1.0,34,28800.289917308117,,28766.289917308117,28766.289917308117
3328,2,§,§,77.0,1.0,1.0,1.0,14,34479.428639344595,,34465.428639344595,34465.428639344595
3329,2,§,§,74.0,1.0,1.0,1.0,21633,37943.69376827064,,16310.693768270641,16310.693768270641
3330,2,§,§,75.0,1.0,1.0,1.0,44,38787.7064183063,,38743.7064183063,38743.7064183063
3332,2,§,§,74.0,1.0,1.0,1.0,1101828,58951.45516458948,,1042876.5448354105,1042876.5448354105
3333,2,©,§,74.0,0.0,0.0,0.0,405210,31712.541663699216,,373497.4583363008,373497.4583363008
3335,2,ª,§,76.0,0.0,0.0,0.0,1284,34010.19887830585,,32726.198878305848,32726.198878305848
3337,2,§,§,76.0,1.0,1.0,1.0,2778305,35945.952751405755,,2742359.0472485945,2742359.0472485945
3339,2,§,§,78.0,1.0,1.0,1.0,66063,20290.790490706848,,45772.209509293156,45772.209509293156
3340,2,§,§,77.0,1.0,1.0,1.0,2470,27906.041374865657,,25436.041374865657,25436.041374865657
3341,2,§,§,74.0,1.0,1.0,1.0,16742,30402.5395682574,,13660.539568257402,13660.539568257402
3342,2,ª,§,77.0,0.0,0.0,0.0,163896,28269.09815559368,,135626.90184440633,135626.90184440633
3345,2,©,©,87.0,1.0,1.0,1.0,10,14054.4526239688,,14044.4526239688,14044.4526239688
3346,2,©,©,86.0,1.0,1.0,1.0,721,14037.300322741941,,13316.300322741941,13316.300322741941
3347,2,§,,70.0,0.0,0.0,0.0,782,801.7156880730209,,19.715688073020942,19.715688073020942
3348,2,ª,§,78.0,0.0,0.0,0.0,170247,18670.23981363864,,151576.76018636135,151576.76018636135
3350,2,§,§,79.0,1.0,1.0,1.0,373,17631.86008326889,,17258.86008326889,17258.86008326889
3352,2,§,§,74.0,1.0,1.0,1.0,671691,30675.228943181322,,641015.7710568187,641015.7710568187
3353,2,§,§,77.0,1.0,1.0,1.0,591970,27488.295232039858,,564481.7047679601,564481.7047679601
3354,2,©,©,80.0,1.0,1.0,1.0,2592794,285748.1423545802,,2307045.85764542,2307045.85764542
3355,2,§,§,78.0,1.0,1.0,1.0,165837,18715.08251339216,,147121.91748660785,147121.91748660785
3356,2,§,§,78.0,1.0,1.0,1.0,67115,24260.177140636963,,42854.822859363034,42854.822859363034
3359,2,©,©,87.0,1.0,1.0,1.0,65034,10202.379700070695,,54831.6202999293,54831.6202999293
3361,2,§,§,74.0,1.0,1.0,1.0,81984,39015.23566197437,,42968.76433802563,42968.76433802563
3363,2,§,§,79.0,1.0,1.0,1.0,2983,18821.172207219606,,15838.172207219606,15838.172207219606
3364,2,ª,©,76.0,0.0,0.0,0.0,1,407544.5354900008,,407543.5354900008,407543.5354900008
3365,2,§,§,77.0,1.0,1.0,1.0,11,28110.420119067487,,28099.420119067487,28099.420119067487
3366,2,©,©,87.0,1.0,1.0,1.0,5,459.03423833056337,,454.03423833056337,454.03423833056337
3367,2,§,§,79.0,1.0,1.0,1.0,1160,17626.754464699392,,16466.754464699392,16466.754464699392
3368,2,§,§,76.0,1.0,1.0,1.0,62170,31674.019308016643,,30495.980691983357,30495.980691983357
3369,2,§,§,76.0,1.0,1.0,1.0,19,37737.48586432277,,37718.48586432277,37718.48586432277
3370,2,§,§,77.0,1.0,1.0,1.0,6634,25653.43900482845,,19019.43900482845,19019.43900482845
3371,2,ª,§,77.0,0.0,0.0,0.0,156853,27994.491620111196,,128858.50837988881,128858.50837988881
3374,2,§,§,77.0,1.0,1.0,1.0,4606,27658.067656716456,,23052.067656716456,23052.067656716456
3375,2,§,§,78.0,1.0,1.0,1.0,2174,20904.14043957132,,18730.14043957132,18730.14043957132
3377,2,§,§,78.0,1.0,1.0,1.0,31216,20828.623170880714,,10387.376829119286,10387.376829119286
3378,2,§,§,74.0,1.0,1.0,1.0,9,61482.45910514929,,61473.45910514929,61473.45910514929
3379,2,§,§,74.0,1.0,1.0,1.0,929781,41836.032563949455,,887944.9674360505,887944.9674360505
3380,2,§,§,77.0,1.0,1.0,1.0,3495,32749.734954542968,,29254.734954542968,29254.734954542968
3381,2,§,§,74.0,1.0,1.0,1.0,14649,45940.94989382569,,31291.949893825687,31291.949893825687
3383,2,§,§,75.0,1.0,1.0,1.0,5343,46247.563581977774,,40904.563581977774,40904.563581977774
3384,2,©,©,87.0,1.0,1.0,1.0,7,15273.300020623028,,15266.300020623028,15266.300020623028
3385,2,©,©,86.0,1.0,1.0,1.0,17,2837.8706310479024,,2820.8706310479024,2820.8706310479024
3386,2,£,§,75.0,0.0,0.0,0.0,11,31232.223800282383,,31221.223800282383,31221.223800282383
3387,2,§,§,78.0,1.0,1.0,1.0,333,25053.869040339454,,24720.869040339454,24720.869040339454
3388,2,©,§,77.0,0.0,0.0,0.0,690573,23663.40434483178,,666909.5956551682,666909.5956551682
3389,2,§,§,78.0,1.0,1.0,1.0,1995,18416.038466560258,,16421.038466560258,16421.038466560258
3390,2,§,§,76.0,1.0,1.0,1.0,246272,26236.912677840886,,220035.08732215912,220035.08732215912
3391,2,©,§,78.0,0.0,0.0,0.0,1118915,20594.92129879128,,1098320.0787012088,1098320.0787012088
3392,2,§,§,78.0,1.0,1.0,1.0,5325,20789.233378617548,,15464.233378617548,15464.233378617548
3393,2,§,§,77.0,1.0,1.0,1.0,1818,25028.636378791154,,23210.636378791154,23210.636378791154
3394,2,§,§,77.0,1.0,1.0,1.0,3428,31596.320876329894,,28168.320876329894,28168.320876329894
3395,2,§,§,76.0,1.0,1.0,1.0,1040000,34729.325803824686,,1005270.6741961753,1005270.6741961753
3396,2,§,§,77.0,1.0,1.0,1.0,12701,24104.538275029023,,11403.538275029023,11403.538275029023
3397,2,§,§,76.0,1.0,1.0,1.0,4194,40046.14318049495,,35852.14318049495,35852.14318049495
3399,2,§,§,78.0,1.0,1.0,1.0,78763,19093.844296269635,,59669.155703730365,59669.155703730365
3400,2,©,©,84.0,1.0,1.0,1.0,327388,19017.02430126505,,308370.9756987349,308370.9756987349
3401,2,§,§,76.0,1.0,1.0,1.0,23302,34968.49315494912,,11666.493154949123,11666.493154949123
3402,2,§,§,78.0,1.0,1.0,1.0,95137,21056.14927166263,,74080.85072833736,74080.85072833736
3404,2,§,§,79.0,1.0,1.0,1.0,10365,18177.2655476491,,7812.265547649102,7812.265547649102
3405,2,©,©,81.0,1.0,1.0,1.0,406421,442498.65936941915,,36077.659369419154,36077.659369419154
3406,2,ª,§,76.0,0.0,0.0,0.0,348,33437.15958734988,,33089.15958734988,33089.15958734988
3407,2,§,§,78.0,1.0,1.0,1.0,5406,18365.631286857646,,12959.631286857646,12959.631286857646
