CaseID,Prefix length,Groud truth,Predicted,Confidence,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
201235,2,¦,¦,91.0,1.0,1.0,1.0,606128,112927.07646379642,,493200.92353620357,493200.92353620357
201238,2,¤,¤,75.0,1.0,1.0,1.0,922,9294.423296500689,,8372.423296500689,8372.423296500689
201241,2,¤,¤,47.0,1.0,1.0,1.0,2098,3022.3352528880005,,924.3352528880005,924.3352528880005
201244,2,¤,¤,58.0,1.0,1.0,1.0,66237,13417.55496163603,,52819.44503836397,52819.44503836397
201250,2,¤,¤,75.0,1.0,1.0,1.0,746,9228.089286561833,,8482.089286561833,8482.089286561833
201256,2,¦,¦,78.0,1.0,1.0,1.0,437526,149939.8722980548,,287586.1277019452,287586.1277019452
201259,2,¤,¤,77.0,1.0,1.0,1.0,710,15607.382827158493,,14897.382827158493,14897.382827158493
201265,2,¤,¤,77.0,1.0,1.0,1.0,314270,15604.861484869605,,298665.1385151304,298665.1385151304
201271,2,¤,¤,48.0,1.0,1.0,1.0,2205,8973.961278852245,,6768.9612788522445,6768.9612788522445
201274,2,¦,¤,75.0,0.0,0.0,0.0,657573,9187.5070295813,,648385.4929704187,648385.4929704187
201289,2,¤,¤,50.0,1.0,1.0,1.0,43,7215.72682234136,,7172.72682234136,7172.72682234136
201295,2,¦,¦,53.0,1.0,1.0,1.0,534,8059.001789877724,,7525.001789877724,7525.001789877724
201304,2,¤,¤,74.0,1.0,1.0,1.0,630,7432.814784927357,,6802.814784927357,6802.814784927357
201307,2,¦,§,59.0,0.0,0.0,0.0,1037940,182099.26432208242,,855840.7356779176,855840.7356779176
201310,2,¦,¤,73.0,0.0,0.0,0.0,128,7422.9188100780575,,7294.9188100780575,7294.9188100780575
201313,2,§,¦,91.0,0.0,0.0,0.0,1173,105873.25338862234,,104700.25338862234,104700.25338862234
201316,2,¦,¤,67.0,0.0,0.0,0.0,14,7465.425352361368,,7451.425352361368,7451.425352361368
201319,2,¦,¦,91.0,1.0,1.0,1.0,153038,100411.7910832252,,52626.208916774805,52626.208916774805
201322,2,§,§,71.0,1.0,1.0,1.0,16394,185451.20879928066,,169057.20879928066,169057.20879928066
201325,2,¤,¤,47.0,1.0,1.0,1.0,6095,8978.711307628631,,2883.7113076286314,2883.7113076286314
201328,2,¦,¦,91.0,1.0,1.0,1.0,608535,100442.3525706585,,508092.6474293415,508092.6474293415
201331,2,¢,¤,50.0,0.0,0.0,0.0,305,2741.8442428957865,,2436.8442428957865,2436.8442428957865
201337,2,¤,¤,71.0,1.0,1.0,1.0,13117,7402.78624426279,,5714.21375573721,5714.21375573721
201373,2,¤,¤,48.0,1.0,1.0,1.0,2321,8980.697256193907,,6659.697256193907,6659.697256193907
201376,2,¤,¤,78.0,1.0,1.0,1.0,9496,14027.930233664876,,4531.930233664876,4531.930233664876
201379,2,¦,¤,50.0,0.0,0.0,0.0,608627,8981.554669177242,,599645.4453308227,599645.4453308227
201385,2,¤,¤,47.0,1.0,1.0,1.0,322,8981.674080574463,,8659.674080574463,8659.674080574463
201388,2,¤,¤,59.0,1.0,1.0,1.0,1855,7383.568839565578,,5528.568839565578,5528.568839565578
201394,2,¦,¤,51.0,0.0,0.0,0.0,157,7505.92783861343,,7348.92783861343,7348.92783861343
201397,2,¦,¦,91.0,1.0,1.0,1.0,1364678,99991.45513474764,,1264686.5448652525,1264686.5448652525
201400,2,¤,¤,48.0,1.0,1.0,1.0,5007,8982.48157567863,,3975.48157567863,3975.48157567863
201415,2,¢,¤,47.0,0.0,0.0,0.0,1071,2750.2465964978655,,1679.2465964978655,1679.2465964978655
201424,2,¤,¤,49.0,1.0,1.0,1.0,442,8985.259358836962,,8543.259358836962,8543.259358836962
201427,2,¦,¦,95.0,1.0,1.0,1.0,871,207334.20475322477,,206463.20475322477,206463.20475322477
201430,2,¦,¦,95.0,1.0,1.0,1.0,602408,203240.26525958246,,399167.73474041757,399167.73474041757
201433,2,¦,¦,95.0,1.0,1.0,1.0,602956,200038.693010073,,402917.30698992696,402917.30698992696
201436,2,¦,¤,60.0,0.0,0.0,0.0,186,7362.384083160034,,7176.384083160034,7176.384083160034
201439,2,¤,¤,77.0,1.0,1.0,1.0,14359,14972.70146310327,,613.7014631032707,613.7014631032707
201442,2,¦,¦,59.0,1.0,1.0,1.0,92439,148258.87303538903,,55819.87303538903,55819.87303538903
201445,2,¤,¤,74.0,1.0,1.0,1.0,2004,10586.258858055568,,8582.258858055568,8582.258858055568
201451,2,¦,¤,77.0,0.0,0.0,0.0,615184,14029.03234213432,,601154.9676578657,601154.9676578657
201454,2,¦,¤,74.0,0.0,0.0,0.0,518018,8661.305047210742,,509356.6949527892,509356.6949527892
201457,2,¤,¤,74.0,1.0,1.0,1.0,194545,8644.008991470473,,185900.99100852953,185900.99100852953
201469,2,¢,¤,49.0,0.0,0.0,0.0,912,2737.9824587339826,,1825.9824587339826,1825.9824587339826
201478,2,¤,¤,74.0,1.0,1.0,1.0,11214,8636.660296631588,,2577.3397033684123,2577.3397033684123
201484,2,¤,¤,74.0,1.0,1.0,1.0,977,8628.810465437147,,7651.810465437147,7651.810465437147
201487,2,¤,¤,48.0,1.0,1.0,1.0,3295,2736.269590331206,,558.730409668794,558.730409668794
201490,2,¤,¤,76.0,1.0,1.0,1.0,81097,14028.139693000987,,67068.860306999,67068.860306999
201508,2,¤,¤,64.0,1.0,1.0,1.0,29104,7471.48254442456,,21632.517455575442,21632.517455575442
201523,2,¤,¤,67.0,1.0,1.0,1.0,35850,7470.881082919699,,28379.1189170803,28379.1189170803
201526,2,¦,¤,70.0,0.0,0.0,0.0,91,7465.440034090535,,7374.440034090535,7374.440034090535
201532,2,¤,¤,68.0,1.0,1.0,1.0,11706,7470.264939685671,,4235.735060314329,4235.735060314329
201538,2,¦,¤,49.0,0.0,0.0,0.0,524751,7297.277465779512,,517453.7225342205,517453.7225342205
201541,2,¤,¤,48.0,1.0,1.0,1.0,14360,7041.456165306035,,7318.543834693965,7318.543834693965
201544,2,¤,¤,74.0,1.0,1.0,1.0,10072,8183.429444565159,,1888.5705554348406,1888.5705554348406
201556,2,¦,¤,73.0,0.0,0.0,0.0,599254,7396.522039818349,,591857.4779601817,591857.4779601817
201559,2,¦,¤,53.0,0.0,0.0,0.0,272,7415.530963961394,,7143.530963961394,7143.530963961394
201562,2,¤,¤,72.0,1.0,1.0,1.0,9128,7438.783886615549,,1689.216113384451,1689.216113384451
201568,2,¤,¤,61.0,1.0,1.0,1.0,10127,8811.719362523163,,1315.280637476837,1315.280637476837
201602,2,¦,¦,90.0,1.0,1.0,1.0,352019,114689.8001036955,,237329.19989630452,237329.19989630452
201605,2,¦,¤,54.0,0.0,0.0,0.0,602188,8202.223526071399,,593985.7764739286,593985.7764739286
201611,2,¦,¤,48.0,0.0,0.0,0.0,228,6975.673209601902,,6747.673209601902,6747.673209601902
201617,2,¤,¤,52.0,1.0,1.0,1.0,19,8062.695712936055,,8043.695712936055,8043.695712936055
201629,2,¤,¤,77.0,1.0,1.0,1.0,81215,14028.115223452376,,67186.88477654762,67186.88477654762
201635,2,¤,¤,50.0,1.0,1.0,1.0,1635,2738.324543023566,,1103.324543023566,1103.324543023566
201644,2,¦,¦,51.0,1.0,1.0,1.0,598749,8059.008641351335,,590689.9913586486,590689.9913586486
201662,2,¤,¤,58.0,1.0,1.0,1.0,1947,15158.867746500395,,13211.867746500395,13211.867746500395
201668,2,¦,§,62.0,0.0,0.0,0.0,5471,156468.4574910736,,150997.4574910736,150997.4574910736
201674,2,¦,¤,67.0,0.0,0.0,0.0,58,7261.732999467031,,7203.732999467031,7203.732999467031
201677,2,¦,¤,52.0,0.0,0.0,0.0,617787,8968.89216716197,,608818.1078328381,608818.1078328381
201680,2,¦,¤,52.0,0.0,0.0,0.0,80,11914.648010107649,,11834.648010107649,11834.648010107649
201683,2,¤,¤,66.0,1.0,1.0,1.0,15573,14582.18704290903,,990.8129570909696,990.8129570909696
201686,2,¤,¤,67.0,1.0,1.0,1.0,20750,14209.335721684225,,6540.664278315775,6540.664278315775
201692,2,¦,¤,77.0,0.0,0.0,0.0,433123,14379.275758006359,,418743.7242419936,418743.7242419936
201695,2,¦,¦,92.0,1.0,1.0,1.0,343451,114301.27065328459,,229149.7293467154,229149.7293467154
201701,2,¤,¤,68.0,1.0,1.0,1.0,53354,15678.379754280679,,37675.62024571932,37675.62024571932
201704,2,¦,¦,89.0,1.0,1.0,1.0,173932,144469.46784081325,,29462.532159186754,29462.532159186754
201710,2,¤,¤,77.0,1.0,1.0,1.0,12200,14965.936122303274,,2765.936122303274,2765.936122303274
201716,2,¦,¤,77.0,0.0,0.0,0.0,210,14079.098996156516,,13869.098996156516,13869.098996156516
201719,2,¦,¦,98.0,1.0,1.0,1.0,334724,120679.04512430348,,214044.9548756965,214044.9548756965
201722,2,¤,¤,51.0,1.0,1.0,1.0,530,8980.206886439742,,8450.206886439742,8450.206886439742
201725,2,¦,¤,75.0,0.0,0.0,0.0,168,8084.834781737432,,7916.834781737432,7916.834781737432
201731,2,¢,¤,48.0,0.0,0.0,0.0,92,2736.0699188145395,,2644.0699188145395,2644.0699188145395
201740,2,¤,¤,52.0,1.0,1.0,1.0,62468,8993.661223048068,,53474.33877695193,53474.33877695193
201743,2,¦,¤,51.0,0.0,0.0,0.0,1142,8984.654471595295,,7842.654471595295,7842.654471595295
201749,2,¤,¤,51.0,1.0,1.0,1.0,69547,8984.652514031406,,60562.347485968596,60562.347485968596
201752,2,¦,¦,91.0,1.0,1.0,1.0,56484,109764.1856767314,,53280.1856767314,53280.1856767314
201755,2,¦,¦,84.0,1.0,1.0,1.0,19134,123944.3556540351,,104810.3556540351,104810.3556540351
201758,2,¦,¦,93.0,1.0,1.0,1.0,311,268741.6997857259,,268430.6997857259,268430.6997857259
201761,2,¦,¦,93.0,1.0,1.0,1.0,61,233650.12762432208,,233589.12762432208,233589.12762432208
201770,2,¦,¤,75.0,0.0,0.0,0.0,115,14027.882273349598,,13912.882273349598,13912.882273349598
201779,2,¤,¤,47.0,1.0,1.0,1.0,1821,2917.0716592818058,,1096.0716592818058,1096.0716592818058
201782,2,¦,¦,91.0,1.0,1.0,1.0,233872,103075.3621340238,,130796.6378659762,130796.6378659762
201794,2,¤,¤,79.0,1.0,1.0,1.0,8276,15588.656770997392,,7312.6567709973915,7312.6567709973915
201797,2,¤,¤,60.0,1.0,1.0,1.0,66599,7412.030839728063,,59186.96916027194,59186.96916027194
201800,2,¤,¤,74.0,1.0,1.0,1.0,19816,8760.814871156523,,11055.185128843477,11055.185128843477
201821,2,¦,¦,97.0,1.0,1.0,1.0,610636,95866.47650808313,,514769.5234919169,514769.5234919169
201824,2,¤,¤,53.0,1.0,1.0,1.0,16260,8268.731269805392,,7991.268730194608,7991.268730194608
201833,2,¤,¤,49.0,1.0,1.0,1.0,21263,6944.502919799141,,14318.49708020086,14318.49708020086
201836,2,¤,¤,50.0,1.0,1.0,1.0,21252,7127.968743811545,,14124.031256188455,14124.031256188455
201842,2,¤,¤,49.0,1.0,1.0,1.0,118714,7059.373258190053,,111654.62674180995,111654.62674180995
201845,2,¦,¦,54.0,1.0,1.0,1.0,620141,8075.0185776166045,,612065.9814223833,612065.9814223833
201848,2,¤,¤,76.0,1.0,1.0,1.0,11345,15270.10239935867,,3925.1023993586696,3925.1023993586696
201854,2,¦,¤,76.0,0.0,0.0,0.0,614889,15269.945794247558,,599619.0542057524,599619.0542057524
201879,2,¤,¤,48.0,1.0,1.0,1.0,1578,6863.8400315846,,5285.8400315846,5285.8400315846
201882,2,¤,¤,72.0,1.0,1.0,1.0,16137,7466.679172032201,,8670.3208279678,8670.3208279678
201885,2,¦,¤,87.0,0.0,0.0,0.0,453727,19431.797094323156,,434295.20290567685,434295.20290567685
201888,2,¤,¤,75.0,1.0,1.0,1.0,10954,15270.644644555892,,4316.644644555892,4316.644644555892
201891,2,¦,¤,72.0,0.0,0.0,0.0,624874,7467.939353785672,,617406.0606462143,617406.0606462143
201894,2,¤,¤,53.0,1.0,1.0,1.0,1247,8269.09635547067,,7022.0963554706705,7022.0963554706705
201895,2,¦,¦,97.0,1.0,1.0,1.0,608368,86808.39773014344,,521559.60226985655,521559.60226985655
201900,2,¤,¤,48.0,1.0,1.0,1.0,563,2736.549521967317,,2173.549521967317,2173.549521967317
201903,2,¢,¤,48.0,0.0,0.0,0.0,8257,2736.5392447569,,5520.4607552431,5520.4607552431
201909,2,¦,¦,97.0,1.0,1.0,1.0,620003,77864.812948937,,542138.1870510629,542138.1870510629
201912,2,§,¦,97.0,0.0,0.0,0.0,432,86018.64598506606,,85586.64598506606,85586.64598506606
201915,2,¦,¦,92.0,1.0,1.0,1.0,690581,108109.85626448783,,582471.1437355122,582471.1437355122
201918,2,§,§,72.0,1.0,1.0,1.0,153888,209481.22950553475,,55593.22950553475,55593.22950553475
201921,2,¤,¤,75.0,1.0,1.0,1.0,10955,15270.73665005867,,4315.73665005867,4315.73665005867
201924,2,¤,¤,49.0,1.0,1.0,1.0,2204,2736.6033549742615,,532.6033549742615,532.6033549742615
201927,2,¦,¦,97.0,1.0,1.0,1.0,614072,77643.40464284823,,536428.5953571518,536428.5953571518
201930,2,¤,¤,61.0,1.0,1.0,1.0,3274,14682.3771203062,,11408.3771203062,11408.3771203062
201936,2,¦,¦,96.0,1.0,1.0,1.0,116,75981.65997859354,,75865.65997859354,75865.65997859354
201942,2,¤,¤,47.0,1.0,1.0,1.0,10396,8063.308430433278,,2332.691569566722,2332.691569566722
201951,2,¤,¤,49.0,1.0,1.0,1.0,1640,2736.6537622444002,,1096.6537622444002,1096.6537622444002
201987,2,¤,¤,48.0,1.0,1.0,1.0,5360,7264.234766117029,,1904.2347661170288,1904.2347661170288
202002,2,¦,¦,95.0,1.0,1.0,1.0,620125,61031.47050021248,,559093.5294997875,559093.5294997875
202005,2,¦,¦,92.0,1.0,1.0,1.0,418811,118336.89823380469,,300474.1017661953,300474.1017661953
202020,2,§,§,61.0,1.0,1.0,1.0,259208,208378.98009149087,,50829.01990850913,50829.01990850913
202026,2,¦,¦,93.0,1.0,1.0,1.0,614442,248614.18448529203,,365827.81551470794,365827.81551470794
202029,2,§,§,68.0,1.0,1.0,1.0,597342,208483.6549477575,,388858.3450522425,388858.3450522425
202035,2,¦,¤,54.0,0.0,0.0,0.0,158,9713.485849668525,,9555.485849668525,9555.485849668525
202038,2,¤,¤,48.0,1.0,1.0,1.0,11618,7862.504463056994,,3755.4955369430063,3755.4955369430063
202039,2,¤,¤,52.0,1.0,1.0,1.0,11243,8978.453887977243,,2264.5461120227574,2264.5461120227574
202044,2,¦,¦,93.0,1.0,1.0,1.0,1800,247584.97569507034,,245784.97569507034,245784.97569507034
202047,2,¤,¤,52.0,1.0,1.0,1.0,8793,8980.713895486964,,187.71389548696425,187.71389548696425
202050,2,¦,¦,91.0,1.0,1.0,1.0,239493,114939.02147751758,,124553.97852248242,124553.97852248242
202056,2,¦,¤,48.0,0.0,0.0,0.0,399,7860.673651429911,,7461.673651429911,7461.673651429911
202059,2,¦,¤,52.0,0.0,0.0,0.0,425266,8983.65122010224,,416282.3487798978,416282.3487798978
202062,2,¦,¤,61.0,0.0,0.0,0.0,137,7468.3793162697,,7331.3793162697,7331.3793162697
202065,2,¤,¤,59.0,1.0,1.0,1.0,56,7481.169059937749,,7425.169059937749,7425.169059937749
202068,2,¤,¤,52.0,1.0,1.0,1.0,61496,8984.524293596683,,52511.47570640332,52511.47570640332
202071,2,¦,¤,52.0,0.0,0.0,0.0,388877,8984.439139567517,,379892.5608604325,379892.5608604325
202074,2,¤,¤,60.0,1.0,1.0,1.0,649,7472.742726178031,,6823.742726178031,6823.742726178031
202080,2,¤,¤,49.0,1.0,1.0,1.0,60501,7839.986116252145,,52661.01388374786,52661.01388374786
202083,2,¢,¤,47.0,0.0,0.0,0.0,72,3131.800267990721,,3059.800267990721,3059.800267990721
202086,2,¢,¤,47.0,0.0,0.0,0.0,45,3159.245803103901,,3114.245803103901,3114.245803103901
202089,2,¦,¤,52.0,0.0,0.0,0.0,153389,8984.421521492517,,144404.5784785075,144404.5784785075
202095,2,¦,¦,92.0,1.0,1.0,1.0,89,217250.06453650846,,217161.06453650846,217161.06453650846
202101,2,¢,¤,47.0,0.0,0.0,0.0,82,3077.6711795081105,,2995.6711795081105,2995.6711795081105
202107,2,¦,¦,91.0,1.0,1.0,1.0,188,206119.16833815872,,205931.16833815872,205931.16833815872
202110,2,¦,¤,52.0,0.0,0.0,0.0,42,7701.560411586244,,7659.560411586244,7659.560411586244
202113,2,¤,¤,52.0,1.0,1.0,1.0,57060,8983.891021678628,,48076.10897832137,48076.10897832137
202116,2,¤,¤,48.0,1.0,1.0,1.0,144798,7836.708664911174,,136961.2913350888,136961.2913350888
202119,2,¦,¤,48.0,0.0,0.0,0.0,1880,7845.875936602836,,5965.875936602836,5965.875936602836
202122,2,¦,¦,91.0,1.0,1.0,1.0,154504,116043.76874308368,,38460.23125691632,38460.23125691632
202128,2,¤,¤,74.0,1.0,1.0,1.0,4147,8831.050305925932,,4684.050305925932,4684.050305925932
202137,2,¤,¤,69.0,1.0,1.0,1.0,14179,7469.493170122478,,6709.506829877522,6709.506829877522
202143,2,¦,¦,92.0,1.0,1.0,1.0,525619,140221.757788571,,385397.242211429,385397.242211429
202149,2,¤,¤,74.0,1.0,1.0,1.0,7308,7947.44120263195,,639.4412026319496,639.4412026319496
202152,2,¤,¤,74.0,1.0,1.0,1.0,20458,7819.0832490466,,12638.9167509534,12638.9167509534
202179,2,¤,¤,75.0,1.0,1.0,1.0,1889,8714.665302475993,,6825.665302475993,6825.665302475993
202182,2,¤,¤,74.0,1.0,1.0,1.0,1391,8555.190402703853,,7164.190402703853,7164.190402703853
202185,2,¦,¤,74.0,0.0,0.0,0.0,72,8554.021737062187,,8482.021737062187,8482.021737062187
202205,2,¤,¤,77.0,1.0,1.0,1.0,13319,15270.826697997558,,1951.8266979975579,1951.8266979975579
202211,2,¦,¦,93.0,1.0,1.0,1.0,113,78914.74842561423,,78801.74842561423,78801.74842561423
202223,2,¦,¦,94.0,1.0,1.0,1.0,628604,95786.38082400539,,532817.6191759947,532817.6191759947
202247,2,¤,¤,68.0,1.0,1.0,1.0,1472,15638.130283161256,,14166.130283161256,14166.130283161256
202253,2,¦,¦,92.0,1.0,1.0,1.0,160073,123502.71358019087,,36570.28641980913,36570.28641980913
202256,2,¤,¤,48.0,1.0,1.0,1.0,18428,6885.020383471395,,11542.979616528606,11542.979616528606
202259,2,¦,¦,79.0,1.0,1.0,1.0,608334,202898.67819122708,,405435.3218087729,405435.3218087729
202271,2,¤,¤,70.0,1.0,1.0,1.0,2915,14222.264452388385,,11307.264452388385,11307.264452388385
202289,2,¤,¤,70.0,1.0,1.0,1.0,2516390,14213.579720195334,,2502176.4202798046,2502176.4202798046
202292,2,¦,¤,48.0,0.0,0.0,0.0,648,7048.424113968531,,6400.424113968531,6400.424113968531
202298,2,¦,¦,92.0,1.0,1.0,1.0,73244,118852.95122619331,,45608.95122619331,45608.95122619331
202307,2,¤,¤,74.0,1.0,1.0,1.0,1332,7481.581616527332,,6149.581616527332,6149.581616527332
202310,2,¦,¦,74.0,1.0,1.0,1.0,3359,195367.6950030088,,192008.6950030088,192008.6950030088
202325,2,¦,¤,68.0,0.0,0.0,0.0,596914,14069.685071414855,,582844.3149285852,582844.3149285852
202340,2,¦,¦,76.0,1.0,1.0,1.0,56,183985.57288541476,,183929.57288541476,183929.57288541476
202343,2,¦,¦,73.0,1.0,1.0,1.0,606836,193900.9315323429,,412935.0684676571,412935.0684676571
202358,2,¦,¦,73.0,1.0,1.0,1.0,604060,194398.77918056486,,409661.22081943514,409661.22081943514
202361,2,¦,¤,66.0,0.0,0.0,0.0,602688,15537.200246614086,,587150.799753386,587150.799753386
202373,2,¤,¤,74.0,1.0,1.0,1.0,233668,49445.45244307966,,184222.54755692033,184222.54755692033
