CaseID,Prefix length,Groud truth,Predicted,Confidence,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
3107,2,§,§,78.0,1.0,1.0,1.0,101552,12278.970230679011,,89273.02976932099,89273.02976932099
3109,2,§,§,74.0,1.0,1.0,1.0,9496,29405.50607678641,,19909.50607678641,19909.50607678641
3110,2,ª,§,73.0,0.0,0.0,0.0,497858,20918.2315696768,,476939.7684303232,476939.7684303232
3111,2,§,§,74.0,1.0,1.0,1.0,422936,28215.760234545392,,394720.2397654546,394720.2397654546
3114,2,©,§,76.0,0.0,0.0,0.0,432095,47385.49894584503,,384709.50105415494,384709.50105415494
3115,2,ª,§,74.0,0.0,0.0,0.0,1492131,52603.01054846763,,1439527.9894515323,1439527.9894515323
3116,2,§,§,78.0,1.0,1.0,1.0,15,22956.280101564036,,22941.280101564036,22941.280101564036
3117,2,§,§,71.0,1.0,1.0,1.0,265,41992.58600943042,,41727.58600943042,41727.58600943042
3119,2,¢,©,83.0,0.0,0.0,0.0,0,26674.199715376348,,26674.199715376348,26674.199715376348
3120,2,§,§,77.0,1.0,1.0,1.0,13,39899.518112398444,,39886.518112398444,39886.518112398444
3122,2,ª,§,73.0,0.0,0.0,0.0,491887,55519.920052150206,,436367.0799478498,436367.0799478498
3123,2,§,§,78.0,1.0,1.0,1.0,19877,37805.777637727886,,17928.777637727886,17928.777637727886
3124,2,§,§,76.0,1.0,1.0,1.0,6364,21830.07084596566,,15466.07084596566,15466.07084596566
3125,2,§,§,73.0,1.0,1.0,1.0,191661,27133.46967016903,,164527.53032983097,164527.53032983097
3127,2,§,§,80.0,1.0,1.0,1.0,1443966,47318.79118706535,,1396647.2088129346,1396647.2088129346
3129,2,§,§,72.0,1.0,1.0,1.0,1821440,36363.13003183631,,1785076.8699681638,1785076.8699681638
3130,2,©,©,86.0,1.0,1.0,1.0,283515,16574.24746103331,,266940.7525389667,266940.7525389667
3131,2,ª,§,75.0,0.0,0.0,0.0,65713,34478.91634890026,,31234.08365109974,31234.08365109974
3132,2,§,§,78.0,1.0,1.0,1.0,84,12058.019047747135,,11974.019047747135,11974.019047747135
3133,2,§,§,73.0,1.0,1.0,1.0,250346,56860.37985738395,,193485.62014261604,193485.62014261604
3134,2,§,§,74.0,1.0,1.0,1.0,256137,24757.788735157927,,231379.21126484207,231379.21126484207
3135,2,£,§,79.0,0.0,0.0,0.0,1910237,13718.892954268498,,1896518.1070457315,1896518.1070457315
3136,2,§,§,84.0,1.0,1.0,1.0,326315,55986.79579145393,,270328.2042085461,270328.2042085461
3137,2,¢,©,84.0,0.0,0.0,0.0,2,1667.7548629113885,,1665.7548629113885,1665.7548629113885
3138,2,ª,§,68.0,0.0,0.0,0.0,237438,40020.97180522681,,197417.0281947732,197417.0281947732
3140,2,§,§,73.0,1.0,1.0,1.0,115,34414.45575372611,,34299.45575372611,34299.45575372611
3141,2,§,§,71.0,1.0,1.0,1.0,1023148,36937.464191890846,,986210.5358081092,986210.5358081092
3143,2,ª,§,75.0,0.0,0.0,0.0,172828,44918.61616875391,,127909.38383124609,127909.38383124609
3144,2,§,§,82.0,1.0,1.0,1.0,697,54025.32053800759,,53328.32053800759,53328.32053800759
3146,2,§,§,80.0,1.0,1.0,1.0,200693,11753.099375236143,,188939.90062476386,188939.90062476386
3147,2,§,§,79.0,1.0,1.0,1.0,1672493,68982.62378384311,,1603510.3762161569,1603510.3762161569
3149,2,§,§,73.0,1.0,1.0,1.0,5,33335.73236514315,,33330.73236514315,33330.73236514315
3150,2,©,©,85.0,1.0,1.0,1.0,171383,32973.53044945108,,138409.46955054894,138409.46955054894
3151,2,§,§,85.0,1.0,1.0,1.0,601,10343.164499957436,,9742.164499957436,9742.164499957436
3152,2,ª,§,78.0,0.0,0.0,0.0,116,37859.89813743041,,37743.89813743041,37743.89813743041
3153,2,ª,§,76.0,0.0,0.0,0.0,1778,28448.189237739385,,26670.189237739385,26670.189237739385
3154,2,§,§,69.0,1.0,1.0,1.0,278244,37706.73272323164,,240537.26727676837,240537.26727676837
3155,2,§,§,78.0,1.0,1.0,1.0,16115,15736.48915445921,,378.5108455407899,378.5108455407899
3156,2,©,§,56.0,0.0,0.0,0.0,258660,380685.530925437,,122025.530925437,122025.530925437
3157,2,ª,§,76.0,0.0,0.0,0.0,335870,28915.20954980654,,306954.79045019345,306954.79045019345
3158,2,§,§,76.0,1.0,1.0,1.0,94025,29352.262442322964,,64672.737557677036,64672.737557677036
3159,2,©,§,76.0,0.0,0.0,0.0,0,106660.89452999542,,106660.89452999542,106660.89452999542
3160,2,§,§,77.0,1.0,1.0,1.0,100117,16944.32859233248,,83172.67140766751,83172.67140766751
3161,2,§,§,77.0,1.0,1.0,1.0,241821,42266.413109144836,,199554.58689085516,199554.58689085516
3163,2,§,§,75.0,1.0,1.0,1.0,1175,24110.457901114372,,22935.457901114372,22935.457901114372
3164,2,§,§,81.0,1.0,1.0,1.0,346598,40456.088679867695,,306141.9113201323,306141.9113201323
3166,2,§,§,76.0,1.0,1.0,1.0,3675,33496.12013174125,,29821.12013174125,29821.12013174125
3167,2,§,§,77.0,1.0,1.0,1.0,86,24692.44184608621,,24606.44184608621,24606.44184608621
3168,2,§,§,69.0,1.0,1.0,1.0,2569568,60504.336359712564,,2509063.6636402872,2509063.6636402872
3169,2,§,§,75.0,1.0,1.0,1.0,2078,24549.247238235075,,22471.247238235075,22471.247238235075
3170,2,ª,§,76.0,0.0,0.0,0.0,946,29673.917983644405,,28727.917983644405,28727.917983644405
3171,2,§,§,80.0,1.0,1.0,1.0,419,10560.594078945254,,10141.594078945254,10141.594078945254
3173,2,§,§,74.0,1.0,1.0,1.0,31,27273.155245620757,,27242.155245620757,27242.155245620757
3174,2,§,§,78.0,1.0,1.0,1.0,3104,14396.912500236867,,11292.912500236867,11292.912500236867
3175,2,ª,§,74.0,0.0,0.0,0.0,1228681,34764.595272330014,,1193916.40472767,1193916.40472767
3177,2,§,§,74.0,1.0,1.0,1.0,54,29462.5337461884,,29408.5337461884,29408.5337461884
3179,2,§,§,78.0,1.0,1.0,1.0,80292,23545.00868023864,,56746.991319761364,56746.991319761364
3180,2,§,§,74.0,1.0,1.0,1.0,5295,37191.16110574029,,31896.16110574029,31896.16110574029
3181,2,§,§,79.0,1.0,1.0,1.0,535751,68458.06979770194,,467292.93020229804,467292.93020229804
3182,2,ª,§,80.0,0.0,0.0,0.0,3048,33342.986146404095,,30294.986146404095,30294.986146404095
3183,2,ª,§,75.0,0.0,0.0,0.0,336884,20146.550873206983,,316737.449126793,316737.449126793
3185,2,£,§,76.0,0.0,0.0,0.0,19012,18595.88541282782,,416.1145871721783,416.1145871721783
3187,2,©,©,85.0,1.0,1.0,1.0,250148,27226.483386121192,,222921.5166138788,222921.5166138788
3188,2,§,§,78.0,1.0,1.0,1.0,1383795,14158.607871363789,,1369636.3921286361,1369636.3921286361
3189,2,§,§,77.0,1.0,1.0,1.0,429409,40782.64398071505,,388626.3560192849,388626.3560192849
3190,2,§,§,80.0,1.0,1.0,1.0,14,9388.618115061852,,9374.618115061852,9374.618115061852
3191,2,©,©,88.0,1.0,1.0,1.0,711220,15175.094256731925,,696044.9057432681,696044.9057432681
3193,2,§,§,74.0,1.0,1.0,1.0,20811,26405.344661569565,,5594.344661569565,5594.344661569565
3194,2,©,©,88.0,1.0,1.0,1.0,13647,30491.690677116974,,16844.690677116974,16844.690677116974
3195,2,§,§,76.0,1.0,1.0,1.0,516141,19309.034568867326,,496831.9654311327,496831.9654311327
3196,2,©,©,86.0,1.0,1.0,1.0,100819,9839.925567764154,,90979.07443223585,90979.07443223585
3197,2,©,©,91.0,1.0,1.0,1.0,12,6937.982487983062,,6925.982487983062,6925.982487983062
3198,2,§,§,80.0,1.0,1.0,1.0,1319870,9437.955142026442,,1310432.0448579735,1310432.0448579735
3199,2,§,§,73.0,1.0,1.0,1.0,1095620,55832.27265043335,,1039787.7273495666,1039787.7273495666
3200,2,©,©,89.0,1.0,1.0,1.0,10,38167.12154549785,,38157.12154549785,38157.12154549785
3201,2,ª,§,75.0,0.0,0.0,0.0,93,50605.26010294427,,50512.26010294427,50512.26010294427
3202,2,§,§,75.0,1.0,1.0,1.0,97278,31537.200044744284,,65740.79995525572,65740.79995525572
3203,2,§,§,72.0,1.0,1.0,1.0,169978,52177.80633678039,,117800.1936632196,117800.1936632196
3204,2,§,§,84.0,1.0,1.0,1.0,248472,83524.7203388714,,164947.2796611286,164947.2796611286
3205,2,§,§,73.0,1.0,1.0,1.0,18736,33068.7158997409,,14332.715899740899,14332.715899740899
3206,2,§,§,79.0,1.0,1.0,1.0,278692,15504.145009191581,,263187.8549908084,263187.8549908084
3207,2,§,,79.0,0.0,0.0,0.0,28,0.0,,28.0,28.0
3208,2,§,§,77.0,1.0,1.0,1.0,95639,18083.613825806136,,77555.38617419386,77555.38617419386
3209,2,§,§,73.0,1.0,1.0,1.0,7,35626.62294584389,,35619.62294584389,35619.62294584389
3210,2,§,§,79.0,1.0,1.0,1.0,107,9542.166961372337,,9435.166961372337,9435.166961372337
3211,2,ª,§,81.0,0.0,0.0,0.0,21,4379.16007628551,,4358.16007628551,4358.16007628551
3213,2,§,§,83.0,1.0,1.0,1.0,431902,26705.45886113949,,405196.5411388605,405196.5411388605
3214,2,£,§,72.0,0.0,0.0,0.0,768942,52909.85995308184,,716032.1400469182,716032.1400469182
3215,2,§,§,75.0,1.0,1.0,1.0,2246817,58585.6295011531,,2188231.3704988468,2188231.3704988468
3216,2,§,§,73.0,1.0,1.0,1.0,148360,34380.971444560564,,113979.02855543944,113979.02855543944
3217,2,©,©,73.0,1.0,1.0,1.0,7,564.3126746675478,,557.3126746675478,557.3126746675478
3218,2,§,§,77.0,1.0,1.0,1.0,20652,26017.265792666065,,5365.265792666065,5365.265792666065
3219,2,§,§,74.0,1.0,1.0,1.0,1288794,36085.30203803819,,1252708.6979619619,1252708.6979619619
3220,2,§,§,74.0,1.0,1.0,1.0,3204860,54869.795192309,,3149990.204807691,3149990.204807691
3221,2,§,§,76.0,1.0,1.0,1.0,14023,28896.443376535706,,14873.443376535706,14873.443376535706
3223,2,£,§,78.0,0.0,0.0,0.0,710325,69234.40039424783,,641090.5996057522,641090.5996057522
3224,2,©,©,87.0,1.0,1.0,1.0,10809,38322.84526903215,,27513.84526903215,27513.84526903215
3225,2,§,§,84.0,1.0,1.0,1.0,1543808,57369.31369930203,,1486438.686300698,1486438.686300698
3227,2,§,§,73.0,1.0,1.0,1.0,1843,29189.838085492156,,27346.838085492156,27346.838085492156
3228,2,©,©,89.0,1.0,1.0,1.0,1901471,24002.55161908553,,1877468.4483809145,1877468.4483809145
3230,2,§,§,77.0,1.0,1.0,1.0,82670,17677.991366348662,,64992.008633651334,64992.008633651334
3232,2,§,§,74.0,1.0,1.0,1.0,1157,26986.976603291307,,25829.976603291307,25829.976603291307
3234,2,ª,§,71.0,0.0,0.0,0.0,2408192,43160.00478837952,,2365031.9952116203,2365031.9952116203
3235,2,©,©,86.0,1.0,1.0,1.0,2350,38254.00034766259,,35904.00034766259,35904.00034766259
3236,2,§,§,79.0,1.0,1.0,1.0,11280,13350.57812499214,,2070.57812499214,2070.57812499214
3237,2,§,§,76.0,1.0,1.0,1.0,12000,42103.27531715535,,30103.27531715535,30103.27531715535
3238,2,ª,§,70.0,0.0,0.0,0.0,4,43107.40544557921,,43103.40544557921,43103.40544557921
3240,2,§,§,73.0,1.0,1.0,1.0,155119,34806.09708409377,,120312.90291590622,120312.90291590622
3241,2,§,§,75.0,1.0,1.0,1.0,188561,24030.623878280825,,164530.37612171916,164530.37612171916
3243,2,§,§,75.0,1.0,1.0,1.0,24731,24110.665331601038,,620.3346683989621,620.3346683989621
3244,2,©,©,87.0,1.0,1.0,1.0,1037816,30651.082148801852,,1007164.9178511981,1007164.9178511981
3245,2,§,§,74.0,1.0,1.0,1.0,368134,34155.855937464585,,333978.14406253543,333978.14406253543
3246,2,§,§,78.0,1.0,1.0,1.0,357834,71565.07048509577,,286268.9295149042,286268.9295149042
3247,2,§,§,76.0,1.0,1.0,1.0,36,22193.174769986108,,22157.174769986108,22157.174769986108
3248,2,§,§,69.0,1.0,1.0,1.0,226,31923.40732493856,,31697.40732493856,31697.40732493856
3249,2,¥,§,74.0,0.0,0.0,0.0,604450,33642.91805857665,,570807.0819414234,570807.0819414234
3250,2,ª,§,84.0,0.0,0.0,0.0,1102575,56000.938779181066,,1046574.0612208189,1046574.0612208189
3252,2,ª,§,76.0,0.0,0.0,0.0,9813,56278.02819473121,,46465.02819473121,46465.02819473121
3255,2,§,§,83.0,1.0,1.0,1.0,533832,55345.376726280316,,478486.6232737197,478486.6232737197
3256,2,©,©,93.0,1.0,1.0,1.0,90,4564.974184791616,,4474.974184791616,4474.974184791616
3257,2,ª,§,74.0,0.0,0.0,0.0,10415,48852.771064812645,,38437.771064812645,38437.771064812645
3259,2,§,§,75.0,1.0,1.0,1.0,428439,24968.008533291064,,403470.99146670895,403470.99146670895
3260,2,§,§,73.0,1.0,1.0,1.0,1702,42128.42469222037,,40426.42469222037,40426.42469222037
3261,2,§,§,76.0,1.0,1.0,1.0,84980,19465.12129575329,,65514.87870424671,65514.87870424671
3263,2,§,§,76.0,1.0,1.0,1.0,617370,19933.48990598377,,597436.5100940162,597436.5100940162
3264,2,ª,§,78.0,0.0,0.0,0.0,1034026,23943.870791562542,,1010082.1292084374,1010082.1292084374
3265,2,§,§,72.0,1.0,1.0,1.0,331346,42270.81943554338,,289075.1805644566,289075.1805644566
3266,2,§,§,74.0,1.0,1.0,1.0,3135,29709.781457634275,,26574.781457634275,26574.781457634275
3267,2,§,§,73.0,1.0,1.0,1.0,353291,41666.005565493775,,311624.9944345062,311624.9944345062
3268,2,§,§,74.0,1.0,1.0,1.0,27,36160.178157951836,,36133.178157951836,36133.178157951836
3269,2,§,§,71.0,1.0,1.0,1.0,916,46697.549451049126,,45781.549451049126,45781.549451049126
3270,2,ª,§,77.0,0.0,0.0,0.0,704,39979.385135536686,,39275.385135536686,39275.385135536686
3271,2,¦,§,70.0,0.0,0.0,0.0,1830903,40759.543767427385,,1790143.4562325727,1790143.4562325727
3272,2,§,§,80.0,1.0,1.0,1.0,257338,48667.699070301445,,208670.30092969857,208670.30092969857
3274,2,©,©,87.0,1.0,1.0,1.0,69,8040.7646701329695,,7971.7646701329695,7971.7646701329695
3275,2,§,§,76.0,1.0,1.0,1.0,5396,18966.73026546426,,13570.730265464259,13570.730265464259
3277,2,§,§,82.0,1.0,1.0,1.0,83936,52749.15789786758,,31186.842102132417,31186.842102132417
3278,2,ª,§,78.0,0.0,0.0,0.0,5711,14271.217482533444,,8560.217482533444,8560.217482533444
3279,2,ª,§,79.0,0.0,0.0,0.0,268452,72910.50233623716,,195541.49766376283,195541.49766376283
3280,2,§,§,74.0,1.0,1.0,1.0,75910,34116.42528768132,,41793.57471231868,41793.57471231868
3281,2,§,§,75.0,1.0,1.0,1.0,417,22296.641725311707,,21879.641725311707,21879.641725311707
3282,2,§,§,79.0,1.0,1.0,1.0,2107,15894.082895259658,,13787.082895259658,13787.082895259658
3283,2,§,§,74.0,1.0,1.0,1.0,1200700,27851.044009924048,,1172848.955990076,1172848.955990076
3284,2,§,§,78.0,1.0,1.0,1.0,3717,38716.004613415855,,34999.004613415855,34999.004613415855
3285,2,§,§,71.0,1.0,1.0,1.0,686208,37053.794980275816,,649154.2050197242,649154.2050197242
3286,2,§,§,70.0,1.0,1.0,1.0,627525,38956.36311839553,,588568.6368816044,588568.6368816044
3287,2,ª,§,78.0,0.0,0.0,0.0,17,20210.94075344249,,20193.94075344249,20193.94075344249
3288,2,ª,§,79.0,0.0,0.0,0.0,79961,12502.53786634041,,67458.46213365959,67458.46213365959
3290,2,§,§,73.0,1.0,1.0,1.0,2029,55582.58920221224,,53553.58920221224,53553.58920221224
3292,2,ª,§,76.0,0.0,0.0,0.0,122,29772.626609321364,,29650.626609321364,29650.626609321364
3293,2,§,,70.0,0.0,0.0,0.0,1,0.0,,1.0,1.0
3295,2,ª,§,88.0,0.0,0.0,0.0,8,75418.54435050041,,75410.54435050041,75410.54435050041
3296,2,©,©,86.0,1.0,1.0,1.0,7,0.0,,7.0,7.0
3297,2,§,©,86.0,0.0,0.0,0.0,21,9595.434167481992,,9574.434167481992,9574.434167481992
3298,2,§,§,81.0,1.0,1.0,1.0,72492,20811.44101223532,,51680.558987764685,51680.558987764685
3299,2,§,§,79.0,1.0,1.0,1.0,6406,14975.739416059392,,8569.739416059392,8569.739416059392
3300,2,§,§,76.0,1.0,1.0,1.0,26831,19822.388880171675,,7008.611119828325,7008.611119828325
3301,2,§,§,75.0,1.0,1.0,1.0,524960,44489.88249590721,,480470.1175040928,480470.1175040928
3302,2,©,©,88.0,1.0,1.0,1.0,15,29294.61248146098,,29279.61248146098,29279.61248146098
3303,2,ª,§,81.0,0.0,0.0,0.0,14823,52631.78995704929,,37808.78995704929,37808.78995704929
3304,2,ª,§,74.0,0.0,0.0,0.0,1555421,36042.65935859778,,1519378.3406414022,1519378.3406414022
3305,2,§,§,77.0,1.0,1.0,1.0,1754954,57411.19580029134,,1697542.8041997086,1697542.8041997086
3306,2,§,§,71.0,1.0,1.0,1.0,56,40344.802223772065,,40288.802223772065,40288.802223772065
3307,2,ª,§,69.0,0.0,0.0,0.0,922568,60264.36442973076,,862303.6355702692,862303.6355702692
3308,2,ª,§,76.0,0.0,0.0,0.0,82533,76412.85295966931,,6120.1470403306885,6120.1470403306885
3309,2,§,§,71.0,1.0,1.0,1.0,1292948,39029.648937911414,,1253918.3510620885,1253918.3510620885
3310,2,§,§,74.0,1.0,1.0,1.0,630997,52089.19580434061,,578907.8041956594,578907.8041956594
3311,2,§,§,74.0,1.0,1.0,1.0,534497,46401.904435600976,,488095.09556439903,488095.09556439903
3312,2,§,§,78.0,1.0,1.0,1.0,8481,21140.766767234116,,12659.766767234116,12659.766767234116
3313,2,§,§,75.0,1.0,1.0,1.0,579403,60609.45961604532,,518793.54038395465,518793.54038395465
3316,2,§,§,76.0,1.0,1.0,1.0,392,27579.511217107593,,27187.511217107593,27187.511217107593
3317,2,§,§,77.0,1.0,1.0,1.0,21032,39475.574198062,,18443.574198062,18443.574198062
3318,2,ª,§,74.0,0.0,0.0,0.0,12654,51186.093751580964,,38532.093751580964,38532.093751580964
3319,2,§,§,85.0,1.0,1.0,1.0,377353,175.0371518580251,,377177.96284814196,377177.96284814196
3320,2,§,§,76.0,1.0,1.0,1.0,78826,30014.33655535052,,48811.66344464948,48811.66344464948
3321,2,§,§,69.0,1.0,1.0,1.0,773510,60284.40975766936,,713225.5902423307,713225.5902423307
3322,2,ª,§,76.0,0.0,0.0,0.0,2128,29249.939497560183,,27121.939497560183,27121.939497560183
3325,2,£,§,77.0,0.0,0.0,0.0,1935,18422.563098231713,,16487.563098231713,16487.563098231713
3326,2,§,§,75.0,1.0,1.0,1.0,7577,46447.52342823641,,38870.52342823641,38870.52342823641
3327,2,§,§,74.0,1.0,1.0,1.0,34,48726.62818583119,,48692.62818583119,48692.62818583119
3328,2,§,§,76.0,1.0,1.0,1.0,14,34972.76748012888,,34958.76748012888,34958.76748012888
3329,2,§,§,72.0,1.0,1.0,1.0,21633,47263.77182192061,,25630.771821920607,25630.771821920607
3330,2,§,§,72.0,1.0,1.0,1.0,44,40022.47410481204,,39978.47410481204,39978.47410481204
3332,2,§,§,76.0,1.0,1.0,1.0,1101828,72334.84502110859,,1029493.1549788914,1029493.1549788914
3333,2,©,§,68.0,0.0,0.0,0.0,405210,37938.061716269076,,367271.93828373094,367271.93828373094
3335,2,ª,§,74.0,0.0,0.0,0.0,1284,35338.973432790815,,34054.973432790815,34054.973432790815
3337,2,§,§,83.0,1.0,1.0,1.0,2778305,31954.0284648109,,2746350.971535189,2746350.971535189
3339,2,§,§,71.0,1.0,1.0,1.0,66063,39828.26888311527,,26234.73111688473,26234.73111688473
3340,2,§,§,71.0,1.0,1.0,1.0,2470,40313.72850829246,,37843.72850829246,37843.72850829246
3341,2,§,§,72.0,1.0,1.0,1.0,16742,47384.01864646292,,30642.018646462922,30642.018646462922
3342,2,ª,§,73.0,0.0,0.0,0.0,163896,33124.64984475866,,130771.35015524135,130771.35015524135
3345,2,©,©,89.0,1.0,1.0,1.0,10,16842.084219723736,,16832.084219723736,16832.084219723736
3346,2,©,©,88.0,1.0,1.0,1.0,721,18054.87841763075,,17333.87841763075,17333.87841763075
3347,2,§,,80.0,0.0,0.0,0.0,782,0.0,,782.0,782.0
3348,2,ª,§,75.0,0.0,0.0,0.0,170247,24068.550657035772,,146178.44934296422,146178.44934296422
3350,2,§,§,80.0,1.0,1.0,1.0,373,10725.183884341395,,10352.183884341395,10352.183884341395
3352,2,§,§,80.0,1.0,1.0,1.0,671691,59614.51614387178,,612076.4838561282,612076.4838561282
3353,2,§,§,71.0,1.0,1.0,1.0,591970,62356.46431782497,,529613.5356821751,529613.5356821751
3354,2,©,©,66.0,1.0,1.0,1.0,2592794,195373.48276921335,,2397420.517230787,2397420.517230787
3355,2,§,§,75.0,1.0,1.0,1.0,165837,25378.357893535565,,140458.64210646442,140458.64210646442
3356,2,§,§,79.0,1.0,1.0,1.0,67115,41464.22598814758,,25650.774011852423,25650.774011852423
3359,2,©,©,89.0,1.0,1.0,1.0,65034,35481.14817408252,,29552.85182591748,29552.85182591748
3361,2,§,§,73.0,1.0,1.0,1.0,81984,56787.48375575211,,25196.51624424789,25196.51624424789
3363,2,§,§,77.0,1.0,1.0,1.0,2983,25826.703176030573,,22843.703176030573,22843.703176030573
3364,2,ª,©,63.0,0.0,0.0,0.0,1,229555.95266669424,,229554.95266669424,229554.95266669424
3365,2,§,§,72.0,1.0,1.0,1.0,11,36648.93781359869,,36637.93781359869,36637.93781359869
3366,2,©,©,92.0,1.0,1.0,1.0,5,0.0,,5.0,5.0
3367,2,§,§,80.0,1.0,1.0,1.0,1160,10648.566605494232,,9488.566605494232,9488.566605494232
3368,2,§,§,71.0,1.0,1.0,1.0,62170,49912.44856325639,,12257.551436743612,12257.551436743612
3369,2,§,§,77.0,1.0,1.0,1.0,19,33109.79027898668,,33090.79027898668,33090.79027898668
3370,2,§,§,78.0,1.0,1.0,1.0,6634,22924.247805805142,,16290.247805805142,16290.247805805142
3371,2,ª,§,71.0,0.0,0.0,0.0,156853,39024.148887128635,,117828.85111287137,117828.85111287137
3374,2,§,§,72.0,1.0,1.0,1.0,4606,58848.77707369044,,54242.77707369044,54242.77707369044
3375,2,§,§,77.0,1.0,1.0,1.0,2174,16246.323433262582,,14072.323433262582,14072.323433262582
3377,2,§,§,77.0,1.0,1.0,1.0,31216,17066.159431500233,,14149.840568499767,14149.840568499767
3378,2,§,§,76.0,1.0,1.0,1.0,9,78884.6386391725,,78875.6386391725,78875.6386391725
3379,2,§,§,81.0,1.0,1.0,1.0,929781,81680.03473518963,,848100.9652648104,848100.9652648104
3380,2,§,§,80.0,1.0,1.0,1.0,3495,33675.70778990049,,30180.707789900487,30180.707789900487
3381,2,§,§,78.0,1.0,1.0,1.0,14649,72022.89471225413,,57373.89471225413,57373.89471225413
3383,2,§,§,74.0,1.0,1.0,1.0,5343,45522.79517579888,,40179.79517579888,40179.79517579888
3384,2,©,©,88.0,1.0,1.0,1.0,7,23064.326242027066,,23057.326242027066,23057.326242027066
3385,2,©,©,86.0,1.0,1.0,1.0,17,13891.490833604363,,13874.490833604363,13874.490833604363
3386,2,£,§,75.0,0.0,0.0,0.0,11,33376.068166140954,,33365.068166140954,33365.068166140954
3387,2,§,§,75.0,1.0,1.0,1.0,333,24877.26712403373,,24544.26712403373,24544.26712403373
3388,2,©,§,73.0,0.0,0.0,0.0,690573,37700.70466757372,,652872.2953324263,652872.2953324263
3389,2,§,§,77.0,1.0,1.0,1.0,1995,14780.013037460412,,12785.013037460412,12785.013037460412
3390,2,§,§,81.0,1.0,1.0,1.0,246272,41889.61248723219,,204382.3875127678,204382.3875127678
3391,2,©,§,76.0,0.0,0.0,0.0,1118915,20789.569667436837,,1098125.4303325631,1098125.4303325631
3392,2,§,§,77.0,1.0,1.0,1.0,5325,17551.60334224661,,12226.60334224661,12226.60334224661
3393,2,§,§,77.0,1.0,1.0,1.0,1818,25508.201520972285,,23690.201520972285,23690.201520972285
3394,2,§,§,79.0,1.0,1.0,1.0,3428,36083.5420217877,,32655.542021787704,32655.542021787704
3395,2,§,§,75.0,1.0,1.0,1.0,1040000,31658.575165418606,,1008341.4248345814,1008341.4248345814
3396,2,§,§,75.0,1.0,1.0,1.0,12701,32736.038256650772,,20035.038256650772,20035.038256650772
3397,2,§,§,74.0,1.0,1.0,1.0,4194,51940.92072100927,,47746.92072100927,47746.92072100927
3399,2,§,§,72.0,1.0,1.0,1.0,78763,37026.38587006062,,41736.61412993938,41736.61412993938
3400,2,©,©,86.0,1.0,1.0,1.0,327388,43250.42876613454,,284137.57123386546,284137.57123386546
3401,2,§,§,76.0,1.0,1.0,1.0,23302,29615.89401932919,,6313.894019329189,6313.894019329189
3402,2,§,§,78.0,1.0,1.0,1.0,95137,15086.622011283256,,80050.37798871675,80050.37798871675
3404,2,§,§,78.0,1.0,1.0,1.0,10365,17030.73910445915,,6665.7391044591495,6665.7391044591495
3405,2,©,©,72.0,1.0,1.0,1.0,406421,273128.0966889873,,133292.90331101272,133292.90331101272
3406,2,ª,§,74.0,0.0,0.0,0.0,348,36455.285739866355,,36107.285739866355,36107.285739866355
3407,2,§,§,79.0,1.0,1.0,1.0,5406,9235.878561937974,,3829.878561937974,3829.878561937974
3408,2,ª,§,74.0,0.0,0.0,0.0,95988,33905.053621769955,,62082.946378230045,62082.946378230045
