CaseID,Prefix length,Groud truth,Predicted,Confidence,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
3124,2,§,§,76.0,1.0,1.0,1.0,6364,15865.82363433775,,9501.82363433775,9501.82363433775
3125,2,§,§,76.0,1.0,1.0,1.0,191661,27090.80813341165,,164570.19186658834,164570.19186658834
3127,2,§,§,76.0,1.0,1.0,1.0,1443966,66295.65726040072,,1377670.3427395993,1377670.3427395993
3129,2,§,§,76.0,1.0,1.0,1.0,1821440,20935.107296921437,,1800504.8927030785,1800504.8927030785
3130,2,©,©,86.0,1.0,1.0,1.0,283515,14092.10125729845,,269422.89874270157,269422.89874270157
3131,2,ª,§,76.0,0.0,0.0,0.0,65713,16383.493128341957,,49329.50687165804,49329.50687165804
3132,2,§,§,76.0,1.0,1.0,1.0,84,15733.005265149091,,15649.005265149091,15649.005265149091
3133,2,§,§,76.0,1.0,1.0,1.0,250346,41741.83083702822,,208604.16916297178,208604.16916297178
3134,2,§,§,76.0,1.0,1.0,1.0,256137,18408.43739637846,,237728.56260362154,237728.56260362154
3135,2,£,§,76.0,0.0,0.0,0.0,1910237,15473.677870741158,,1894763.322129259,1894763.322129259
3136,2,§,§,77.0,1.0,1.0,1.0,326315,88103.87404744179,,238211.1259525582,238211.1259525582
3137,2,¢,©,86.0,0.0,0.0,0.0,2,4383.263114169461,,4381.263114169461,4381.263114169461
3138,2,ª,§,76.0,0.0,0.0,0.0,237438,22211.942514700026,,215226.05748529997,215226.05748529997
3140,2,§,§,76.0,1.0,1.0,1.0,115,16295.996749046462,,16180.996749046462,16180.996749046462
3141,2,§,§,76.0,1.0,1.0,1.0,1023148,30921.49921703094,,992226.5007829691,992226.5007829691
3143,2,ª,§,76.0,0.0,0.0,0.0,172828,53160.38569479425,,119667.61430520576,119667.61430520576
3144,2,§,§,76.0,1.0,1.0,1.0,697,84835.1404381727,,84138.1404381727,84138.1404381727
3146,2,§,§,76.0,1.0,1.0,1.0,200693,15357.216652580479,,185335.78334741952,185335.78334741952
3147,2,§,§,76.0,1.0,1.0,1.0,1672493,71235.41315560693,,1601257.586844393,1601257.586844393
3149,2,§,§,76.0,1.0,1.0,1.0,5,16272.091956901433,,16267.091956901433,16267.091956901433
3150,2,©,©,86.0,1.0,1.0,1.0,171383,5900.239977782572,,165482.76002221744,165482.76002221744
3151,2,§,§,75.0,1.0,1.0,1.0,601,2648.8932076201586,,2047.8932076201586,2047.8932076201586
3152,2,ª,§,76.0,0.0,0.0,0.0,116,47728.013822620924,,47612.013822620924,47612.013822620924
3153,2,ª,§,76.0,0.0,0.0,0.0,1778,31329.316982472286,,29551.316982472286,29551.316982472286
3154,2,§,§,76.0,1.0,1.0,1.0,278244,31468.785698778862,,246775.21430122113,246775.21430122113
3155,2,§,§,76.0,1.0,1.0,1.0,16115,21486.693246938412,,5371.693246938412,5371.693246938412
3156,2,©,§,55.0,0.0,0.0,0.0,258660,448690.1451077452,,190030.1451077452,190030.1451077452
3157,2,ª,§,76.0,0.0,0.0,0.0,335870,16174.77877268022,,319695.2212273198,319695.2212273198
3158,2,§,§,76.0,1.0,1.0,1.0,94025,31049.273253930256,,62975.72674606975,62975.72674606975
3159,2,©,§,77.0,0.0,0.0,0.0,0,106083.98634617456,,106083.98634617456,106083.98634617456
3160,2,§,§,76.0,1.0,1.0,1.0,100117,21142.333495985666,,78974.66650401434,78974.66650401434
3161,2,§,§,76.0,1.0,1.0,1.0,241821,45840.11353421733,,195980.88646578268,195980.88646578268
3163,2,§,§,76.0,1.0,1.0,1.0,1175,15951.866428783513,,14776.866428783513,14776.866428783513
3164,2,§,§,77.0,1.0,1.0,1.0,346598,17522.47035897178,,329075.5296410282,329075.5296410282
3166,2,§,§,76.0,1.0,1.0,1.0,3675,33984.85778718497,,30309.85778718497,30309.85778718497
3167,2,§,§,76.0,1.0,1.0,1.0,86,33068.15646600413,,32982.15646600413,32982.15646600413
3168,2,§,§,76.0,1.0,1.0,1.0,2569568,71984.08635393085,,2497583.9136460694,2497583.9136460694
3169,2,§,§,76.0,1.0,1.0,1.0,2078,15967.775718533465,,13889.775718533465,13889.775718533465
3170,2,ª,§,76.0,0.0,0.0,0.0,946,16235.178758933595,,15289.178758933595,15289.178758933595
3171,2,§,§,76.0,1.0,1.0,1.0,419,15280.76908958604,,14861.76908958604,14861.76908958604
3173,2,§,§,76.0,1.0,1.0,1.0,31,16154.805731123335,,16123.805731123335,16123.805731123335
3174,2,§,§,76.0,1.0,1.0,1.0,3104,15721.989449152728,,12617.989449152728,12617.989449152728
3175,2,ª,§,76.0,0.0,0.0,0.0,1228681,29190.174374311446,,1199490.8256256885,1199490.8256256885
3177,2,§,§,76.0,1.0,1.0,1.0,54,19656.867209028624,,19602.867209028624,19602.867209028624
3179,2,§,§,76.0,1.0,1.0,1.0,80292,4019.9588311562106,,76272.04116884379,76272.04116884379
3180,2,§,§,76.0,1.0,1.0,1.0,5295,28376.015999924704,,23081.015999924704,23081.015999924704
3181,2,§,§,76.0,1.0,1.0,1.0,535751,70498.93435558997,,465252.06564441003,465252.06564441003
3182,2,ª,§,76.0,0.0,0.0,0.0,3048,6071.579524071491,,3023.5795240714906,3023.5795240714906
3183,2,ª,§,77.0,0.0,0.0,0.0,336884,7385.189259966033,,329498.810740034,329498.810740034
3185,2,£,§,76.0,0.0,0.0,0.0,19012,15783.660732858467,,3228.339267141533,3228.339267141533
3187,2,©,©,86.0,1.0,1.0,1.0,250148,12135.994053416103,,238012.0059465839,238012.0059465839
3188,2,§,§,76.0,1.0,1.0,1.0,1383795,22115.641339822843,,1361679.358660177,1361679.358660177
3189,2,§,§,76.0,1.0,1.0,1.0,429409,46421.32747207958,,382987.6725279204,382987.6725279204
3190,2,§,§,76.0,1.0,1.0,1.0,14,15203.138229951765,,15189.138229951765,15189.138229951765
3191,2,©,©,86.0,1.0,1.0,1.0,711220,11369.778835981288,,699850.2211640187,699850.2211640187
3193,2,§,§,76.0,1.0,1.0,1.0,20811,18470.641399288586,,2340.3586007114136,2340.3586007114136
3194,2,©,©,86.0,1.0,1.0,1.0,13647,14535.215205777495,,888.2152057774947,888.2152057774947
3195,2,§,§,76.0,1.0,1.0,1.0,516141,20656.47786715212,,495484.52213284787,495484.52213284787
3196,2,©,©,86.0,1.0,1.0,1.0,100819,5136.465211452228,,95682.53478854777,95682.53478854777
3197,2,©,©,86.0,1.0,1.0,1.0,12,10918.784886173602,,10906.784886173602,10906.784886173602
3198,2,§,§,76.0,1.0,1.0,1.0,1319870,20538.226775322415,,1299331.7732246777,1299331.7732246777
3199,2,§,§,76.0,1.0,1.0,1.0,1095620,39222.17900128406,,1056397.820998716,1056397.820998716
3200,2,©,©,86.0,1.0,1.0,1.0,10,17900.47156339815,,17890.47156339815,17890.47156339815
3201,2,ª,§,76.0,0.0,0.0,0.0,93,60608.79332417906,,60515.79332417906,60515.79332417906
3202,2,§,§,76.0,1.0,1.0,1.0,97278,31392.52985184028,,65885.47014815971,65885.47014815971
3203,2,§,§,76.0,1.0,1.0,1.0,169978,36929.59440494223,,133048.40559505776,133048.40559505776
3204,2,§,§,77.0,1.0,1.0,1.0,248472,88650.7110964686,,159821.2889035314,159821.2889035314
3205,2,§,§,76.0,1.0,1.0,1.0,18736,21228.53972051183,,2492.5397205118315,2492.5397205118315
3206,2,§,§,76.0,1.0,1.0,1.0,278692,15571.877348859938,,263120.1226511401,263120.1226511401
3207,2,§,,61.0,0.0,0.0,0.0,28,1530.629953959815,,1502.629953959815,1502.629953959815
3208,2,§,§,76.0,1.0,1.0,1.0,95639,20884.641973824837,,74754.35802617516,74754.35802617516
3209,2,§,§,76.0,1.0,1.0,1.0,7,16332.35837049294,,16325.35837049294,16325.35837049294
3210,2,§,§,76.0,1.0,1.0,1.0,107,15845.135586179105,,15738.135586179105,15738.135586179105
3211,2,ª,§,75.0,0.0,0.0,0.0,21,3260.1857446311064,,3239.1857446311064,3239.1857446311064
3213,2,§,§,77.0,1.0,1.0,1.0,431902,19127.209175761043,,412774.79082423897,412774.79082423897
3214,2,£,§,76.0,0.0,0.0,0.0,768942,40932.70108050001,,728009.2989195,728009.2989195
3215,2,§,§,75.0,1.0,1.0,1.0,2246817,25715.905438733073,,2221101.0945612667,2221101.0945612667
3216,2,§,§,76.0,1.0,1.0,1.0,148360,16285.754083045851,,132074.24591695415,132074.24591695415
3217,2,©,©,84.0,1.0,1.0,1.0,7,1670.5392636201693,,1663.5392636201693,1663.5392636201693
3218,2,§,§,76.0,1.0,1.0,1.0,20652,32343.20262954171,,11691.202629541709,11691.202629541709
3219,2,§,§,76.0,1.0,1.0,1.0,1288794,29190.639521463363,,1259603.3604785367,1259603.3604785367
3220,2,§,§,76.0,1.0,1.0,1.0,3204860,63444.94636793966,,3141415.0536320605,3141415.0536320605
3221,2,§,§,76.0,1.0,1.0,1.0,14023,34019.34467703606,,19996.34467703606,19996.34467703606
3223,2,£,§,76.0,0.0,0.0,0.0,710325,67366.8848654883,,642958.1151345117,642958.1151345117
3224,2,©,©,86.0,1.0,1.0,1.0,10809,14086.462919524563,,3277.4629195245634,3277.4629195245634
3225,2,§,§,77.0,1.0,1.0,1.0,1543808,88185.01079658931,,1455622.9892034107,1455622.9892034107
3227,2,§,§,76.0,1.0,1.0,1.0,1843,21083.332094074198,,19240.332094074198,19240.332094074198
3228,2,©,©,86.0,1.0,1.0,1.0,1901471,5741.92494460804,,1895729.075055392,1895729.075055392
3230,2,§,§,76.0,1.0,1.0,1.0,82670,21072.847425839143,,61597.15257416086,61597.15257416086
3232,2,§,§,76.0,1.0,1.0,1.0,1157,21726.118314728094,,20569.118314728094,20569.118314728094
3234,2,ª,§,76.0,0.0,0.0,0.0,2408192,20086.57517658542,,2388105.4248234145,2388105.4248234145
3235,2,©,©,86.0,1.0,1.0,1.0,2350,12529.648402370258,,10179.648402370258,10179.648402370258
3236,2,§,§,76.0,1.0,1.0,1.0,11280,15452.62524778777,,4172.62524778777,4172.62524778777
3237,2,§,§,76.0,1.0,1.0,1.0,12000,45909.03388485477,,33909.03388485477,33909.03388485477
3238,2,ª,§,76.0,0.0,0.0,0.0,4,35983.46938351662,,35979.46938351662,35979.46938351662
3240,2,§,§,76.0,1.0,1.0,1.0,155119,18167.701745059392,,136951.2982549406,136951.2982549406
3241,2,§,§,76.0,1.0,1.0,1.0,188561,15930.541946177145,,172630.45805382286,172630.45805382286
3243,2,§,§,76.0,1.0,1.0,1.0,24731,22938.73808245314,,1792.2619175468608,1792.2619175468608
3244,2,©,©,86.0,1.0,1.0,1.0,1037816,8312.149747299829,,1029503.8502527002,1029503.8502527002
3245,2,§,§,76.0,1.0,1.0,1.0,368134,30364.450930865132,,337769.54906913487,337769.54906913487
3246,2,§,§,76.0,1.0,1.0,1.0,357834,71409.81190871338,,286424.18809128663,286424.18809128663
3247,2,§,§,76.0,1.0,1.0,1.0,36,20246.384652129786,,20210.384652129786,20210.384652129786
3248,2,§,§,74.0,1.0,1.0,1.0,226,12399.660987891648,,12173.660987891648,12173.660987891648
3249,2,¥,§,76.0,0.0,0.0,0.0,604450,33097.09930466619,,571352.9006953338,571352.9006953338
3250,2,ª,§,77.0,0.0,0.0,0.0,1102575,88104.34548036603,,1014470.654519634,1014470.654519634
3252,2,ª,§,76.0,0.0,0.0,0.0,9813,56690.26171522958,,46877.26171522958,46877.26171522958
3255,2,§,§,77.0,1.0,1.0,1.0,533832,21104.72886306228,,512727.2711369377,512727.2711369377
3256,2,©,©,86.0,1.0,1.0,1.0,90,23250.69153419376,,23160.69153419376,23160.69153419376
3257,2,ª,§,76.0,0.0,0.0,0.0,10415,54597.96696819335,,44182.96696819335,44182.96696819335
3259,2,§,§,76.0,1.0,1.0,1.0,428439,19966.205779482807,,408472.7942205172,408472.7942205172
3260,2,§,§,76.0,1.0,1.0,1.0,1702,28200.13066166382,,26498.13066166382,26498.13066166382
3261,2,§,§,76.0,1.0,1.0,1.0,84980,18853.554934785516,,66126.44506521449,66126.44506521449
3263,2,§,§,76.0,1.0,1.0,1.0,617370,24816.52142030258,,592553.4785796974,592553.4785796974
3264,2,ª,§,76.0,0.0,0.0,0.0,1034026,33547.408891012186,,1000478.5911089878,1000478.5911089878
3265,2,§,§,76.0,1.0,1.0,1.0,331346,28547.953873166636,,302798.04612683336,302798.04612683336
3266,2,§,§,76.0,1.0,1.0,1.0,3135,16146.016649972458,,13011.016649972458,13011.016649972458
3267,2,§,§,76.0,1.0,1.0,1.0,353291,27881.23143150609,,325409.7685684939,325409.7685684939
3268,2,§,§,76.0,1.0,1.0,1.0,27,16446.947999944397,,16419.947999944397,16419.947999944397
3269,2,§,§,76.0,1.0,1.0,1.0,916,27505.13167320748,,26589.13167320748,26589.13167320748
3270,2,ª,§,76.0,0.0,0.0,0.0,704,46748.88535361249,,46044.88535361249,46044.88535361249
3271,2,¦,§,76.0,0.0,0.0,0.0,1830903,29244.323159989428,,1801658.6768400106,1801658.6768400106
3272,2,§,§,76.0,1.0,1.0,1.0,257338,67392.41138689271,,189945.58861310728,189945.58861310728
3274,2,©,©,86.0,1.0,1.0,1.0,69,3605.911472481831,,3536.911472481831,3536.911472481831
3275,2,§,§,76.0,1.0,1.0,1.0,5396,20726.93194623641,,15330.931946236411,15330.931946236411
3277,2,§,§,76.0,1.0,1.0,1.0,83936,83884.64366209632,,51.35633790367865,51.35633790367865
3278,2,ª,§,76.0,0.0,0.0,0.0,5711,22059.499964318416,,16348.499964318416,16348.499964318416
3279,2,ª,§,76.0,0.0,0.0,0.0,268452,65699.06832343599,,202752.931676564,202752.931676564
3280,2,§,§,76.0,1.0,1.0,1.0,75910,26416.831910490164,,49493.16808950984,49493.16808950984
3281,2,§,§,76.0,1.0,1.0,1.0,417,23761.482821833335,,23344.482821833335,23344.482821833335
3282,2,§,§,76.0,1.0,1.0,1.0,2107,15592.604683095604,,13485.604683095604,13485.604683095604
3283,2,§,§,76.0,1.0,1.0,1.0,1200700,20589.31124699285,,1180110.6887530072,1180110.6887530072
3284,2,§,§,76.0,1.0,1.0,1.0,3717,47312.26655539389,,43595.26655539389,43595.26655539389
3285,2,§,§,76.0,1.0,1.0,1.0,686208,34091.42991403822,,652116.5700859618,652116.5700859618
3286,2,§,§,74.0,1.0,1.0,1.0,627525,13192.6072378523,,614332.3927621477,614332.3927621477
3287,2,ª,§,76.0,0.0,0.0,0.0,17,15805.524220441546,,15788.524220441546,15788.524220441546
3288,2,ª,§,76.0,0.0,0.0,0.0,79961,15402.744501517225,,64558.25549848277,64558.25549848277
3290,2,§,§,76.0,1.0,1.0,1.0,2029,40632.40773641888,,38603.40773641888,38603.40773641888
3292,2,ª,§,76.0,0.0,0.0,0.0,122,16242.35711092666,,16120.35711092666,16120.35711092666
3293,2,§,,52.0,0.0,0.0,0.0,1,1577.9321585651626,,1576.9321585651626,1576.9321585651626
3295,2,ª,§,77.0,0.0,0.0,0.0,8,89307.63087619115,,89299.63087619115,89299.63087619115
3296,2,©,©,87.0,1.0,1.0,1.0,7,3645.0627982574883,,3638.0627982574883,3638.0627982574883
3297,2,§,©,86.0,0.0,0.0,0.0,21,5834.314797657127,,5813.314797657127,5813.314797657127
3298,2,§,§,76.0,1.0,1.0,1.0,72492,47804.829103296266,,24687.170896703734,24687.170896703734
3299,2,§,§,76.0,1.0,1.0,1.0,6406,15543.442086312982,,9137.442086312982,9137.442086312982
3300,2,§,§,76.0,1.0,1.0,1.0,26831,24927.251585547605,,1903.748414452395,1903.748414452395
3301,2,§,§,76.0,1.0,1.0,1.0,524960,55556.603819428245,,469403.39618057176,469403.39618057176
3302,2,©,©,86.0,1.0,1.0,1.0,15,14387.180553237513,,14372.180553237513,14372.180553237513
3303,2,ª,§,77.0,0.0,0.0,0.0,14823,20564.029870709044,,5741.029870709044,5741.029870709044
3304,2,ª,§,76.0,0.0,0.0,0.0,1555421,29209.383694531065,,1526211.6163054688,1526211.6163054688
3305,2,§,§,76.0,1.0,1.0,1.0,1754954,36910.209083097565,,1718043.7909169025,1718043.7909169025
3306,2,§,§,76.0,1.0,1.0,1.0,56,20494.110082272222,,20438.110082272222,20438.110082272222
3307,2,ª,§,76.0,0.0,0.0,0.0,922568,69566.27660136676,,853001.7233986333,853001.7233986333
3308,2,ª,§,77.0,0.0,0.0,0.0,82533,74517.92517780841,,8015.074822191586,8015.074822191586
3309,2,§,§,76.0,1.0,1.0,1.0,1292948,38385.709278036215,,1254562.2907219639,1254562.2907219639
3310,2,§,§,76.0,1.0,1.0,1.0,630997,51791.51419865976,,579205.4858013402,579205.4858013402
3311,2,§,§,76.0,1.0,1.0,1.0,534497,42686.321557649804,,491810.6784423502,491810.6784423502
3312,2,§,§,76.0,1.0,1.0,1.0,8481,15848.229757605188,,7367.229757605188,7367.229757605188
3313,2,§,§,76.0,1.0,1.0,1.0,579403,47337.73964773356,,532065.2603522665,532065.2603522665
3316,2,§,§,76.0,1.0,1.0,1.0,392,31658.807738994565,,31266.807738994565,31266.807738994565
3317,2,§,§,76.0,1.0,1.0,1.0,21032,46967.671087979026,,25935.671087979026,25935.671087979026
3318,2,ª,§,76.0,0.0,0.0,0.0,12654,43097.266494821924,,30443.266494821924,30443.266494821924
3319,2,§,§,75.0,1.0,1.0,1.0,377353,13126.061337709942,,364226.93866229005,364226.93866229005
3320,2,§,§,76.0,1.0,1.0,1.0,78826,30753.91424112281,,48072.08575887719,48072.08575887719
3321,2,§,§,76.0,1.0,1.0,1.0,773510,69300.99815201186,,704209.0018479881,704209.0018479881
3322,2,ª,§,76.0,0.0,0.0,0.0,2128,31230.48892712119,,29102.48892712119,29102.48892712119
3325,2,£,§,76.0,0.0,0.0,0.0,1935,20868.594397083776,,18933.594397083776,18933.594397083776
3326,2,§,§,76.0,1.0,1.0,1.0,7577,44452.9912981425,,36875.9912981425,36875.9912981425
3327,2,§,§,76.0,1.0,1.0,1.0,34,43764.26865335085,,43730.26865335085,43730.26865335085
3328,2,§,§,76.0,1.0,1.0,1.0,14,34869.69338557348,,34855.69338557348,34855.69338557348
3329,2,§,§,76.0,1.0,1.0,1.0,21633,48243.00400617238,,26610.004006172378,26610.004006172378
3330,2,§,§,76.0,1.0,1.0,1.0,44,29852.08191437244,,29808.08191437244,29808.08191437244
3332,2,§,§,76.0,1.0,1.0,1.0,1101828,74185.2946780107,,1027642.7053219893,1027642.7053219893
3333,2,©,§,75.0,0.0,0.0,0.0,405210,14887.454172337339,,390322.5458276627,390322.5458276627
3335,2,ª,§,76.0,0.0,0.0,0.0,1284,31091.601644754504,,29807.601644754504,29807.601644754504
3337,2,§,§,76.0,1.0,1.0,1.0,2778305,74418.31454380308,,2703886.685456197,2703886.685456197
3339,2,§,§,76.0,1.0,1.0,1.0,66063,19313.745755223543,,46749.25424477646,46749.25424477646
3340,2,§,§,76.0,1.0,1.0,1.0,2470,20508.551644184714,,18038.551644184714,18038.551644184714
3341,2,§,§,75.0,1.0,1.0,1.0,16742,22898.279708895032,,6156.279708895032,6156.279708895032
3342,2,ª,§,76.0,0.0,0.0,0.0,163896,20895.35921563585,,143000.64078436414,143000.64078436414
3345,2,©,©,86.0,1.0,1.0,1.0,10,16412.025820359922,,16402.025820359922,16402.025820359922
3346,2,©,©,86.0,1.0,1.0,1.0,721,13304.176553702471,,12583.176553702471,12583.176553702471
3347,2,§,,61.0,0.0,0.0,0.0,782,1543.349410686142,,761.3494106861419,761.3494106861419
3348,2,ª,§,76.0,0.0,0.0,0.0,170247,15931.667099422993,,154315.332900577,154315.332900577
3350,2,§,§,76.0,1.0,1.0,1.0,373,15292.690056796939,,14919.690056796939,14919.690056796939
3352,2,§,§,76.0,1.0,1.0,1.0,671691,25815.299213593255,,645875.7007864068,645875.7007864068
3353,2,§,§,76.0,1.0,1.0,1.0,591970,40651.60134220769,,551318.3986577924,551318.3986577924
3354,2,©,©,86.0,1.0,1.0,1.0,2592794,283224.95791479043,,2309569.0420852094,2309569.0420852094
3355,2,§,§,76.0,1.0,1.0,1.0,165837,15976.588371330554,,149860.41162866945,149860.41162866945
3356,2,§,§,76.0,1.0,1.0,1.0,67115,40737.788709416884,,26377.211290583116,26377.211290583116
3359,2,©,©,86.0,1.0,1.0,1.0,65034,17336.505784790686,,47697.49421520931,47697.49421520931
3361,2,§,§,76.0,1.0,1.0,1.0,81984,48540.09789214101,,33443.90210785899,33443.90210785899
3363,2,§,§,76.0,1.0,1.0,1.0,2983,16051.052773157031,,13068.052773157031,13068.052773157031
3364,2,ª,©,86.0,0.0,0.0,0.0,1,375993.1767430986,,375992.1767430986,375992.1767430986
3365,2,§,§,76.0,1.0,1.0,1.0,11,20672.236298366315,,20661.236298366315,20661.236298366315
3366,2,©,©,86.0,1.0,1.0,1.0,5,7981.854411920186,,7976.854411920186,7976.854411920186
3367,2,§,§,76.0,1.0,1.0,1.0,1160,15286.295854901191,,14126.295854901191,14126.295854901191
3368,2,§,§,76.0,1.0,1.0,1.0,62170,25829.797347456653,,36340.20265254335,36340.20265254335
3369,2,§,§,76.0,1.0,1.0,1.0,19,66469.7102960294,,66450.7102960294,66450.7102960294
3370,2,§,§,76.0,1.0,1.0,1.0,6634,34332.13727938183,,27698.13727938183,27698.13727938183
3371,2,ª,§,76.0,0.0,0.0,0.0,156853,20556.779232334262,,136296.22076766574,136296.22076766574
3374,2,§,§,76.0,1.0,1.0,1.0,4606,41299.475895557196,,36693.475895557196,36693.475895557196
3375,2,§,§,76.0,1.0,1.0,1.0,2174,21329.577224834524,,19155.577224834524,19155.577224834524
3377,2,§,§,76.0,1.0,1.0,1.0,31216,21112.645793303316,,10103.354206696684,10103.354206696684
3378,2,§,§,77.0,1.0,1.0,1.0,9,74505.05191609055,,74496.05191609055,74496.05191609055
3379,2,§,§,76.0,1.0,1.0,1.0,929781,69546.74670675865,,860234.2532932414,860234.2532932414
3380,2,§,§,76.0,1.0,1.0,1.0,3495,50625.04142844529,,47130.04142844529,47130.04142844529
3381,2,§,§,76.0,1.0,1.0,1.0,14649,69471.04715067068,,54822.04715067068,54822.04715067068
3383,2,§,§,76.0,1.0,1.0,1.0,5343,57541.657004858804,,52198.657004858804,52198.657004858804
3384,2,©,©,86.0,1.0,1.0,1.0,7,11263.50764047801,,11256.50764047801,11256.50764047801
3385,2,©,©,86.0,1.0,1.0,1.0,17,3666.934143055971,,3649.934143055971,3649.934143055971
3386,2,£,§,76.0,0.0,0.0,0.0,11,27144.93177600034,,27133.93177600034,27133.93177600034
3387,2,§,§,76.0,1.0,1.0,1.0,333,18425.09783592103,,18092.09783592103,18092.09783592103
3388,2,©,§,76.0,0.0,0.0,0.0,690573,28869.87341692565,,661703.1265830743,661703.1265830743
3389,2,§,§,76.0,1.0,1.0,1.0,1995,15724.007182068468,,13729.007182068468,13729.007182068468
3390,2,§,§,77.0,1.0,1.0,1.0,246272,9779.423437710526,,236492.57656228947,236492.57656228947
3391,2,©,§,76.0,0.0,0.0,0.0,1118915,20426.314884880634,,1098488.6851151194,1098488.6851151194
3392,2,§,§,76.0,1.0,1.0,1.0,5325,20999.00531547266,,15674.00531547266,15674.00531547266
3393,2,§,§,76.0,1.0,1.0,1.0,1818,32604.992475257248,,30786.992475257248,30786.992475257248
3394,2,§,§,76.0,1.0,1.0,1.0,3428,48715.37979625887,,45287.37979625887,45287.37979625887
3395,2,§,§,76.0,1.0,1.0,1.0,1040000,33813.048772275666,,1006186.9512277243,1006186.9512277243
3396,2,§,§,76.0,1.0,1.0,1.0,12701,30018.739738862903,,17317.739738862903,17317.739738862903
3397,2,§,§,76.0,1.0,1.0,1.0,4194,46234.168601157086,,42040.168601157086,42040.168601157086
3399,2,§,§,76.0,1.0,1.0,1.0,78763,16382.54397672116,,62380.45602327884,62380.45602327884
3400,2,©,©,86.0,1.0,1.0,1.0,327388,12187.872889563878,,315200.1271104361,315200.1271104361
3401,2,§,§,76.0,1.0,1.0,1.0,23302,35353.436994906435,,12051.436994906435,12051.436994906435
3402,2,§,§,76.0,1.0,1.0,1.0,95137,21745.148490436502,,73391.8515095635,73391.8515095635
3404,2,§,§,76.0,1.0,1.0,1.0,10365,15651.434797711267,,5286.434797711267,5286.434797711267
3405,2,©,©,81.0,1.0,1.0,1.0,406421,483932.9116522437,,77511.9116522437,77511.9116522437
3406,2,ª,§,76.0,0.0,0.0,0.0,348,29671.617390974126,,29323.617390974126,29323.617390974126
3407,2,§,§,76.0,1.0,1.0,1.0,5406,15873.33198937778,,10467.33198937778,10467.33198937778
