CaseID,Prefix length,Groud truth,Predicted,Confidence,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
201057,2,¦,¤,78.0,0.0,0.0,0.0,104,7175.46707401152,,7071.46707401152,7071.46707401152
201060,2,¦,¤,78.0,0.0,0.0,0.0,594726,7175.0276009184645,,587550.9723990816,587550.9723990816
201072,2,¦,¤,77.0,0.0,0.0,0.0,602613,13639.78446577619,,588973.2155342238,588973.2155342238
201075,2,¤,¤,78.0,1.0,1.0,1.0,21481,7175.391707801798,,14305.608292198202,14305.608292198202
201078,2,¤,¤,78.0,1.0,1.0,1.0,17493,7175.3750685087425,,10317.624931491257,10317.624931491257
201081,2,¦,¤,74.0,0.0,0.0,0.0,75,13611.075812563706,,13536.075812563706,13536.075812563706
201084,2,¤,¤,78.0,1.0,1.0,1.0,21056,7163.953661999026,,13892.046338000975,13892.046338000975
201087,2,¤,¤,78.0,1.0,1.0,1.0,267,7175.219442179576,,6908.219442179576,6908.219442179576
201093,2,¦,¤,78.0,0.0,0.0,0.0,590760,7174.863165551798,,583585.1368344482,583585.1368344482
201096,2,¦,¤,74.0,0.0,0.0,0.0,586946,11112.648766559458,,575833.3512334406,575833.3512334406
201099,2,¢,¤,43.0,0.0,0.0,0.0,239,1871.8128027351308,,1632.8128027351308,1632.8128027351308
201102,2,£,¤,47.0,0.0,0.0,0.0,61915,2982.2693033831606,,58932.73069661684,58932.73069661684
201111,2,¤,¤,43.0,1.0,1.0,1.0,13873,1872.2062730767973,,12000.793726923202,12000.793726923202
201114,2,¤,¤,80.0,1.0,1.0,1.0,1745,8277.121388633166,,6532.121388633166,6532.121388633166
201120,2,¤,¤,80.0,1.0,1.0,1.0,12776,8277.323996495665,,4498.676003504335,4498.676003504335
201123,2,¤,¤,80.0,1.0,1.0,1.0,74844,8277.400341487331,,66566.59965851267,66566.59965851267
201129,2,¤,¤,43.0,1.0,1.0,1.0,14391,1871.4623987990199,,12519.53760120098,12519.53760120098
201138,2,¤,¤,46.0,1.0,1.0,1.0,17716,9356.164861556212,,8359.835138443788,8359.835138443788
201141,2,¦,¤,74.0,0.0,0.0,0.0,604773,13634.27588099286,,591138.7241190071,591138.7241190071
201144,2,¦,¦,95.0,1.0,1.0,1.0,72,338611.07010791154,,338539.07010791154,338539.07010791154
201147,2,¤,¤,78.0,1.0,1.0,1.0,306,7175.209654360131,,6869.209654360131,6869.209654360131
201150,2,¤,¤,78.0,1.0,1.0,1.0,16734,7175.00019502402,,9558.99980497598,9558.99980497598
201153,2,¦,¤,75.0,0.0,0.0,0.0,205,13038.598977423728,,12833.598977423728,12833.598977423728
201159,2,¤,¤,78.0,1.0,1.0,1.0,5973,7165.26718736847,,1192.2671873684703,1192.2671873684703
201162,2,¤,¤,78.0,1.0,1.0,1.0,3522,7175.123521549021,,3653.1235215490206,3653.1235215490206
201165,2,¤,¤,78.0,1.0,1.0,1.0,11722,7175.274253968465,,4546.725746031535,4546.725746031535
201168,2,¤,¤,78.0,1.0,1.0,1.0,17467,7175.2918720434645,,10291.708127956535,10291.708127956535
201171,2,¤,¤,78.0,1.0,1.0,1.0,16758,7175.29970229902,,9582.70029770098,9582.70029770098
201177,2,¦,¤,78.0,0.0,0.0,0.0,661821,7175.701981678187,,654645.2980183219,654645.2980183219
201208,2,¦,¦,95.0,1.0,1.0,1.0,57,338716.5906317782,,338659.5906317782,338659.5906317782
201211,2,¦,¤,46.0,0.0,0.0,0.0,138,9356.321466667323,,9218.321466667323,9218.321466667323
201214,2,¤,¤,78.0,1.0,1.0,1.0,9576,13648.669848267853,,4072.669848267853,4072.669848267853
201217,2,¦,¤,48.0,0.0,0.0,0.0,141,6985.201651831064,,6844.201651831064,6844.201651831064
201226,2,¤,¤,43.0,1.0,1.0,1.0,14678,1875.4127627267956,,12802.587237273205,12802.587237273205
201229,2,¤,¤,43.0,1.0,1.0,1.0,489,1866.4960592129114,,1377.4960592129114,1377.4960592129114
201232,2,¦,¤,48.0,0.0,0.0,0.0,610786,6734.085356164529,,604051.9146438355,604051.9146438355
201235,2,¦,¦,91.0,1.0,1.0,1.0,606128,238811.59717887494,,367316.40282112506,367316.40282112506
201238,2,¤,¤,80.0,1.0,1.0,1.0,922,8280.769308940107,,7358.769308940107,7358.769308940107
201241,2,¤,¤,41.0,1.0,1.0,1.0,2098,2158.1300122516477,,60.13001225164771,60.13001225164771
201244,2,¤,¤,75.0,1.0,1.0,1.0,66237,13624.466528345643,,52612.53347165436,52612.53347165436
201250,2,¤,¤,80.0,1.0,1.0,1.0,746,8280.582361588718,,7534.582361588718,7534.582361588718
201256,2,¦,¦,62.0,1.0,1.0,1.0,437526,193561.9910903653,,243964.0089096347,243964.0089096347
201259,2,¤,¤,62.0,1.0,1.0,1.0,710,13628.18394217064,,12918.18394217064,12918.18394217064
201265,2,¤,¤,61.0,1.0,1.0,1.0,314270,13628.13304550953,,300641.8669544905,300641.8669544905
201271,2,¤,¤,45.0,1.0,1.0,1.0,2205,8630.959870587147,,6425.959870587147,6425.959870587147
201274,2,¦,¤,80.0,0.0,0.0,0.0,657573,8281.439774572053,,649291.560225428,649291.560225428
201289,2,¤,¤,47.0,1.0,1.0,1.0,43,6433.861612781353,,6390.861612781353,6390.861612781353
201295,2,¦,¤,46.0,0.0,0.0,0.0,534,9356.460453703434,,8822.460453703434,8822.460453703434
201304,2,¤,¤,73.0,1.0,1.0,1.0,630,7824.297220464653,,7194.297220464653,7194.297220464653
201307,2,¦,¦,61.0,1.0,1.0,1.0,1037940,173017.71826824272,,864922.2817317573,864922.2817317573
201310,2,¦,¤,72.0,0.0,0.0,0.0,128,7808.184022704244,,7680.184022704244,7680.184022704244
201313,2,§,¦,95.0,0.0,0.0,0.0,1173,338593.15448320046,,337420.15448320046,337420.15448320046
201316,2,¦,¤,68.0,0.0,0.0,0.0,14,7129.014082928211,,7115.014082928211,7115.014082928211
201319,2,¦,¦,91.0,1.0,1.0,1.0,153038,143448.68440556934,,9589.315594430664,9589.315594430664
201322,2,§,¦,64.0,0.0,0.0,0.0,16394,151670.32745480945,,135276.32745480945,135276.32745480945
201325,2,¤,¤,45.0,1.0,1.0,1.0,6095,8628.622539303815,,2533.622539303815,2533.622539303815
201328,2,¦,¦,91.0,1.0,1.0,1.0,608535,142861.65014656962,,465673.3498534304,465673.3498534304
201331,2,¢,¤,45.0,0.0,0.0,0.0,305,1887.1640187517896,,1582.1640187517896,1582.1640187517896
201337,2,¤,¤,72.0,1.0,1.0,1.0,13117,7343.053139757266,,5773.946860242734,5773.946860242734
201373,2,¤,¤,45.0,1.0,1.0,1.0,2321,8629.307686664926,,6308.307686664926,6308.307686664926
201376,2,¤,¤,68.0,1.0,1.0,1.0,9496,9279.903066354862,,216.09693364513805,216.09693364513805
201379,2,¦,¤,47.0,0.0,0.0,0.0,608627,8716.94194927877,,599910.0580507212,599910.0580507212
201385,2,¤,¤,45.0,1.0,1.0,1.0,322,8628.458103937148,,8306.458103937148,8306.458103937148
201388,2,¤,¤,50.0,1.0,1.0,1.0,1855,7123.5769492268255,,5268.5769492268255,5268.5769492268255
201394,2,¦,¤,47.0,0.0,0.0,0.0,157,7122.122479257381,,6965.122479257381,6965.122479257381
201397,2,¦,¦,91.0,1.0,1.0,1.0,1364678,141187.55716930385,,1223490.4428306962,1223490.4428306962
201400,2,¤,¤,45.0,1.0,1.0,1.0,5007,8628.59513340937,,3621.5951334093697,3621.5951334093697
201415,2,¢,,41.0,0.0,0.0,0.0,1071,2010.854650635058,,939.8546506350581,939.8546506350581
201424,2,¤,¦,47.0,0.0,0.0,0.0,442,8628.569685078815,,8186.569685078815,8186.569685078815
201427,2,¦,¦,93.0,1.0,1.0,1.0,871,344111.63670955313,,343240.63670955313,343240.63670955313
201430,2,¦,¦,93.0,1.0,1.0,1.0,602408,344146.3404021753,,258261.65959782468,258261.65959782468
201433,2,¦,¦,93.0,1.0,1.0,1.0,602956,344195.7023331975,,258760.29766680248,258760.29766680248
201436,2,¦,¤,54.0,0.0,0.0,0.0,186,7123.737469465714,,6937.737469465714,6937.737469465714
201439,2,¤,¤,70.0,1.0,1.0,1.0,14359,9081.152583498022,,5277.847416501978,5277.847416501978
201442,2,¦,¦,85.0,1.0,1.0,1.0,92439,90112.55415768614,,2326.4458423138567,2326.4458423138567
201445,2,¤,¤,82.0,1.0,1.0,1.0,2004,9207.339109339622,,7203.339109339622,7203.339109339622
201451,2,¦,¤,72.0,0.0,0.0,0.0,615184,13602.015228103988,,601581.984771896,601581.984771896
201454,2,¦,¤,81.0,0.0,0.0,0.0,518018,6741.3988148534145,,511276.6011851466,511276.6011851466
201457,2,¤,¤,82.0,1.0,1.0,1.0,194545,6740.790991265914,,187804.2090087341,187804.2090087341
201469,2,¢,¤,43.0,0.0,0.0,0.0,912,1780.3123514407343,,868.3123514407343,868.3123514407343
201478,2,¤,¤,82.0,1.0,1.0,1.0,11214,6747.006256613134,,4466.993743386866,4466.993743386866
201484,2,¤,¤,82.0,1.0,1.0,1.0,977,6754.602583283963,,5777.602583283963,5777.602583283963
201487,2,¤,¤,47.0,1.0,1.0,1.0,3295,2024.6946273294952,,1270.3053726705048,1270.3053726705048
201490,2,¤,¤,64.0,1.0,1.0,1.0,81097,9360.674109974265,,71736.32589002574,71736.32589002574
201508,2,¤,¤,66.0,1.0,1.0,1.0,29104,7129.273460143489,,21974.72653985651,21974.72653985651
201523,2,¤,¤,66.0,1.0,1.0,1.0,35850,7139.114133812928,,28710.885866187073,28710.885866187073
201526,2,¦,¤,68.0,0.0,0.0,0.0,91,7145.121897387925,,7054.121897387925,7054.121897387925
201532,2,¤,¤,66.0,1.0,1.0,1.0,11706,7141.130424618483,,4564.869575381517,4564.869575381517
201538,2,¦,¤,51.0,0.0,0.0,0.0,524751,7123.818708367103,,517627.1812916329,517627.1812916329
201541,2,¤,¤,49.0,1.0,1.0,1.0,14360,7123.418386551825,,7236.581613448175,7236.581613448175
201544,2,¤,¤,78.0,1.0,1.0,1.0,10072,7151.648415393477,,2920.351584606523,2920.351584606523
201556,2,¦,¤,74.0,0.0,0.0,0.0,599254,7148.525122208756,,592105.4748777912,592105.4748777912
201559,2,¦,¤,58.0,0.0,0.0,0.0,272,7124.321802286547,,6852.321802286547,6852.321802286547
201562,2,¤,¤,71.0,1.0,1.0,1.0,9128,7147.396586626813,,1980.6034133731873,1980.6034133731873
201568,2,¤,¤,48.0,1.0,1.0,1.0,10127,9333.958256800668,,793.0417431993319,793.0417431993319
201602,2,¦,¦,68.0,1.0,1.0,1.0,352019,257010.6301595543,,95008.3698404457,95008.3698404457
201605,2,¦,¤,47.0,0.0,0.0,0.0,602188,9333.854505914556,,592854.1454940854,592854.1454940854
201611,2,¦,¤,48.0,0.0,0.0,0.0,228,7122.898653339325,,6894.898653339325,6894.898653339325
201617,2,¤,¤,48.0,1.0,1.0,1.0,19,9334.408496495113,,9315.408496495113,9315.408496495113
201629,2,¤,¤,65.0,1.0,1.0,1.0,81215,9400.411678136745,,71814.58832186325,71814.58832186325
201635,2,¤,¤,45.0,1.0,1.0,1.0,1635,1857.131073568472,,222.13107356847195,222.13107356847195
201644,2,¦,¤,48.0,0.0,0.0,0.0,598749,9334.627743650668,,589414.3722563493,589414.3722563493
201662,2,¤,¤,76.0,1.0,1.0,1.0,1947,12819.766825412731,,10872.766825412731,10872.766825412731
201668,2,¦,¦,83.0,1.0,1.0,1.0,5471,116317.00551069464,,110846.00551069464,110846.00551069464
201674,2,¦,¤,71.0,0.0,0.0,0.0,58,7148.420392540701,,7090.420392540701,7090.420392540701
201677,2,¦,¦,46.0,1.0,1.0,1.0,617787,8628.217323578814,,609158.7826764212,609158.7826764212
201680,2,¦,¤,44.0,0.0,0.0,0.0,80,9998.84678922532,,9918.84678922532,9918.84678922532
201683,2,¤,¤,77.0,1.0,1.0,1.0,15573,13650.04797324563,,1922.9520267543703,1922.9520267543703
201686,2,¤,¤,68.0,1.0,1.0,1.0,20750,13627.305974766476,,7122.694025233524,7122.694025233524
201692,2,¦,¤,69.0,0.0,0.0,0.0,433123,9241.452596449328,,423881.54740355065,423881.54740355065
201695,2,¦,¦,94.0,1.0,1.0,1.0,343451,342211.2963282652,,1239.70367173478,1239.70367173478
201701,2,¤,¤,61.0,1.0,1.0,1.0,53354,13627.990143345642,,39726.00985665436,39726.00985665436
201704,2,¦,¦,88.0,1.0,1.0,1.0,173932,95796.3330788165,,78135.6669211835,78135.6669211835
201710,2,¤,¤,69.0,1.0,1.0,1.0,12200,9077.21592251747,,3122.784077482531,3122.784077482531
201716,2,¦,¤,69.0,0.0,0.0,0.0,210,9330.826154578446,,9120.826154578446,9120.826154578446
201719,2,¦,¦,93.0,1.0,1.0,1.0,334724,145861.98482830139,,188862.01517169861,188862.01517169861
201722,2,¤,¦,45.0,0.0,0.0,0.0,530,8628.199705503815,,8098.1997055038155,8098.1997055038155
201725,2,¦,¤,73.0,0.0,0.0,0.0,168,7043.535098156034,,6875.535098156034,6875.535098156034
201731,2,¢,¤,45.0,0.0,0.0,0.0,92,1801.1819400601678,,1709.1819400601678,1709.1819400601678
201740,2,¤,¤,49.0,1.0,1.0,1.0,62468,8693.938616020447,,53774.061383979555,53774.061383979555
201743,2,¦,¤,49.0,0.0,0.0,0.0,1142,8628.195790376038,,7486.195790376038,7486.195790376038
201749,2,¤,¤,49.0,1.0,1.0,1.0,69547,8628.195790376038,,60918.804209623966,60918.804209623966
201752,2,¦,¦,93.0,1.0,1.0,1.0,56484,144808.56488790194,,88324.56488790194,88324.56488790194
201755,2,¦,¦,86.0,1.0,1.0,1.0,19134,110247.38291680893,,91113.38291680893,91113.38291680893
201758,2,¦,¦,93.0,1.0,1.0,1.0,311,399781.4650021907,,399470.4650021907,399470.4650021907
201761,2,¦,¦,93.0,1.0,1.0,1.0,61,376159.995709803,,376098.995709803,376098.995709803
201770,2,¦,¤,69.0,0.0,0.0,0.0,115,9579.681463953317,,9464.681463953317,9464.681463953317
201779,2,¤,¤,41.0,1.0,1.0,1.0,1821,1845.4581200990335,,24.458120099033522,24.458120099033522
201782,2,¦,¦,92.0,1.0,1.0,1.0,233872,144124.09092876897,,89747.90907123103,89747.90907123103
201794,2,¤,¤,77.0,1.0,1.0,1.0,8276,13628.71444198453,,5352.71444198453,5352.71444198453
201797,2,¤,¤,55.0,1.0,1.0,1.0,66599,7123.001425443492,,59475.998574556506,59475.998574556506
201800,2,¤,¤,80.0,1.0,1.0,1.0,19816,7560.65594164604,,12255.34405835396,12255.34405835396
201821,2,¦,¦,93.0,1.0,1.0,1.0,610636,352600.38543630426,,258035.61456369574,258035.61456369574
201824,2,¤,¤,48.0,1.0,1.0,1.0,16260,9326.911026800672,,6933.088973199328,6933.088973199328
201833,2,¤,¤,51.0,1.0,1.0,1.0,21263,7123.885265539325,,14139.114734460676,14139.114734460676
201836,2,¤,¤,53.0,1.0,1.0,1.0,21252,7124.221966528214,,14127.778033471786,14127.778033471786
201842,2,¤,¤,51.0,1.0,1.0,1.0,118714,7124.055573597659,,111589.94442640235,111589.94442640235
201845,2,¦,¤,48.0,0.0,0.0,0.0,620141,9327.989644503448,,610813.0103554965,610813.0103554965
201848,2,¤,¤,74.0,1.0,1.0,1.0,11345,12249.369901904696,,904.3699019046962,904.3699019046962
201854,2,¦,¤,74.0,0.0,0.0,0.0,614889,12324.979828331047,,602564.020171669,602564.020171669
201879,2,¤,¤,49.0,1.0,1.0,1.0,1578,7123.801090292102,,5545.801090292102,5545.801090292102
201882,2,¤,¤,66.0,1.0,1.0,1.0,16137,7147.895765418479,,8989.104234581522,8989.104234581522
201885,2,¦,¤,91.0,0.0,0.0,0.0,453727,10717.35299656661,,443009.6470034334,443009.6470034334
201888,2,¤,¤,74.0,1.0,1.0,1.0,10954,11994.941408138164,,1040.9414081381638,1040.9414081381638
201891,2,¦,¤,66.0,0.0,0.0,0.0,624874,7148.479119457367,,617725.5208805426,617725.5208805426
201894,2,¤,¤,48.0,1.0,1.0,1.0,1247,9325.119855842338,,8078.119855842338,8078.119855842338
201895,2,¦,¦,94.0,1.0,1.0,1.0,608368,352147.17024474894,,256220.82975525106,256220.82975525106
201900,2,¤,¤,44.0,1.0,1.0,1.0,563,1803.446841479611,,1240.446841479611,1240.446841479611
201903,2,¢,¤,44.0,0.0,0.0,0.0,8257,1803.223679196278,,6453.776320803722,6453.776320803722
201909,2,¦,¦,94.0,1.0,1.0,1.0,620003,352089.4769218156,,267913.5230781844,267913.5230781844
201912,2,§,¦,94.0,0.0,0.0,0.0,432,352057.2789109712,,351625.2789109712,351625.2789109712
201915,2,¦,¦,91.0,1.0,1.0,1.0,690581,152530.55933014234,,538050.4406698577,538050.4406698577
201918,2,§,§,63.0,1.0,1.0,1.0,153888,177148.9767598628,,23260.976759862795,23260.976759862795
201921,2,¤,¤,74.0,1.0,1.0,1.0,10955,11885.970677917387,,930.9706779173866,930.9706779173866
201924,2,¤,¤,44.0,1.0,1.0,1.0,2204,1807.5244470601644,,396.47555293983555,396.47555293983555
201927,2,¦,¦,94.0,1.0,1.0,1.0,614072,351731.22706963803,,262340.77293036197,262340.77293036197
201930,2,¤,¤,63.0,1.0,1.0,1.0,3274,13274.025398520827,,10000.025398520827,10000.025398520827
201936,2,¦,¦,94.0,1.0,1.0,1.0,116,351675.66357621585,,351559.66357621585,351559.66357621585
201942,2,¤,¤,48.0,1.0,1.0,1.0,10396,9327.757673182616,,1068.2423268173843,1068.2423268173843
201951,2,¤,¤,44.0,1.0,1.0,1.0,1640,1816.9501171851596,,176.95011718515957,176.95011718515957
201987,2,¤,¤,50.0,1.0,1.0,1.0,5360,7131.044076680988,,1771.044076680988,1771.044076680988
202002,2,¦,¦,94.0,1.0,1.0,1.0,620125,351136.1902894606,,268988.8097105394,268988.8097105394
202005,2,¦,¦,92.0,1.0,1.0,1.0,418811,185643.88006748055,,233167.11993251945,233167.11993251945
202020,2,§,§,59.0,1.0,1.0,1.0,259208,202358.29659482738,,56849.70340517262,56849.70340517262
202026,2,¦,¦,93.0,1.0,1.0,1.0,614442,450159.825837542,,164282.174162458,164282.174162458
202029,2,§,§,64.0,1.0,1.0,1.0,597342,180694.23458621648,,416647.7654137835,416647.7654137835
202035,2,¦,¤,54.0,0.0,0.0,0.0,158,10165.574463205787,,10007.574463205787,10007.574463205787
202038,2,¤,¤,49.0,1.0,1.0,1.0,11618,7118.553840287939,,4499.446159712061,4499.446159712061
202039,2,¤,¦,46.0,0.0,0.0,0.0,11243,8629.29985640937,,2613.7001435906295,2613.7001435906295
202044,2,¦,¦,92.0,1.0,1.0,1.0,1800,442768.6596925237,,440968.6596925237,440968.6596925237
202047,2,¤,¤,47.0,1.0,1.0,1.0,8793,8662.280892809353,,130.71910719064726,130.71910719064726
202050,2,¦,¦,93.0,1.0,1.0,1.0,239493,145458.78930923494,,94034.21069076506,94034.21069076506
202056,2,¦,¤,48.0,0.0,0.0,0.0,399,7118.216160517106,,6719.216160517106,6719.216160517106
202059,2,¦,¦,45.0,1.0,1.0,1.0,425266,8628.587303153814,,416637.4126968462,416637.4126968462
202062,2,¦,¤,63.0,0.0,0.0,0.0,137,7158.132845775418,,7021.132845775418,7021.132845775418
202065,2,¤,¤,57.0,1.0,1.0,1.0,56,7124.667312312936,,7068.667312312936,7068.667312312936
202068,2,¤,¤,45.0,1.0,1.0,1.0,61496,8628.377843817703,,52867.6221561823,52867.6221561823
202071,2,¦,¤,45.0,0.0,0.0,0.0,388877,8628.573600206593,,380248.4263997934,380248.4263997934
202074,2,¤,¤,58.0,1.0,1.0,1.0,649,7130.889429133766,,6481.889429133766,6481.889429133766
202080,2,¤,¤,51.0,1.0,1.0,1.0,60501,7117.5310131559945,,53383.468986844004,53383.468986844004
202083,2,¢,¤,44.0,0.0,0.0,0.0,72,1955.201109273976,,1883.201109273976,1883.201109273976
202086,2,¢,¤,44.0,0.0,0.0,0.0,45,1979.261527032297,,1934.261527032297,1934.261527032297
202089,2,¦,¤,45.0,0.0,0.0,0.0,153389,8628.287795878816,,144760.71220412117,144760.71220412117
202095,2,¦,¦,92.0,1.0,1.0,1.0,89,426642.81215426547,,426553.81215426547,426553.81215426547
202101,2,¢,¤,44.0,0.0,0.0,0.0,82,1901.9651593156707,,1819.9651593156707,1819.9651593156707
202107,2,¦,¦,92.0,1.0,1.0,1.0,188,425803.0642274659,,425615.0642274659,425615.0642274659
202110,2,¦,¤,55.0,0.0,0.0,0.0,42,7116.728411961551,,7074.728411961551,7074.728411961551
202113,2,¤,¤,46.0,1.0,1.0,1.0,57060,8628.205578195482,,48431.794421804516,48431.794421804516
202116,2,¤,¤,47.0,1.0,1.0,1.0,144798,7117.550588794884,,137680.4494112051,137680.4494112051
202119,2,¦,¤,46.0,0.0,0.0,0.0,1880,7117.725790762939,,5237.725790762939,5237.725790762939
202122,2,¦,¦,93.0,1.0,1.0,1.0,154504,145376.6342679461,,9127.365732053906,9127.365732053906
202128,2,¤,¤,77.0,1.0,1.0,1.0,4147,7090.361005160175,,2943.3610051601754,2943.3610051601754
202137,2,¤,¤,66.0,1.0,1.0,1.0,14179,7147.320241635146,,7031.679758364854,7031.679758364854
202143,2,¦,¦,93.0,1.0,1.0,1.0,525619,152535.94654596457,,373083.0534540354,373083.0534540354
202149,2,¤,¤,73.0,1.0,1.0,1.0,7308,7148.300002361534,,159.6999976384659,159.6999976384659
202152,2,¤,¤,72.0,1.0,1.0,1.0,20458,7148.689557575423,,13309.310442424576,13309.310442424576
202179,2,¤,¤,70.0,1.0,1.0,1.0,1889,14128.69387728149,,12239.69387728149,12239.69387728149
202182,2,¤,¤,78.0,1.0,1.0,1.0,1391,7142.026010097648,,5751.026010097648,5751.026010097648
202185,2,¦,¤,78.0,0.0,0.0,0.0,72,7142.800226615704,,7070.800226615704,7070.800226615704
202205,2,¤,¤,74.0,1.0,1.0,1.0,13319,18180.9333449627,,4861.933344962701,4861.933344962701
202211,2,¦,¦,91.0,1.0,1.0,1.0,113,373758.98878829315,,373645.98878829315,373645.98878829315
202223,2,¦,¦,91.0,1.0,1.0,1.0,628604,374418.1710219817,,254185.8289780183,254185.8289780183
202247,2,¤,¤,66.0,1.0,1.0,1.0,1472,13722.538521615035,,12250.538521615035,12250.538521615035
202253,2,¦,¦,92.0,1.0,1.0,1.0,160073,152536.02484852012,,7536.9751514798845,7536.9751514798845
202256,2,¤,¤,50.0,1.0,1.0,1.0,18428,7128.529585865712,,11299.470414134288,11299.470414134288
202259,2,¦,¦,93.0,1.0,1.0,1.0,608334,432165.2095083959,,176168.79049160407,176168.79049160407
202271,2,¤,¤,69.0,1.0,1.0,1.0,2915,9557.467028942217,,6642.467028942217,6642.467028942217
202289,2,¤,¤,69.0,1.0,1.0,1.0,2516390,9551.32027833111,,2506838.679721669,2506838.679721669
202292,2,¦,¤,50.0,0.0,0.0,0.0,648,7132.163803225431,,6484.163803225431,6484.163803225431
202298,2,¦,¦,93.0,1.0,1.0,1.0,73244,153898.83384643053,,80654.83384643053,80654.83384643053
202307,2,¤,¤,69.0,1.0,1.0,1.0,1332,13958.796907364913,,12626.796907364913,12626.796907364913
202310,2,¦,¦,92.0,1.0,1.0,1.0,3359,427293.0992176429,,423934.0992176429,423934.0992176429
202325,2,¦,¤,69.0,0.0,0.0,0.0,596914,9502.741372864468,,587411.2586271355,587411.2586271355
202340,2,¦,¦,93.0,1.0,1.0,1.0,56,425819.35115902143,,425763.35115902143,425763.35115902143
202343,2,¦,¦,92.0,1.0,1.0,1.0,606836,426704.6085311099,,180131.39146889013,180131.39146889013
202358,2,¦,¦,92.0,1.0,1.0,1.0,604060,426554.36158751,,177505.63841249002,177505.63841249002
202361,2,¦,¤,67.0,0.0,0.0,0.0,602688,10057.2223231739,,592630.7776768261,592630.7776768261
202373,2,¤,¤,70.0,1.0,1.0,1.0,233668,25335.574875542286,,208332.42512445772,208332.42512445772
