CaseID,Prefix length,Groud truth,Predicted,Confidence,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
201232,2,¦,¤,50.0,0.0,0.0,0.0,610786,8795.430473403727,,601990.5695265962,601990.5695265962
201235,2,¦,¦,98.0,1.0,1.0,1.0,606128,447444.38717394345,,158683.61282605655,158683.61282605655
201238,2,¤,¤,77.0,1.0,1.0,1.0,922,11152.405910360827,,10230.405910360827,10230.405910360827
201241,2,¤,,40.0,0.0,0.0,0.0,2098,4390.017116708812,,2292.017116708812,2292.017116708812
201244,2,¤,¤,73.0,1.0,1.0,1.0,66237,16734.77323422735,,49502.22676577265,49502.22676577265
201250,2,¤,¤,77.0,1.0,1.0,1.0,746,11003.235626899794,,10257.235626899794,10257.235626899794
201256,2,¦,¦,82.0,1.0,1.0,1.0,437526,286147.1990078946,,151378.8009921054,151378.8009921054
201259,2,¤,¤,72.0,1.0,1.0,1.0,710,17546.75703239081,,16836.75703239081,16836.75703239081
201265,2,¤,¤,72.0,1.0,1.0,1.0,314270,17780.40207034902,,296489.597929651,296489.597929651
201271,2,¤,¤,47.0,1.0,1.0,1.0,2205,9987.941200800326,,7782.9412008003255,7782.9412008003255
201274,2,¦,¤,77.0,0.0,0.0,0.0,657573,10944.269887438713,,646628.7301125613,646628.7301125613
201289,2,¤,¤,50.0,1.0,1.0,1.0,43,8839.734059337037,,8796.734059337037,8796.734059337037
201295,2,¦,¤,47.0,0.0,0.0,0.0,534,9998.93487960032,,9464.93487960032,9464.93487960032
201304,2,¤,¤,73.0,1.0,1.0,1.0,630,9967.737183903113,,9337.737183903113,9337.737183903113
201307,2,¦,¦,75.0,1.0,1.0,1.0,1037940,100323.91212512524,,937616.0878748747,937616.0878748747
201310,2,¦,¤,72.0,0.0,0.0,0.0,128,9962.377373975338,,9834.377373975338,9834.377373975338
201313,2,§,¦,95.0,0.0,0.0,0.0,1173,325333.2431203185,,324160.2431203185,324160.2431203185
201316,2,¦,¤,62.0,0.0,0.0,0.0,14,9948.4493069059,,9934.4493069059,9934.4493069059
201319,2,¦,¦,89.0,1.0,1.0,1.0,153038,86013.50933742162,,67024.49066257838,67024.49066257838
201322,2,§,§,77.0,1.0,1.0,1.0,16394,201448.40523876116,,185054.40523876116,185054.40523876116
201325,2,¤,¤,47.0,1.0,1.0,1.0,6095,9987.59666955588,,3892.59666955588,3892.59666955588
201328,2,¦,¦,89.0,1.0,1.0,1.0,608535,86028.04229173272,,522506.95770826726,522506.95770826726
201331,2,¢,,39.0,0.0,0.0,0.0,305,4212.775367081127,,3907.775367081127,3907.775367081127
201337,2,¤,¤,71.0,1.0,1.0,1.0,13117,9963.638045119782,,3153.361954880218,3153.361954880218
201373,2,¤,¤,47.0,1.0,1.0,1.0,2321,9970.857540742001,,7649.857540742001,7649.857540742001
201376,2,¤,¤,72.0,1.0,1.0,1.0,9496,11965.21775804929,,2469.21775804929,2469.21775804929
201379,2,¦,¤,47.0,0.0,0.0,0.0,608627,9956.588857555897,,598670.4111424441,598670.4111424441
201385,2,¤,¤,47.0,1.0,1.0,1.0,322,9975.397131400332,,9653.397131400332,9653.397131400332
201388,2,¤,¤,50.0,1.0,1.0,1.0,1855,6633.260049285415,,4778.260049285415,4778.260049285415
201394,2,¦,¤,50.0,0.0,0.0,0.0,157,6544.0538628687955,,6387.0538628687955,6387.0538628687955
201397,2,¦,¦,89.0,1.0,1.0,1.0,1364678,86050.35852006605,,1278627.6414799339,1278627.6414799339
201400,2,¤,¤,47.0,1.0,1.0,1.0,5007,9968.344028708669,,4961.344028708669,4961.344028708669
201415,2,¢,,40.0,0.0,0.0,0.0,1071,4241.347969603335,,3170.3479696033346,3170.3479696033346
201424,2,¤,¤,47.0,1.0,1.0,1.0,442,9962.85110443645,,9520.85110443645,9520.85110443645
201427,2,¦,¦,97.0,1.0,1.0,1.0,871,447698.18141700997,,446827.18141700997,446827.18141700997
201430,2,¦,¦,97.0,1.0,1.0,1.0,602408,447700.65577776555,,154707.34422223445,154707.34422223445
201433,2,¦,¦,97.0,1.0,1.0,1.0,602956,447705.9490305211,,155250.0509694789,155250.0509694789
201436,2,¦,¤,50.0,0.0,0.0,0.0,186,6891.137770624169,,6705.137770624169,6705.137770624169
201439,2,¤,¤,72.0,1.0,1.0,1.0,14359,11775.923287557722,,2583.076712442278,2583.076712442278
201442,2,¦,¦,63.0,1.0,1.0,1.0,92439,107592.73835734365,,15153.738357343653,15153.738357343653
201445,2,¤,¤,75.0,1.0,1.0,1.0,2004,10969.996192066477,,8965.996192066477,8965.996192066477
201451,2,¦,¤,72.0,0.0,0.0,0.0,615184,10127.053521000253,,605056.9464789998,605056.9464789998
201454,2,¦,¤,74.0,0.0,0.0,0.0,518018,10020.315392394752,,507997.6846076053,507997.6846076053
201457,2,¤,¤,74.0,1.0,1.0,1.0,194545,10020.340840725308,,184524.65915927468,184524.65915927468
201469,2,¢,,40.0,0.0,0.0,0.0,912,4241.665094953334,,3329.665094953334,3329.665094953334
201478,2,¤,¤,74.0,1.0,1.0,1.0,11214,10020.211641508642,,1193.788358491358,1193.788358491358
201484,2,¤,¤,74.0,1.0,1.0,1.0,977,10020.131381389197,,9043.131381389197,9043.131381389197
201487,2,¤,¢,63.0,0.0,0.0,0.0,3295,5719.453565441449,,2424.4535654414494,2424.4535654414494
201490,2,¤,¤,69.0,1.0,1.0,1.0,81097,9797.121788039314,,71299.87821196069,71299.87821196069
201508,2,¤,¤,54.0,1.0,1.0,1.0,29104,9793.461143567094,,19310.538856432904,19310.538856432904
201523,2,¤,¤,61.0,1.0,1.0,1.0,35850,9896.24303555315,,25953.75696444685,25953.75696444685
201526,2,¦,¤,69.0,0.0,0.0,0.0,91,9956.518385255897,,9865.518385255897,9865.518385255897
201532,2,¤,¤,61.0,1.0,1.0,1.0,11706,9917.94654638925,,1788.0534536107498,1788.0534536107498
201538,2,¦,¤,50.0,0.0,0.0,0.0,524751,7783.771243445924,,516967.2287565541,516967.2287565541
201541,2,¤,¤,50.0,1.0,1.0,1.0,14360,7059.848456824081,,7300.151543175919,7300.151543175919
201544,2,¤,¤,74.0,1.0,1.0,1.0,10072,9960.558797122561,,111.44120287743863,111.44120287743863
201556,2,¦,¤,73.0,0.0,0.0,0.0,599254,9962.242302067005,,589291.757697933,589291.757697933
201559,2,¦,¤,50.0,0.0,0.0,0.0,272,8433.437759070584,,8161.437759070584,8161.437759070584
201562,2,¤,¤,72.0,1.0,1.0,1.0,9128,9963.320919769783,,835.3209197697834,835.3209197697834
201568,2,¤,¤,53.0,1.0,1.0,1.0,10127,9902.806747272592,,224.19325272740753,224.19325272740753
201602,2,¦,¦,73.0,1.0,1.0,1.0,352019,211083.62866293392,,140935.37133706608,140935.37133706608
201605,2,¦,¤,49.0,0.0,0.0,0.0,602188,9982.542239594772,,592205.4577604053,592205.4577604053
201611,2,¦,¤,50.0,0.0,0.0,0.0,228,6879.141819113064,,6651.141819113064,6651.141819113064
201617,2,¤,¤,47.0,1.0,1.0,1.0,19,10005.054224316982,,9986.054224316982,9986.054224316982
201629,2,¤,¤,72.0,1.0,1.0,1.0,81215,9797.525046200424,,71417.47495379958,71417.47495379958
201635,2,¤,,39.0,0.0,0.0,0.0,1635,4212.845839381127,,2577.845839381127,2577.845839381127
201644,2,¦,¤,47.0,0.0,0.0,0.0,598749,10008.384040491981,,588740.615959508,588740.615959508
201662,2,¤,¤,72.0,1.0,1.0,1.0,1947,16472.78071359415,,14525.780713594151,14525.780713594151
201668,2,¦,§,59.0,0.0,0.0,0.0,5471,182057.59170201578,,176586.59170201578,176586.59170201578
201674,2,¦,¤,71.0,0.0,0.0,0.0,58,9899.251811250371,,9841.251811250371,9841.251811250371
201677,2,¦,¤,47.0,0.0,0.0,0.0,617787,9883.195872233713,,607903.8041277663,607903.8041277663
201680,2,¦,¤,47.0,0.0,0.0,0.0,80,9775.052212755993,,9695.052212755993,9695.052212755993
201683,2,¤,¤,73.0,1.0,1.0,1.0,15573,17257.671827535407,,1684.671827535407,1684.671827535407
201686,2,¤,¤,72.0,1.0,1.0,1.0,20750,10199.843576644658,,10550.156423355342,10550.156423355342
201692,2,¦,¤,72.0,0.0,0.0,0.0,433123,12168.461828813071,,420954.5381711869,420954.5381711869
201695,2,¦,¦,95.0,1.0,1.0,1.0,343451,326043.16541000706,,17407.83458999294,17407.83458999294
201701,2,¤,¤,72.0,1.0,1.0,1.0,53354,11000.628151799794,,42353.37184820021,42353.37184820021
201704,2,¦,¦,84.0,1.0,1.0,1.0,173932,96673.58792972715,,77258.41207027285,77258.41207027285
201710,2,¤,¤,72.0,1.0,1.0,1.0,12200,12172.515943626959,,27.484056373041312,27.484056373041312
201716,2,¦,¤,72.0,0.0,0.0,0.0,210,12167.228563563072,,11957.228563563072,11957.228563563072
201719,2,¦,¦,96.0,1.0,1.0,1.0,334724,140238.671140571,,194485.328859429,194485.328859429
201722,2,¤,¤,47.0,1.0,1.0,1.0,530,9869.216908503166,,9339.216908503166,9339.216908503166
201725,2,¦,¤,73.0,0.0,0.0,0.0,168,10024.86085574475,,9856.86085574475,9856.86085574475
201731,2,¢,,40.0,0.0,0.0,0.0,92,4288.783657758865,,4196.783657758865,4196.783657758865
201740,2,¤,¤,48.0,1.0,1.0,1.0,62468,9883.327029014268,,52584.67297098573,52584.67297098573
201743,2,¦,¤,47.0,0.0,0.0,0.0,1142,9860.358931905948,,8718.358931905948,8718.358931905948
201749,2,¤,¤,47.0,1.0,1.0,1.0,69547,9859.620930319837,,59687.37906968016,59687.37906968016
201752,2,¦,¦,88.0,1.0,1.0,1.0,56484,109146.57426978729,,52662.57426978729,52662.57426978729
201755,2,¦,¦,85.0,1.0,1.0,1.0,19134,105641.65008980023,,86507.65008980023,86507.65008980023
201758,2,¦,¦,98.0,1.0,1.0,1.0,311,449563.9747107868,,449252.9747107868,449252.9747107868
201761,2,¦,¦,98.0,1.0,1.0,1.0,61,457833.131750738,,457772.131750738,457772.131750738
201770,2,¦,¤,72.0,0.0,0.0,0.0,115,12037.814014868696,,11922.814014868696,11922.814014868696
201779,2,¤,,40.0,0.0,0.0,0.0,1821,4235.984244547782,,2414.9842445477816,2414.9842445477816
201782,2,¦,¦,90.0,1.0,1.0,1.0,233872,100298.45596431414,,133573.54403568586,133573.54403568586
201794,2,¤,¤,73.0,1.0,1.0,1.0,8276,17529.65575425749,,9253.655754257488,9253.655754257488
201797,2,¤,¤,50.0,1.0,1.0,1.0,66599,6918.105170757488,,59680.89482924251,59680.89482924251
201800,2,¤,¤,74.0,1.0,1.0,1.0,19816,10020.07461203642,,9795.92538796358,9795.92538796358
201821,2,¦,¦,94.0,1.0,1.0,1.0,610636,379003.0988599793,,231632.9011400207,231632.9011400207
201824,2,¤,¤,49.0,1.0,1.0,1.0,16260,9991.84066806699,,6268.1593319330095,6268.1593319330095
201833,2,¤,¤,50.0,1.0,1.0,1.0,21263,6941.658579468587,,14321.341420531413,14321.341420531413
201836,2,¤,¤,50.0,1.0,1.0,1.0,21252,7376.903334523915,,13875.096665476085,13875.096665476085
201842,2,¤,¤,50.0,1.0,1.0,1.0,118714,7218.673445385109,,111495.32655461489,111495.32655461489
201845,2,¦,¤,47.0,0.0,0.0,0.0,620141,9982.593136255884,,610158.4068637441,610158.4068637441
201848,2,¤,¤,76.0,1.0,1.0,1.0,11345,17366.124782107574,,6021.124782107574,6021.124782107574
201854,2,¦,¤,77.0,0.0,0.0,0.0,614889,17606.18475692967,,597282.8152430704,597282.8152430704
201879,2,¤,¤,50.0,1.0,1.0,1.0,1578,6680.069316996502,,5102.069316996502,5102.069316996502
201882,2,¤,¤,70.0,1.0,1.0,1.0,16137,9963.033157878115,,6173.966842121885,6173.966842121885
201885,2,¦,¤,84.0,0.0,0.0,0.0,453727,110730.25911640868,,342996.74088359135,342996.74088359135
201888,2,¤,¤,73.0,1.0,1.0,1.0,10954,16620.453460680186,,5666.453460680186,5666.453460680186
201891,2,¦,¤,71.0,0.0,0.0,0.0,624874,9962.900043533671,,614911.0999564664,614911.0999564664
201894,2,¤,¤,48.0,1.0,1.0,1.0,1247,9991.376725425323,,8744.376725425323,8744.376725425323
201895,2,¦,¦,94.0,1.0,1.0,1.0,608368,370900.2251270058,,237467.77487299423,237467.77487299423
201900,2,¤,,39.0,0.0,0.0,0.0,563,4212.967208342238,,3649.9672083422383,3649.9672083422383
201903,2,¢,,39.0,0.0,0.0,0.0,8257,4213.0964075589045,,4043.9035924410955,4043.9035924410955
201909,2,¦,¦,96.0,1.0,1.0,1.0,620003,378002.1729528243,,242000.82704717573,242000.82704717573
201912,2,§,¦,95.0,0.0,0.0,0.0,432,368691.0281455847,,368259.0281455847,368259.0281455847
201915,2,¦,¦,94.0,1.0,1.0,1.0,690581,132744.83468470827,,557836.1653152917,557836.1653152917
201918,2,§,§,91.0,1.0,1.0,1.0,153888,235155.90142816573,,81267.90142816573,81267.90142816573
201921,2,¤,¤,73.0,1.0,1.0,1.0,10955,16584.301170780203,,5629.301170780203,5629.301170780203
201924,2,¤,,39.0,0.0,0.0,0.0,2204,4212.877160403349,,2008.877160403349,2008.877160403349
201927,2,¦,¦,97.0,1.0,1.0,1.0,614072,362439.16418389906,,251632.83581610094,251632.83581610094
201930,2,¤,¤,66.0,1.0,1.0,1.0,3274,9813.18359974764,,6539.183599747639,6539.183599747639
201936,2,¦,¦,97.0,1.0,1.0,1.0,116,360731.1975211,,360615.1975211,360615.1975211
201942,2,¤,¤,47.0,1.0,1.0,1.0,10396,9990.50365193088,,405.49634806912036,405.49634806912036
201951,2,¤,,39.0,0.0,0.0,0.0,1640,4212.877160403349,,2572.877160403349,2572.877160403349
201987,2,¤,¤,50.0,1.0,1.0,1.0,5360,6931.573210313037,,1571.5732103130367,1571.5732103130367
202002,2,¦,¦,97.0,1.0,1.0,1.0,620125,338259.80484368955,,281865.19515631045,281865.19515631045
202005,2,¦,¦,95.0,1.0,1.0,1.0,418811,102595.76681150183,,316215.2331884982,316215.2331884982
202020,2,§,§,84.0,1.0,1.0,1.0,259208,227727.71383488073,,31480.286165119265,31480.286165119265
202026,2,¦,¦,98.0,1.0,1.0,1.0,614442,461548.1808385583,,152893.8191614417,152893.8191614417
202029,2,§,§,92.0,1.0,1.0,1.0,597342,248394.99997178104,,348947.00002821896,348947.00002821896
202035,2,¦,¤,52.0,0.0,0.0,0.0,158,9818.93492245319,,9660.93492245319,9660.93492245319
202038,2,¤,¤,50.0,1.0,1.0,1.0,11618,6645.729731257631,,4972.270268742369,4972.270268742369
202039,2,¤,¤,47.0,1.0,1.0,1.0,11243,9805.118436525421,,1437.8815634745788,1437.8815634745788
202044,2,¦,¦,98.0,1.0,1.0,1.0,1800,461415.9748037584,,459615.9748037584,459615.9748037584
202047,2,¤,¤,47.0,1.0,1.0,1.0,8793,9809.013988664308,,1016.0139886643083,1016.0139886643083
202050,2,¦,¦,84.0,1.0,1.0,1.0,239493,132952.3834384637,,106540.6165615363,106540.6165615363
202056,2,¦,¤,50.0,0.0,0.0,0.0,399,6629.971341952084,,6230.971341952084,6230.971341952084
202059,2,¦,¤,47.0,0.0,0.0,0.0,425266,9795.61446384487,,415470.38553615514,415470.38553615514
202062,2,¦,¤,51.0,0.0,0.0,0.0,137,8575.267177948288,,8438.267177948288,8438.267177948288
202065,2,¤,¤,50.0,1.0,1.0,1.0,56,7253.7647356573125,,7197.7647356573125,7197.7647356573125
202068,2,¤,¤,47.0,1.0,1.0,1.0,61496,9791.245181244873,,51704.75481875513,51704.75481875513
202071,2,¦,¤,47.0,0.0,0.0,0.0,388877,9793.032437075428,,379083.96756292455,379083.96756292455
202074,2,¤,¤,50.0,1.0,1.0,1.0,649,7765.364270198711,,7116.364270198711,7116.364270198711
202080,2,¤,¤,50.0,1.0,1.0,1.0,60501,6636.991166057635,,53864.00883394237,53864.00883394237
202083,2,¢,,40.0,0.0,0.0,0.0,72,4239.950268986669,,4167.950268986669,4167.950268986669
202086,2,¢,,40.0,0.0,0.0,0.0,45,4254.295297164439,,4209.295297164439,4209.295297164439
202089,2,¦,¤,47.0,0.0,0.0,0.0,153389,9790.454325433762,,143598.54567456624,143598.54567456624
202095,2,¦,¦,98.0,1.0,1.0,1.0,89,461332.7235266917,,461243.7235266917,461243.7235266917
202101,2,¢,,40.0,0.0,0.0,0.0,82,4227.04600783112,,4145.04600783112,4145.04600783112
202107,2,¦,¦,98.0,1.0,1.0,1.0,188,461026.8737446919,,460838.8737446919,460838.8737446919
202110,2,¦,¤,50.0,0.0,0.0,0.0,42,6667.290339929842,,6625.290339929842,6625.290339929842
202113,2,¤,¤,47.0,1.0,1.0,1.0,57060,9787.298732444875,,47272.70126755512,47272.70126755512
202116,2,¤,¤,50.0,1.0,1.0,1.0,144798,6581.521635702109,,138216.4783642979,138216.4783642979
202119,2,¦,¤,50.0,0.0,0.0,0.0,1880,6560.720561818786,,4680.720561818786,4680.720561818786
202122,2,¦,¦,85.0,1.0,1.0,1.0,154504,133289.867452908,,21214.132547092013,21214.132547092013
202128,2,¤,¤,74.0,1.0,1.0,1.0,4147,10020.605111850307,,5873.605111850307,5873.605111850307
202137,2,¤,¤,60.0,1.0,1.0,1.0,14179,9952.066884972566,,4226.933115027434,4226.933115027434
202143,2,¦,¦,90.0,1.0,1.0,1.0,525619,135885.95736132885,,389733.0426386711,389733.0426386711
202149,2,¤,¤,72.0,1.0,1.0,1.0,7308,9963.71047498367,,2655.710474983671,2655.710474983671
202152,2,¤,¤,72.0,1.0,1.0,1.0,20458,9964.235102105893,,10493.764897894107,10493.764897894107
202179,2,¤,¤,72.0,1.0,1.0,1.0,1889,10830.774248288773,,8941.774248288773,8941.774248288773
202182,2,¤,¤,74.0,1.0,1.0,1.0,1391,9960.447215980896,,8569.447215980896,8569.447215980896
202185,2,¦,¤,74.0,0.0,0.0,0.0,72,9960.56271225034,,9888.56271225034,9888.56271225034
202205,2,¤,¤,74.0,1.0,1.0,1.0,13319,17326.513476815926,,4007.513476815926,4007.513476815926
202211,2,¦,¦,94.0,1.0,1.0,1.0,113,456960.3714665163,,456847.3714665163,456847.3714665163
202223,2,¦,¦,94.0,1.0,1.0,1.0,628604,456344.1303542944,,172259.86964570562,172259.86964570562
202247,2,¤,¤,72.0,1.0,1.0,1.0,1472,15777.518619869516,,14305.518619869516,14305.518619869516
202253,2,¦,¦,89.0,1.0,1.0,1.0,160073,135754.76925975113,,24318.230740248866,24318.230740248866
202256,2,¤,¤,50.0,1.0,1.0,1.0,18428,6725.234231040922,,11702.765768959078,11702.765768959078
202259,2,¦,¦,98.0,1.0,1.0,1.0,608334,461344.03041571396,,146989.96958428604,146989.96958428604
202271,2,¤,¤,72.0,1.0,1.0,1.0,2915,13250.74996388195,,10335.74996388195,10335.74996388195
202289,2,¤,¤,72.0,1.0,1.0,1.0,2516390,13345.932592851344,,2503044.0674071484,2503044.0674071484
202292,2,¦,¤,50.0,0.0,0.0,0.0,648,6844.500768535305,,6196.500768535305,6196.500768535305
202298,2,¦,¦,87.0,1.0,1.0,1.0,73244,227449.19164476977,,154205.19164476977,154205.19164476977
202307,2,¤,¤,72.0,1.0,1.0,1.0,1332,9965.744383864225,,8633.744383864225,8633.744383864225
202310,2,¦,¦,97.0,1.0,1.0,1.0,3359,460998.9040718475,,457639.9040718475,457639.9040718475
202325,2,¦,¤,72.0,0.0,0.0,0.0,596914,13630.202190540085,,583283.79780946,583283.79780946
202340,2,¦,¦,98.0,1.0,1.0,1.0,56,460491.8480430922,,460435.8480430922,460435.8480430922
202343,2,¦,¦,96.0,1.0,1.0,1.0,606836,460501.1817077144,,146334.8182922856,146334.8182922856
202358,2,¦,¦,97.0,1.0,1.0,1.0,604060,460493.28881011443,,143566.71118988557,143566.71118988557
202361,2,¦,¤,72.0,0.0,0.0,0.0,602688,15099.903964603203,,587588.0960353968,587588.0960353968
202373,2,¤,¤,76.0,1.0,1.0,1.0,233668,29024.938767576466,,204643.06123242353,204643.06123242353
202379,2,¦,¦,97.0,1.0,1.0,1.0,122,460486.99328464776,,460364.99328464776,460364.99328464776
