CaseID,Prefix length,Groud truth,Predicted,Confidence,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
3171,2,§,§,80.0,1.0,1.0,1.0,419,9711.153664508538,,9292.153664508538,9292.153664508538
3173,2,§,§,76.0,1.0,1.0,1.0,31,37295.56778402821,,37264.56778402821,37264.56778402821
3174,2,§,§,79.0,1.0,1.0,1.0,3104,15038.034562668205,,11934.034562668205,11934.034562668205
3175,2,ª,§,76.0,0.0,0.0,0.0,1228681,34144.761549314186,,1194536.2384506857,1194536.2384506857
3177,2,§,§,75.0,1.0,1.0,1.0,54,32252.062073741854,,32198.062073741854,32198.062073741854
3179,2,§,§,82.0,1.0,1.0,1.0,80292,18097.536811501966,,62194.46318849803,62194.46318849803
3180,2,§,§,75.0,1.0,1.0,1.0,5295,37424.88497803286,,32129.88497803286,32129.88497803286
3181,2,§,§,80.0,1.0,1.0,1.0,535751,63210.36134483881,,472540.6386551612,472540.6386551612
3182,2,ª,§,83.0,0.0,0.0,0.0,3048,24460.234416366613,,21412.234416366613,21412.234416366613
3183,2,ª,§,80.0,0.0,0.0,0.0,336884,14282.940447916162,,322601.05955208384,322601.05955208384
3185,2,£,§,78.0,0.0,0.0,0.0,19012,22318.874502018774,,3306.8745020187744,3306.8745020187744
3187,2,©,©,85.0,1.0,1.0,1.0,250148,5747.64774744752,,244400.3522525525,244400.3522525525
3188,2,§,§,80.0,1.0,1.0,1.0,1383795,11432.60984468065,,1372362.3901553194,1372362.3901553194
3189,2,§,§,77.0,1.0,1.0,1.0,429409,32120.013711662785,,397288.9862883372,397288.9862883372
3190,2,§,§,80.0,1.0,1.0,1.0,14,7168.901334376411,,7154.901334376411,7154.901334376411
3191,2,©,©,86.0,1.0,1.0,1.0,711220,0.0,,711220.0,711220.0
3193,2,§,§,75.0,1.0,1.0,1.0,20811,29536.646144764778,,8725.646144764778,8725.646144764778
3194,2,©,©,87.0,1.0,1.0,1.0,13647,12524.822500669141,,1122.177499330859,1122.177499330859
3195,2,§,§,78.0,1.0,1.0,1.0,516141,17407.918444154264,,498733.08155584574,498733.08155584574
3196,2,©,©,86.0,1.0,1.0,1.0,100819,185.91153797711553,,100633.08846202289,100633.08846202289
3197,2,©,©,94.0,1.0,1.0,1.0,12,0.0,,12.0,12.0
3198,2,§,§,83.0,1.0,1.0,1.0,1319870,9949.522722547928,,1309920.4772774521,1309920.4772774521
3199,2,§,§,73.0,1.0,1.0,1.0,1095620,54539.396141686026,,1041080.603858314,1041080.603858314
3200,2,©,©,93.0,1.0,1.0,1.0,10,37972.82832298855,,37962.82832298855,37962.82832298855
3201,2,ª,§,76.0,0.0,0.0,0.0,93,46657.81708419434,,46564.81708419434,46564.81708419434
3202,2,§,§,77.0,1.0,1.0,1.0,97278,30265.648018603326,,67012.35198139667,67012.35198139667
3203,2,§,§,76.0,1.0,1.0,1.0,169978,52800.58180124347,,117177.41819875652,117177.41819875652
3204,2,§,§,84.0,1.0,1.0,1.0,248472,97260.55973532317,,151211.4402646768,151211.4402646768
3205,2,§,§,75.0,1.0,1.0,1.0,18736,37514.479233841215,,18778.479233841215,18778.479233841215
3206,2,§,§,79.0,1.0,1.0,1.0,278692,19825.9293414327,,258866.0706585673,258866.0706585673
3207,2,§,,74.0,0.0,0.0,0.0,28,0.0,,28.0,28.0
3208,2,§,§,79.0,1.0,1.0,1.0,95639,15797.458003107833,,79841.54199689216,79841.54199689216
3209,2,§,§,75.0,1.0,1.0,1.0,7,52150.70522940903,,52143.70522940903,52143.70522940903
3210,2,§,§,81.0,1.0,1.0,1.0,107,7157.071510864198,,7050.071510864198,7050.071510864198
3211,2,ª,§,85.0,0.0,0.0,0.0,21,8315.9322107953,,8294.9322107953,8294.9322107953
3213,2,§,§,85.0,1.0,1.0,1.0,431902,4277.562745365283,,427624.43725463474,427624.43725463474
3214,2,£,§,76.0,0.0,0.0,0.0,768942,53118.17044787182,,715823.8295521282,715823.8295521282
3215,2,§,§,80.0,1.0,1.0,1.0,2246817,52810.877896308826,,2194006.122103691,2194006.122103691
3216,2,§,§,75.0,1.0,1.0,1.0,148360,49987.8998313376,,98372.10016866241,98372.10016866241
3217,2,©,©,70.0,1.0,1.0,1.0,7,0.0,,7.0,7.0
3218,2,§,§,78.0,1.0,1.0,1.0,20652,20955.795345080085,,303.7953450800851,303.7953450800851
3219,2,§,§,75.0,1.0,1.0,1.0,1288794,32250.204628020358,,1256543.7953719797,1256543.7953719797
3220,2,§,§,77.0,1.0,1.0,1.0,3204860,51905.035246816275,,3152954.9647531835,3152954.9647531835
3221,2,§,§,77.0,1.0,1.0,1.0,14023,27664.494858916903,,13641.494858916903,13641.494858916903
3223,2,£,§,80.0,0.0,0.0,0.0,710325,65422.462912354735,,644902.5370876453,644902.5370876453
3224,2,©,©,86.0,1.0,1.0,1.0,10809,21236.337221078727,,10427.337221078727,10427.337221078727
3225,2,§,§,85.0,1.0,1.0,1.0,1543808,67919.9574006597,,1475888.0425993402,1475888.0425993402
3227,2,§,§,76.0,1.0,1.0,1.0,1843,32028.474009320405,,30185.474009320405,30185.474009320405
3228,2,©,©,89.0,1.0,1.0,1.0,1901471,1639.4178155569814,,1899831.582184443,1899831.582184443
3230,2,§,§,79.0,1.0,1.0,1.0,82670,15143.435964426262,,67526.56403557374,67526.56403557374
3232,2,§,§,76.0,1.0,1.0,1.0,1157,27926.98242536031,,26769.98242536031,26769.98242536031
3234,2,ª,§,74.0,0.0,0.0,0.0,2408192,53039.623436921436,,2355152.3765630787,2355152.3765630787
3235,2,©,©,86.0,1.0,1.0,1.0,2350,23336.363468072457,,20986.363468072457,20986.363468072457
3236,2,§,§,79.0,1.0,1.0,1.0,11280,15440.09141777536,,4160.09141777536,4160.09141777536
3237,2,§,§,76.0,1.0,1.0,1.0,12000,33181.2155098949,,21181.2155098949,21181.2155098949
3238,2,ª,§,74.0,0.0,0.0,0.0,4,41132.36549545946,,41128.36549545946,41128.36549545946
3240,2,§,§,74.0,1.0,1.0,1.0,155119,45353.673328557736,,109765.32667144226,109765.32667144226
3241,2,§,§,77.0,1.0,1.0,1.0,188561,31867.765668333825,,156693.23433166617,156693.23433166617
3243,2,§,§,77.0,1.0,1.0,1.0,24731,23483.403397142298,,1247.5966028577022,1247.5966028577022
3244,2,©,©,87.0,1.0,1.0,1.0,1037816,21340.03046420796,,1016475.969535792,1016475.969535792
3245,2,§,§,76.0,1.0,1.0,1.0,368134,29682.903495180384,,338451.09650481964,338451.09650481964
3246,2,§,§,79.0,1.0,1.0,1.0,357834,69393.6127214215,,288440.3872785785,288440.3872785785
3247,2,§,§,77.0,1.0,1.0,1.0,36,21425.25296536555,,21389.25296536555,21389.25296536555
3248,2,§,§,75.0,1.0,1.0,1.0,226,36045.755101466944,,35819.755101466944,35819.755101466944
3249,2,¥,§,76.0,0.0,0.0,0.0,604450,27992.426743903034,,576457.5732560969,576457.5732560969
3250,2,ª,§,85.0,0.0,0.0,0.0,1102575,66565.76946867214,,1036009.2305313279,1036009.2305313279
3252,2,ª,§,78.0,0.0,0.0,0.0,9813,55047.39968930027,,45234.39968930027,45234.39968930027
3255,2,§,§,87.0,1.0,1.0,1.0,533832,31649.561367907176,,502182.43863209285,502182.43863209285
3256,2,©,©,95.0,1.0,1.0,1.0,90,0.0,,90.0,90.0
3257,2,ª,§,75.0,0.0,0.0,0.0,10415,49796.18377548081,,39381.18377548081,39381.18377548081
3259,2,§,§,77.0,1.0,1.0,1.0,428439,25475.480933144005,,402963.519066856,402963.519066856
3260,2,§,§,73.0,1.0,1.0,1.0,1702,44740.794812617496,,43038.794812617496,43038.794812617496
3261,2,§,§,77.0,1.0,1.0,1.0,84980,17064.969849088073,,67915.03015091193,67915.03015091193
3263,2,§,§,78.0,1.0,1.0,1.0,617370,17864.48551684798,,599505.5144831521,599505.5144831521
3264,2,ª,§,79.0,0.0,0.0,0.0,1034026,19302.78808262117,,1014723.2119173788,1014723.2119173788
3265,2,§,§,73.0,1.0,1.0,1.0,331346,39977.93312213004,,291368.06687786995,291368.06687786995
3266,2,§,§,76.0,1.0,1.0,1.0,3135,41775.23657403972,,38640.23657403972,38640.23657403972
3267,2,§,§,74.0,1.0,1.0,1.0,353291,43861.349263996104,,309429.6507360039,309429.6507360039
3268,2,§,§,76.0,1.0,1.0,1.0,27,60133.17407557381,,60106.17407557381,60106.17407557381
3269,2,§,§,71.0,1.0,1.0,1.0,916,46406.53076403083,,45490.53076403083,45490.53076403083
3270,2,ª,§,77.0,0.0,0.0,0.0,704,31438.089129638643,,30734.089129638643,30734.089129638643
3271,2,¦,§,74.0,0.0,0.0,0.0,1830903,45411.69414998679,,1785491.3058500132,1785491.3058500132
3272,2,§,§,82.0,1.0,1.0,1.0,257338,55451.889138296494,,201886.11086170352,201886.11086170352
3274,2,©,©,92.0,1.0,1.0,1.0,69,245.6106606164572,,176.6106606164572,176.6106606164572
3275,2,§,§,79.0,1.0,1.0,1.0,5396,16936.969524385124,,11540.969524385124,11540.969524385124
3277,2,§,§,84.0,1.0,1.0,1.0,83936,61768.14745723753,,22167.85254276247,22167.85254276247
3278,2,ª,§,80.0,0.0,0.0,0.0,5711,11527.528149646734,,5816.528149646734,5816.528149646734
3279,2,ª,§,82.0,0.0,0.0,0.0,268452,62477.54715008626,,205974.45284991374,205974.45284991374
3280,2,§,§,76.0,1.0,1.0,1.0,75910,30307.89783727354,,45602.102162726456,45602.102162726456
3281,2,§,§,77.0,1.0,1.0,1.0,417,20939.48848023069,,20522.48848023069,20522.48848023069
3282,2,§,§,79.0,1.0,1.0,1.0,2107,20614.98234116069,,18507.98234116069,18507.98234116069
3283,2,§,§,76.0,1.0,1.0,1.0,1200700,29037.738109702164,,1171662.2618902978,1171662.2618902978
3284,2,§,§,77.0,1.0,1.0,1.0,3717,30639.783473050946,,26922.783473050946,26922.783473050946
3285,2,§,§,74.0,1.0,1.0,1.0,686208,38428.90510544106,,647779.0948945589,647779.0948945589
3286,2,§,§,76.0,1.0,1.0,1.0,627525,39194.870463426036,,588330.129536574,588330.129536574
3287,2,ª,§,78.0,0.0,0.0,0.0,17,29287.03184003923,,29270.03184003923,29270.03184003923
3288,2,ª,§,80.0,0.0,0.0,0.0,79961,13705.325114708929,,66255.67488529107,66255.67488529107
3290,2,§,§,72.0,1.0,1.0,1.0,2029,54383.1255559596,,52354.1255559596,52354.1255559596
3292,2,ª,§,77.0,0.0,0.0,0.0,122,47883.17811241846,,47761.17811241846,47761.17811241846
3293,2,§,,67.0,0.0,0.0,0.0,1,0.0,,1.0,1.0
3295,2,ª,§,87.0,0.0,0.0,0.0,8,87025.43666149954,,87017.43666149954,87017.43666149954
3296,2,©,©,94.0,1.0,1.0,1.0,7,0.0,,7.0,7.0
3297,2,§,©,89.0,0.0,0.0,0.0,21,0.0,,21.0,21.0
3298,2,§,§,83.0,1.0,1.0,1.0,72492,26461.34775008288,,46030.65224991712,46030.65224991712
3299,2,§,§,79.0,1.0,1.0,1.0,6406,18753.488582286755,,12347.488582286755,12347.488582286755
3300,2,§,§,78.0,1.0,1.0,1.0,26831,17754.00363960972,,9076.99636039028,9076.99636039028
3301,2,§,§,77.0,1.0,1.0,1.0,524960,41551.51965128565,,483408.48034871434,483408.48034871434
3302,2,©,©,87.0,1.0,1.0,1.0,15,11114.200904764128,,11099.200904764128,11099.200904764128
3303,2,ª,§,85.0,0.0,0.0,0.0,14823,36853.42027304385,,22030.42027304385,22030.42027304385
3304,2,ª,§,75.0,0.0,0.0,0.0,1555421,32185.36374362066,,1523235.6362563793,1523235.6362563793
3305,2,§,§,82.0,1.0,1.0,1.0,1754954,50801.20962646072,,1704152.7903735393,1704152.7903735393
3306,2,§,§,74.0,1.0,1.0,1.0,56,49619.534715882655,,49563.534715882655,49563.534715882655
3307,2,ª,§,72.0,0.0,0.0,0.0,922568,58405.755840353166,,864162.2441596468,864162.2441596468
3308,2,ª,§,79.0,0.0,0.0,0.0,82533,67425.61283630371,,15107.387163696287,15107.387163696287
3309,2,§,§,74.0,1.0,1.0,1.0,1292948,40185.43903806264,,1252762.5609619373,1252762.5609619373
3310,2,§,§,74.0,1.0,1.0,1.0,630997,53884.99067089274,,577112.0093291072,577112.0093291072
3311,2,§,§,76.0,1.0,1.0,1.0,534497,48083.2039592865,,486413.7960407135,486413.7960407135
3312,2,§,§,78.0,1.0,1.0,1.0,8481,31135.928911177525,,22654.928911177525,22654.928911177525
3313,2,§,§,77.0,1.0,1.0,1.0,579403,66142.56098969751,,513260.4390103025,513260.4390103025
3316,2,§,§,78.0,1.0,1.0,1.0,392,22375.11487843729,,21983.11487843729,21983.11487843729
3317,2,§,§,77.0,1.0,1.0,1.0,21032,31116.125585473368,,10084.125585473368,10084.125585473368
3318,2,ª,§,72.0,0.0,0.0,0.0,12654,42166.51332961264,,29512.513329612637,29512.513329612637
3319,2,§,§,88.0,1.0,1.0,1.0,377353,0.0,,377353.0,377353.0
3320,2,§,§,77.0,1.0,1.0,1.0,78826,24982.863384733802,,53843.136615266194,53843.136615266194
3321,2,§,§,72.0,1.0,1.0,1.0,773510,58611.262880687005,,714898.737119313,714898.737119313
3322,2,ª,§,77.0,0.0,0.0,0.0,2128,23763.484840318266,,21635.484840318266,21635.484840318266
3325,2,£,§,79.0,0.0,0.0,0.0,1935,16167.721421804377,,14232.721421804377,14232.721421804377
3326,2,§,§,74.0,1.0,1.0,1.0,7577,36986.4932160116,,29409.4932160116,29409.4932160116
3327,2,§,§,73.0,1.0,1.0,1.0,34,39526.413524611824,,39492.413524611824,39492.413524611824
3328,2,§,§,77.0,1.0,1.0,1.0,14,44660.1954970036,,44646.1954970036,44646.1954970036
3329,2,§,§,75.0,1.0,1.0,1.0,21633,46743.33187376496,,25110.33187376496,25110.33187376496
3330,2,§,§,74.0,1.0,1.0,1.0,44,42884.417672414624,,42840.417672414624,42840.417672414624
3332,2,§,§,76.0,1.0,1.0,1.0,1101828,71937.89221312785,,1029890.1077868722,1029890.1077868722
3333,2,©,§,72.0,0.0,0.0,0.0,405210,41140.335854765246,,364069.66414523474,364069.66414523474
3335,2,ª,§,75.0,0.0,0.0,0.0,1284,35555.51828932415,,34271.51828932415,34271.51828932415
3337,2,§,§,84.0,1.0,1.0,1.0,2778305,40740.787022815035,,2737564.212977185,2737564.212977185
3339,2,§,§,73.0,1.0,1.0,1.0,66063,48327.12649717341,,17735.873502826587,17735.873502826587
3340,2,§,§,74.0,1.0,1.0,1.0,2470,49470.04019272062,,47000.04019272062,47000.04019272062
3341,2,§,§,78.0,1.0,1.0,1.0,16742,45811.10469494588,,29069.104694945883,29069.104694945883
3342,2,ª,§,75.0,0.0,0.0,0.0,163896,38123.27199777139,,125772.7280022286,125772.7280022286
3345,2,©,©,88.0,1.0,1.0,1.0,10,12123.783940678339,,12113.783940678339,12113.783940678339
3346,2,©,©,88.0,1.0,1.0,1.0,721,0.0,,721.0,721.0
3347,2,§,,74.0,0.0,0.0,0.0,782,0.0,,782.0,782.0
3348,2,ª,§,77.0,0.0,0.0,0.0,170247,31934.551999267547,,138312.44800073246,138312.44800073246
3350,2,§,§,80.0,1.0,1.0,1.0,373,10013.769601463087,,9640.769601463087,9640.769601463087
3352,2,§,§,84.0,1.0,1.0,1.0,671691,45930.00636421104,,625760.9936357889,625760.9936357889
3353,2,§,§,69.0,1.0,1.0,1.0,591970,55269.2874523083,,536700.7125476917,536700.7125476917
3354,2,©,©,75.0,1.0,1.0,1.0,2592794,300804.276798653,,2291989.723201347,2291989.723201347
3355,2,§,§,77.0,1.0,1.0,1.0,165837,34228.4440362526,,131608.5559637474,131608.5559637474
3356,2,§,§,81.0,1.0,1.0,1.0,67115,45924.085166682606,,21190.914833317394,21190.914833317394
3359,2,©,©,93.0,1.0,1.0,1.0,65034,35050.79905774876,,29983.200942251242,29983.200942251242
3361,2,§,§,77.0,1.0,1.0,1.0,81984,58282.99470688158,,23701.00529311842,23701.00529311842
3363,2,§,§,77.0,1.0,1.0,1.0,2983,40350.1828448807,,37367.1828448807,37367.1828448807
3364,2,ª,©,70.0,0.0,0.0,0.0,1,321902.34588593885,,321901.34588593885,321901.34588593885
3365,2,§,§,74.0,1.0,1.0,1.0,11,43846.88884476665,,43835.88884476665,43835.88884476665
3366,2,©,©,97.0,1.0,1.0,1.0,5,0.0,,5.0,5.0
3367,2,§,§,80.0,1.0,1.0,1.0,1160,9902.869720365334,,8742.869720365334,8742.869720365334
3368,2,§,§,73.0,1.0,1.0,1.0,62170,56155.744779956185,,6014.255220043815,6014.255220043815
3369,2,§,§,81.0,1.0,1.0,1.0,19,42675.86203250404,,42656.86203250404,42656.86203250404
3370,2,§,§,80.0,1.0,1.0,1.0,6634,18764.523255600085,,12130.523255600085,12130.523255600085
3371,2,ª,§,74.0,0.0,0.0,0.0,156853,47568.983782844625,,109284.01621715538,109284.01621715538
3374,2,§,§,70.0,1.0,1.0,1.0,4606,51105.11100385535,,46499.11100385535,46499.11100385535
3375,2,§,§,80.0,1.0,1.0,1.0,2174,13549.290245444628,,11375.290245444628,11375.290245444628
3377,2,§,§,79.0,1.0,1.0,1.0,31216,14521.689795181106,,16694.310204818896,16694.310204818896
3378,2,§,§,77.0,1.0,1.0,1.0,9,73802.76771751166,,73793.76771751166,73793.76771751166
3379,2,§,§,82.0,1.0,1.0,1.0,929781,72178.09671668561,,857602.9032833144,857602.9032833144
3380,2,§,§,80.0,1.0,1.0,1.0,3495,28955.689923567777,,25460.689923567777,25460.689923567777
3381,2,§,§,79.0,1.0,1.0,1.0,14649,70948.19736084416,,56299.19736084416,56299.19736084416
3383,2,§,§,76.0,1.0,1.0,1.0,5343,46906.36595051111,,41563.36595051111,41563.36595051111
3384,2,©,©,86.0,1.0,1.0,1.0,7,0.0,,7.0,7.0
3385,2,©,©,92.0,1.0,1.0,1.0,17,0.0,,17.0,17.0
3386,2,£,§,77.0,0.0,0.0,0.0,11,28210.370184778272,,28199.370184778272,28199.370184778272
3387,2,§,§,76.0,1.0,1.0,1.0,333,27058.12840310347,,26725.12840310347,26725.12840310347
3388,2,©,§,74.0,0.0,0.0,0.0,690573,34319.672592864976,,656253.327407135,656253.327407135
3389,2,§,§,79.0,1.0,1.0,1.0,1995,15694.649482433086,,13699.649482433086,13699.649482433086
3390,2,§,§,85.0,1.0,1.0,1.0,246272,22105.760105730813,,224166.23989426918,224166.23989426918
3391,2,©,§,78.0,0.0,0.0,0.0,1118915,19439.58377424732,,1099475.4162257528,1099475.4162257528
3392,2,§,§,79.0,1.0,1.0,1.0,5325,15121.833336394595,,9796.833336394595,9796.833336394595
3393,2,§,§,78.0,1.0,1.0,1.0,1818,20517.829444133717,,18699.829444133717,18699.829444133717
3394,2,§,§,79.0,1.0,1.0,1.0,3428,29311.577780961223,,25883.577780961223,25883.577780961223
3395,2,§,§,76.0,1.0,1.0,1.0,1040000,31196.966903321703,,1008803.0330966783,1008803.0330966783
3396,2,§,§,76.0,1.0,1.0,1.0,12701,28054.27245779074,,15353.27245779074,15353.27245779074
3397,2,§,§,73.0,1.0,1.0,1.0,4194,51156.12004625791,,46962.12004625791,46962.12004625791
3399,2,§,§,74.0,1.0,1.0,1.0,78763,54580.49880690726,,24182.501193092743,24182.501193092743
3400,2,©,©,86.0,1.0,1.0,1.0,327388,28051.689005365915,,299336.31099463406,299336.31099463406
3401,2,§,§,77.0,1.0,1.0,1.0,23302,28935.047447258476,,5633.047447258476,5633.047447258476
3402,2,§,§,80.0,1.0,1.0,1.0,95137,12227.499184010705,,82909.50081598929,82909.50081598929
3404,2,§,§,79.0,1.0,1.0,1.0,10365,22910.430106795728,,12545.430106795728,12545.430106795728
3405,2,©,©,80.0,1.0,1.0,1.0,406421,360025.80645687995,,46395.193543120055,46395.193543120055
3406,2,ª,§,75.0,0.0,0.0,0.0,348,36659.75562776687,,36311.75562776687,36311.75562776687
3407,2,§,§,81.0,1.0,1.0,1.0,5406,6723.302934386632,,1317.302934386632,1317.302934386632
3408,2,ª,§,76.0,0.0,0.0,0.0,95988,28618.332522983048,,67369.66747701695,67369.66747701695
3410,2,£,§,85.0,0.0,0.0,0.0,414404,66066.08828361378,,348337.9117163862,348337.9117163862
3411,2,§,§,81.0,1.0,1.0,1.0,113980,2855.5890446446183,,111124.41095535539,111124.41095535539
3412,2,§,§,81.0,1.0,1.0,1.0,84354,7387.045919965991,,76966.954080034,76966.954080034
