CaseID,Prefix length,Groud truth,Predicted,Confidence,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
200982,2,¤,¤,49.0,1.0,1.0,1.0,16895,2256.0757426502073,,14638.924257349792,14638.924257349792
200991,2,£,£,90.0,1.0,1.0,1.0,62057,18934.38402528453,,43122.615974715474,43122.615974715474
201000,2,¦,¤,81.0,0.0,0.0,0.0,608071,7925.003605337516,,600145.9963946625,600145.9963946625
201003,2,¤,¤,81.0,1.0,1.0,1.0,15460,7840.574853591727,,7619.425146408273,7619.425146408273
201006,2,¤,¤,58.0,1.0,1.0,1.0,16330,4920.162611533535,,11409.837388466465,11409.837388466465
201009,2,¤,¤,81.0,1.0,1.0,1.0,16359,7837.173586334785,,8521.826413665214,8521.826413665214
201015,2,¦,¤,81.0,0.0,0.0,0.0,661844,7823.1686848827085,,654020.8313151173,654020.8313151173
201021,2,¦,¤,79.0,0.0,0.0,0.0,82,12519.516654917055,,12437.516654917055,12437.516654917055
201027,2,¤,¤,81.0,1.0,1.0,1.0,16873,7842.977273874365,,9030.022726125635,9030.022726125635
201030,2,¤,¤,81.0,1.0,1.0,1.0,16787,7823.3184385202085,,8963.681561479792,8963.681561479792
201036,2,¦,¤,81.0,0.0,0.0,0.0,2699,7787.359458054255,,5088.359458054255,5088.359458054255
201039,2,¤,¤,81.0,1.0,1.0,1.0,16965,7850.8564685271385,,9114.143531472862,9114.143531472862
201042,2,¦,¤,57.0,0.0,0.0,0.0,608604,4569.843829451774,,604034.1561705482,604034.1561705482
201054,2,¤,¤,79.0,1.0,1.0,1.0,65178,13865.430897684406,,51312.569102315596,51312.569102315596
201057,2,¦,¤,81.0,0.0,0.0,0.0,104,7839.717440608394,,7735.717440608394,7735.717440608394
201060,2,¦,¤,81.0,0.0,0.0,0.0,594726,7915.2828324562715,,586810.7171675437,586810.7171675437
201072,2,¦,¤,79.0,0.0,0.0,0.0,602613,9338.093610515944,,593274.9063894841,593274.9063894841
201075,2,¤,¤,81.0,1.0,1.0,1.0,21481,7845.74918434103,,13635.25081565897,13635.25081565897
201078,2,¤,¤,81.0,1.0,1.0,1.0,17493,7841.03145536881,,9651.968544631189,9651.968544631189
201081,2,¦,¤,79.0,0.0,0.0,0.0,75,13909.883258473272,,13834.883258473272,13834.883258473272
201084,2,¤,¤,78.0,1.0,1.0,1.0,21056,8021.638257321493,,13034.361742678506,13034.361742678506
201087,2,¤,¤,81.0,1.0,1.0,1.0,267,7851.533785632694,,7584.533785632694,7584.533785632694
201093,2,¦,¤,81.0,0.0,0.0,0.0,590760,7895.722364687532,,582864.2776353125,582864.2776353125
201096,2,¦,¤,79.0,0.0,0.0,0.0,586946,12649.394167471153,,574296.6058325288,574296.6058325288
201099,2,¢,¤,49.0,0.0,0.0,0.0,239,2258.8633136279836,,2019.8633136279836,2019.8633136279836
201102,2,£,£,90.0,1.0,1.0,1.0,61915,18933.370007190086,,42981.62999280992,42981.62999280992
201111,2,¤,¤,49.0,1.0,1.0,1.0,13873,2259.346831908539,,11613.653168091461,11613.653168091461
201114,2,¤,¤,77.0,1.0,1.0,1.0,1745,7987.701929743734,,6242.701929743734,6242.701929743734
201120,2,¤,¤,78.0,1.0,1.0,1.0,12776,7987.4802356333175,,4788.5197643666825,4788.5197643666825
201123,2,¤,¤,78.0,1.0,1.0,1.0,74844,7987.300139755539,,66856.69986024447,66856.69986024447
201129,2,¤,¤,49.0,1.0,1.0,1.0,14391,2259.6404664918723,,12131.359533508128,12131.359533508128
201138,2,¤,¤,57.0,1.0,1.0,1.0,17716,4506.279772415695,,13209.720227584305,13209.720227584305
201141,2,¦,¤,79.0,0.0,0.0,0.0,604773,14149.265916189812,,590623.7340838102,590623.7340838102
201144,2,¦,¦,96.0,1.0,1.0,1.0,72,262882.350874529,,262810.350874529,262810.350874529
201147,2,¤,¤,81.0,1.0,1.0,1.0,306,7853.587759543109,,7547.587759543109,7547.587759543109
201150,2,¤,¤,81.0,1.0,1.0,1.0,16734,7904.3630516930825,,8829.636948306917,8829.636948306917
201153,2,¦,¤,79.0,0.0,0.0,0.0,205,13097.565695666752,,12892.565695666752,12892.565695666752
201159,2,¤,¤,78.0,1.0,1.0,1.0,5973,8021.1219498457995,,2048.1219498457995,2048.1219498457995
201162,2,¤,¤,81.0,1.0,1.0,1.0,3522,7888.080524656286,,4366.080524656286,4366.080524656286
201165,2,¤,¤,81.0,1.0,1.0,1.0,11722,7853.529032626443,,3868.470967373557,3868.470967373557
201168,2,¤,¤,81.0,1.0,1.0,1.0,17467,7856.036671968108,,9610.963328031892,9610.963328031892
201171,2,¤,¤,81.0,1.0,1.0,1.0,16758,7859.569096005606,,8898.430903994395,8898.430903994395
201177,2,¦,¤,81.0,0.0,0.0,0.0,661821,7790.590417252864,,654030.4095827471,654030.4095827471
201208,2,¦,¦,97.0,1.0,1.0,1.0,57,263937.93196546176,,263880.93196546176,263880.93196546176
201211,2,¦,¤,57.0,0.0,0.0,0.0,138,4533.354838562904,,4395.354838562904,4395.354838562904
201214,2,¤,¤,79.0,1.0,1.0,1.0,9576,8729.699393142651,,846.3006068573486,846.3006068573486
201217,2,¦,¤,53.0,0.0,0.0,0.0,141,5386.230188801346,,5245.230188801346,5245.230188801346
201226,2,¤,¤,49.0,1.0,1.0,1.0,14678,2255.668569361319,,12422.331430638682,12422.331430638682
201229,2,¤,¤,49.0,1.0,1.0,1.0,489,2255.038233789097,,1766.038233789097,1766.038233789097
201232,2,¦,¤,52.0,0.0,0.0,0.0,610786,5036.505527359863,,605749.4944726401,605749.4944726401
201235,2,¦,¦,98.0,1.0,1.0,1.0,606128,292346.600257358,,313781.399742642,313781.399742642
201238,2,¤,¤,77.0,1.0,1.0,1.0,922,7994.177061697203,,7072.177061697203,7072.177061697203
201241,2,¤,¤,49.0,1.0,1.0,1.0,2098,532.6208343622211,,1565.379165637779,1565.379165637779
201244,2,¤,¤,79.0,1.0,1.0,1.0,66237,13516.096770238755,,52720.90322976124,52720.90322976124
201250,2,¤,¤,76.0,1.0,1.0,1.0,746,7996.574588070118,,7250.574588070118,7250.574588070118
201256,2,¦,¦,84.0,1.0,1.0,1.0,437526,219447.5317951073,,218078.4682048927,218078.4682048927
201259,2,¤,¤,73.0,1.0,1.0,1.0,710,12415.22450239072,,11705.22450239072,11705.22450239072
201265,2,¤,¤,74.0,1.0,1.0,1.0,314270,12415.745214385164,,301854.25478561484,301854.25478561484
201271,2,¤,¤,52.0,1.0,1.0,1.0,2205,4947.413858430742,,2742.413858430742,2742.413858430742
201274,2,¦,¤,76.0,0.0,0.0,0.0,657573,7998.157278474284,,649574.8427215257,649574.8427215257
201289,2,¤,¤,52.0,1.0,1.0,1.0,43,4820.415922357198,,4777.415922357198,4777.415922357198
201295,2,¦,¤,57.0,0.0,0.0,0.0,534,4601.37431101009,,4067.3743110100904,4067.3743110100904
201304,2,¤,¤,72.0,1.0,1.0,1.0,630,8023.3016972360765,,7393.3016972360765,7393.3016972360765
201307,2,¦,¦,90.0,1.0,1.0,1.0,1037940,99149.32681025918,,938790.6731897409,938790.6731897409
201310,2,¦,¤,71.0,0.0,0.0,0.0,128,8023.713275043715,,7895.713275043715,7895.713275043715
201313,2,§,¦,96.0,0.0,0.0,0.0,1173,262181.0888474849,,261008.0888474849,261008.0888474849
201316,2,¦,¤,67.0,0.0,0.0,0.0,14,8021.566316848577,,8007.566316848577,8007.566316848577
201319,2,¦,¦,85.0,1.0,1.0,1.0,153038,58885.33448190805,,94152.66551809195,94152.66551809195
201322,2,§,§,59.0,1.0,1.0,1.0,16394,133617.37572177447,,117223.37572177447,117223.37572177447
201325,2,¤,¤,52.0,1.0,1.0,1.0,6095,4908.240068668263,,1186.7599313317369,1186.7599313317369
201328,2,¦,¦,85.0,1.0,1.0,1.0,608535,58017.773487375176,,550517.2265126249,550517.2265126249
201331,2,¢,¤,50.0,0.0,0.0,0.0,305,2247.9635978946562,,1942.9635978946562,1942.9635978946562
201337,2,¤,¤,69.0,1.0,1.0,1.0,13117,8023.508220226354,,5093.491779773646,5093.491779773646
201373,2,¤,¤,52.0,1.0,1.0,1.0,2321,4931.4695005557505,,2610.4695005557505,2610.4695005557505
201376,2,¤,¤,74.0,1.0,1.0,1.0,9496,8695.543818409335,,800.4561815906654,800.4561815906654
201379,2,¦,¤,52.0,0.0,0.0,0.0,608627,4956.29826214046,,603670.7017378595,603670.7017378595
201385,2,¤,¤,52.0,1.0,1.0,1.0,322,4871.966409807171,,4549.966409807171,4549.966409807171
201388,2,¤,¤,60.0,1.0,1.0,1.0,1855,6164.748453502327,,4309.748453502327,4309.748453502327
201394,2,¦,¤,58.0,0.0,0.0,0.0,157,6059.85435008016,,5902.85435008016,5902.85435008016
201397,2,¦,¦,85.0,1.0,1.0,1.0,1364678,58456.93337020827,,1306221.0666297916,1306221.0666297916
201400,2,¤,¤,52.0,1.0,1.0,1.0,5007,4884.215865841887,,122.78413415811337,122.78413415811337
201415,2,¢,¤,49.0,0.0,0.0,0.0,1071,1709.2234188157715,,638.2234188157715,638.2234188157715
201424,2,¤,¤,52.0,1.0,1.0,1.0,442,4849.652139037738,,4407.652139037738,4407.652139037738
201427,2,¦,¦,98.0,1.0,1.0,1.0,871,292398.93768549134,,291527.93768549134,291527.93768549134
201430,2,¦,¦,98.0,1.0,1.0,1.0,602408,292384.06019993575,,310023.93980006425,310023.93980006425
201433,2,¦,¦,98.0,1.0,1.0,1.0,602956,292349.10593913577,,310606.89406086423,310606.89406086423
201436,2,¦,¤,60.0,0.0,0.0,0.0,186,6187.776256309259,,6001.776256309259,6001.776256309259
201439,2,¤,¤,75.0,1.0,1.0,1.0,14359,8493.029918976108,,5865.970081023892,5865.970081023892
201442,2,¦,¦,78.0,1.0,1.0,1.0,92439,62745.090607522696,,29693.909392477304,29693.909392477304
201445,2,¤,¤,77.0,1.0,1.0,1.0,2004,7182.612182205961,,5178.612182205961,5178.612182205961
201451,2,¦,¤,75.0,0.0,0.0,0.0,615184,12401.841616864338,,602782.1583831357,602782.1583831357
201454,2,¦,¤,79.0,0.0,0.0,0.0,518018,7000.088925206056,,511017.91107479396,511017.91107479396
201457,2,¤,¤,79.0,1.0,1.0,1.0,194545,6997.8250025685575,,187547.17499743143,187547.17499743143
201469,2,¢,¤,48.0,0.0,0.0,0.0,912,2210.507570444676,,1298.5075704446758,1298.5075704446758
201478,2,¤,¤,79.0,1.0,1.0,1.0,11214,7004.13129463661,,4209.86870536339,4209.86870536339
201484,2,¤,¤,79.0,1.0,1.0,1.0,977,7007.8183662213305,,6030.8183662213305,6030.8183662213305
201487,2,¤,¤,49.0,1.0,1.0,1.0,3295,2267.429613205757,,1027.570386794243,1027.570386794243
201490,2,¤,¤,70.0,1.0,1.0,1.0,81097,11631.66061676613,,69465.33938323386,69465.33938323386
201508,2,¤,¤,59.0,1.0,1.0,1.0,29104,7116.286002522662,,21987.713997477338,21987.713997477338
201523,2,¤,¤,63.0,1.0,1.0,1.0,35850,7879.764303865318,,27970.23569613468,27970.23569613468
201526,2,¦,¤,66.0,0.0,0.0,0.0,91,7985.948441890262,,7894.948441890262,7894.948441890262
201532,2,¤,¤,64.0,1.0,1.0,1.0,11706,7919.553258079881,,3786.446741920119,3786.446741920119
201538,2,¦,¤,53.0,0.0,0.0,0.0,524751,5902.371271564964,,518848.628728435,518848.628728435
201541,2,¤,¤,51.0,1.0,1.0,1.0,14360,5134.050935943144,,9225.949064056855,9225.949064056855
201544,2,¤,¤,79.0,1.0,1.0,1.0,10072,8004.224747747891,,2067.7752522521087,2067.7752522521087
201556,2,¦,¤,73.0,0.0,0.0,0.0,599254,8018.598649993023,,591235.4013500069,591235.4013500069
201559,2,¦,¤,54.0,0.0,0.0,0.0,272,6056.287668674606,,5784.287668674606,5784.287668674606
201562,2,¤,¤,69.0,1.0,1.0,1.0,9128,8008.725187128445,,1119.2748128715548,1119.2748128715548
201568,2,¤,¤,61.0,1.0,1.0,1.0,10127,7985.706682749985,,2141.293317250015,2141.293317250015
201602,2,¦,¦,87.0,1.0,1.0,1.0,352019,212169.21529315555,,139849.78470684445,139849.78470684445
201605,2,¦,¤,58.0,0.0,0.0,0.0,602188,5278.964496727791,,596909.0355032722,596909.0355032722
201611,2,¦,¤,51.0,0.0,0.0,0.0,228,4738.808020175296,,4510.808020175296,4510.808020175296
201617,2,¤,¤,58.0,1.0,1.0,1.0,19,4773.488222030834,,4754.488222030834,4754.488222030834
201629,2,¤,¤,71.0,1.0,1.0,1.0,81215,11974.524016777063,,69240.47598322293,69240.47598322293
201635,2,¤,¤,48.0,1.0,1.0,1.0,1635,2035.3682444336564,,400.3682444336564,400.3682444336564
201644,2,¦,¤,57.0,0.0,0.0,0.0,598749,4611.77680551564,,594137.2231944844,594137.2231944844
201662,2,¤,¤,79.0,1.0,1.0,1.0,1947,12596.912858392014,,10649.912858392014,10649.912858392014
201668,2,¦,¦,79.0,1.0,1.0,1.0,5471,82090.71573945701,,76619.71573945701,76619.71573945701
201674,2,¦,¤,64.0,0.0,0.0,0.0,58,7868.895909154213,,7810.895909154213,7810.895909154213
201677,2,¦,¤,52.0,0.0,0.0,0.0,617787,4853.222735571069,,612933.7772644289,612933.7772644289
201680,2,¦,¤,54.0,0.0,0.0,0.0,80,5472.593013669356,,5392.593013669356,5392.593013669356
201683,2,¤,¤,79.0,1.0,1.0,1.0,15573,8518.770905333038,,7054.229094666962,7054.229094666962
201686,2,¤,¤,75.0,1.0,1.0,1.0,20750,12550.098696771205,,8199.901303228795,8199.901303228795
201692,2,¦,¤,75.0,0.0,0.0,0.0,433123,8412.333262784483,,424710.66673721554,424710.66673721554
201695,2,¦,¦,97.0,1.0,1.0,1.0,343451,264329.25681710604,,79121.74318289396,79121.74318289396
201701,2,¤,¤,73.0,1.0,1.0,1.0,53354,12400.462513104618,,40953.53748689538,40953.53748689538
201704,2,¦,¦,89.0,1.0,1.0,1.0,173932,97525.3866198267,,76406.6133801733,76406.6133801733
201710,2,¤,¤,75.0,1.0,1.0,1.0,12200,8312.577764570648,,3887.4222354293524,3887.4222354293524
201716,2,¦,¤,75.0,0.0,0.0,0.0,210,8442.268329773357,,8232.268329773357,8232.268329773357
201719,2,¦,¦,85.0,1.0,1.0,1.0,334724,201702.52835256103,,133021.47164743897,133021.47164743897
201722,2,¤,¤,52.0,1.0,1.0,1.0,530,4850.075951619682,,4320.075951619682,4320.075951619682
201725,2,¦,¤,66.0,0.0,0.0,0.0,168,7920.163528622241,,7752.163528622241,7752.163528622241
201731,2,¢,¤,48.0,0.0,0.0,0.0,92,1871.574958722631,,1779.574958722631,1779.574958722631
201740,2,¤,¤,53.0,1.0,1.0,1.0,62468,5408.288997483279,,57059.71100251672,57059.71100251672
201743,2,¦,¤,52.0,0.0,0.0,0.0,1142,4853.066130459959,,3711.066130459959,3711.066130459959
201749,2,¤,¤,52.0,1.0,1.0,1.0,69547,4851.688005482181,,64695.31199451782,64695.31199451782
201752,2,¦,¦,86.0,1.0,1.0,1.0,56484,86057.14735163271,,29573.14735163271,29573.14735163271
201755,2,¦,¦,88.0,1.0,1.0,1.0,19134,103232.60149583482,,84098.60149583482,84098.60149583482
201758,2,¦,¦,97.0,1.0,1.0,1.0,311,384467.6149650431,,384156.6149650431,384156.6149650431
201761,2,¦,¦,97.0,1.0,1.0,1.0,61,321508.19460245385,,321447.19460245385,321447.19460245385
201770,2,¦,¤,74.0,0.0,0.0,0.0,115,9349.31045159927,,9234.31045159927,9234.31045159927
201779,2,¤,¤,47.0,1.0,1.0,1.0,1821,0.0,,1821.0,1821.0
201782,2,¦,¦,85.0,1.0,1.0,1.0,233872,74187.89720567226,,159684.10279432774,159684.10279432774
201794,2,¤,¤,79.0,1.0,1.0,1.0,8276,12477.170632872632,,4201.170632872632,4201.170632872632
201797,2,¤,¤,59.0,1.0,1.0,1.0,66599,6445.978933253569,,60153.02106674643,60153.02106674643
201800,2,¤,¤,78.0,1.0,1.0,1.0,19816,7076.702103125461,,12739.29789687454,12739.29789687454
201821,2,¦,¦,97.0,1.0,1.0,1.0,610636,313093.61405632494,,297542.38594367506,297542.38594367506
201824,2,¤,¤,60.0,1.0,1.0,1.0,16260,7738.401763975115,,8521.598236024885,8521.598236024885
201833,2,¤,¤,51.0,1.0,1.0,1.0,21263,5720.886502208115,,15542.113497791885,15542.113497791885
201836,2,¤,¤,52.0,1.0,1.0,1.0,21252,6024.010376492679,,15227.989623507321,15227.989623507321
201842,2,¤,¤,52.0,1.0,1.0,1.0,118714,5973.955467853816,,112740.04453214619,112740.04453214619
201845,2,¦,¤,57.0,0.0,0.0,0.0,620141,7091.0559403407315,,613049.9440596593,613049.9440596593
201848,2,¤,¤,79.0,1.0,1.0,1.0,11345,17671.18762342408,,6326.187623424081,6326.187623424081
201854,2,¦,¤,79.0,0.0,0.0,0.0,614889,17632.308447026877,,597256.6915529731,597256.6915529731
201879,2,¤,¤,51.0,1.0,1.0,1.0,1578,4698.112224489207,,3120.1122244892067,3120.1122244892067
201882,2,¤,¤,69.0,1.0,1.0,1.0,16137,7995.244912798591,,8141.755087201409,8141.755087201409
201885,2,¦,¤,89.0,0.0,0.0,0.0,453727,19455.43272071759,,434271.56727928243,434271.56727928243
201888,2,¤,¤,79.0,1.0,1.0,1.0,10954,17398.035031060335,,6444.035031060335,6444.035031060335
201891,2,¦,¤,69.0,0.0,0.0,0.0,624874,7991.860774225676,,616882.1392257743,616882.1392257743
201894,2,¤,¤,59.0,1.0,1.0,1.0,1247,7519.496203318285,,6272.496203318285,6272.496203318285
201895,2,¦,¦,97.0,1.0,1.0,1.0,608368,303626.30263228546,,304741.69736771454,304741.69736771454
201900,2,¤,¤,48.0,1.0,1.0,1.0,563,878.9784859148175,,315.9784859148175,315.9784859148175
201903,2,¢,¤,48.0,0.0,0.0,0.0,8257,933.6845663536777,,7323.315433646322,7323.315433646322
201909,2,¦,¦,97.0,1.0,1.0,1.0,620003,291570.496647714,,328432.503352286,328432.503352286
201912,2,§,¦,97.0,0.0,0.0,0.0,432,298300.60129771044,,297868.60129771044,297868.60129771044
201915,2,¦,¦,90.0,1.0,1.0,1.0,690581,42410.12051640001,,648170.8794836,648170.8794836
201918,2,§,§,81.0,1.0,1.0,1.0,153888,153020.68634638653,,867.3136536134698,867.3136536134698
201921,2,¤,¤,79.0,1.0,1.0,1.0,10955,17214.720918249317,,6259.720918249317,6259.720918249317
201924,2,¤,¤,48.0,1.0,1.0,1.0,2204,897.4715919731411,,1306.5284080268589,1306.5284080268589
201927,2,¦,¦,97.0,1.0,1.0,1.0,614072,288371.2734748712,,325700.7265251288,325700.7265251288
201930,2,¤,¤,69.0,1.0,1.0,1.0,3274,10597.954323509728,,7323.954323509728,7323.954323509728
201936,2,¦,¦,97.0,1.0,1.0,1.0,116,288228.32432944904,,288112.32432944904,288112.32432944904
201942,2,¤,¤,58.0,1.0,1.0,1.0,10396,7255.053791478145,,3140.9462085218547,3140.9462085218547
201951,2,¤,¤,48.0,1.0,1.0,1.0,1640,939.7872717772856,,700.2127282227144,700.2127282227144
201987,2,¤,¤,51.0,1.0,1.0,1.0,5360,4552.37942321706,,807.6205767829397,807.6205767829397
202002,2,¦,¦,97.0,1.0,1.0,1.0,620125,287844.79841233813,,332280.20158766187,332280.20158766187
202005,2,¦,¦,96.0,1.0,1.0,1.0,418811,238786.94753438607,,180024.05246561393,180024.05246561393
202020,2,§,¦,77.0,0.0,0.0,0.0,259208,100716.1844376917,,158491.8155623083,158491.8155623083
202026,2,¦,¦,97.0,1.0,1.0,1.0,614442,390997.5469620175,,223444.45303798252,223444.45303798252
202029,2,§,§,55.0,1.0,1.0,1.0,597342,158923.02336058344,,438418.97663941653,438418.97663941653
202035,2,¦,¤,66.0,0.0,0.0,0.0,158,9423.42479921451,,9265.42479921451,9265.42479921451
202038,2,¤,¤,54.0,1.0,1.0,1.0,11618,6077.978455345428,,5540.021544654572,5540.021544654572
202039,2,¤,¤,52.0,1.0,1.0,1.0,11243,5061.5055757848495,,6181.4944242151505,6181.4944242151505
202044,2,¦,¦,97.0,1.0,1.0,1.0,1800,391004.8760812175,,389204.8760812175,389204.8760812175
202047,2,¤,¤,53.0,1.0,1.0,1.0,8793,6086.8863498218125,,2706.1136501781875,2706.1136501781875
202050,2,¦,¦,77.0,1.0,1.0,1.0,239493,91772.86588517416,,147720.13411482584,147720.13411482584
202056,2,¦,¤,54.0,0.0,0.0,0.0,399,6067.8421895287665,,5668.8421895287665,5668.8421895287665
202059,2,¦,¤,52.0,0.0,0.0,0.0,425266,5048.137371987634,,420217.8626280124,420217.8626280124
202062,2,¦,¤,64.0,0.0,0.0,0.0,137,7988.348415218039,,7851.348415218039,7851.348415218039
202065,2,¤,¤,64.0,1.0,1.0,1.0,56,7932.779538495151,,7876.779538495151,7876.779538495151
202068,2,¤,¤,52.0,1.0,1.0,1.0,61496,5155.16522004869,,56340.834779951314,56340.834779951314
202071,2,¦,¤,52.0,0.0,0.0,0.0,388877,5160.848028018131,,383716.15197198186,383716.15197198186
202074,2,¤,¤,64.0,1.0,1.0,1.0,649,7966.717334245828,,7317.717334245828,7317.717334245828
202080,2,¤,¤,54.0,1.0,1.0,1.0,60501,6092.344037944032,,54408.65596205597,54408.65596205597
202083,2,¢,¤,47.0,0.0,0.0,0.0,72,0.0,,72.0,72.0
202086,2,¢,¤,47.0,0.0,0.0,0.0,45,0.0,,45.0,45.0
202089,2,¦,¤,52.0,0.0,0.0,0.0,153389,5155.245480168133,,148233.75451983185,148233.75451983185
202095,2,¦,¦,97.0,1.0,1.0,1.0,89,388400.4704413966,,388311.4704413966,388311.4704413966
202101,2,¢,¤,47.0,0.0,0.0,0.0,82,0.0,,82.0,82.0
202107,2,¦,¦,97.0,1.0,1.0,1.0,188,385067.0680093539,,384879.0680093539,384879.0680093539
202110,2,¦,¤,56.0,0.0,0.0,0.0,42,6180.510757935653,,6138.510757935653,6138.510757935653
202113,2,¤,¤,52.0,1.0,1.0,1.0,57060,5014.449655023763,,52045.55034497624,52045.55034497624
202116,2,¤,¤,54.0,1.0,1.0,1.0,144798,6063.55903973988,,138734.4409602601,138734.4409602601
202119,2,¦,¤,54.0,0.0,0.0,0.0,1880,6058.686663220438,,4178.686663220438,4178.686663220438
202122,2,¦,¦,77.0,1.0,1.0,1.0,154504,105357.36483160038,,49146.63516839962,49146.63516839962
202128,2,¤,¤,79.0,1.0,1.0,1.0,4147,7237.3368595017655,,3090.3368595017655,3090.3368595017655
202137,2,¤,¤,62.0,1.0,1.0,1.0,14179,7729.4419940556745,,6449.5580059443255,6449.5580059443255
202143,2,¦,¦,89.0,1.0,1.0,1.0,525619,46848.195826581024,,478770.80417341896,478770.80417341896
202149,2,¤,¤,75.0,1.0,1.0,1.0,7308,8008.452106965945,,700.452106965945,700.452106965945
202152,2,¤,¤,74.0,1.0,1.0,1.0,20458,8013.561348715943,,12444.438651284057,12444.438651284057
202179,2,¤,¤,67.0,1.0,1.0,1.0,1889,7925.282558191683,,6036.282558191683,6036.282558191683
202182,2,¤,¤,79.0,1.0,1.0,1.0,1391,7990.1983130930375,,6599.1983130930375,6599.1983130930375
202185,2,¦,¤,79.0,0.0,0.0,0.0,72,7990.690640411093,,7918.690640411093,7918.690640411093
202205,2,¤,¤,79.0,1.0,1.0,1.0,13319,19806.09309769796,,6487.093097697962,6487.093097697962
202211,2,¦,¦,97.0,1.0,1.0,1.0,113,307275.3270052613,,307162.3270052613,307162.3270052613
202223,2,¦,¦,97.0,1.0,1.0,1.0,628604,317948.96760018903,,310655.03239981097,310655.03239981097
202247,2,¤,¤,73.0,1.0,1.0,1.0,1472,16313.942022085901,,14841.942022085901,14841.942022085901
202253,2,¦,¦,88.0,1.0,1.0,1.0,160073,46843.752156553244,,113229.24784344676,113229.24784344676
202256,2,¤,¤,51.0,1.0,1.0,1.0,18428,4469.359138689326,,13958.640861310674,13958.640861310674
202259,2,¦,¦,97.0,1.0,1.0,1.0,608334,391151.14525499515,,217182.85474500485,217182.85474500485
202271,2,¤,¤,74.0,1.0,1.0,1.0,2915,7552.348040501601,,4637.348040501601,4637.348040501601
202289,2,¤,¤,74.0,1.0,1.0,1.0,2516390,7651.798158748771,,2508738.2018412515,2508738.2018412515
202292,2,¦,¤,51.0,0.0,0.0,0.0,648,4453.467635039335,,3805.4676350393347,3805.4676350393347
202298,2,¦,¦,62.0,1.0,1.0,1.0,73244,122871.53234036898,,49627.53234036898,49627.53234036898
202307,2,¤,¤,64.0,1.0,1.0,1.0,1332,7917.466494974326,,6585.466494974326,6585.466494974326
202310,2,¦,¦,97.0,1.0,1.0,1.0,3359,390882.56748943974,,387523.56748943974,387523.56748943974
202325,2,¦,¤,74.0,0.0,0.0,0.0,596914,7933.611992538901,,588980.3880074611,588980.3880074611
202340,2,¦,¦,97.0,1.0,1.0,1.0,56,390499.51138766215,,390443.51138766215,390443.51138766215
202343,2,¦,¦,97.0,1.0,1.0,1.0,606836,390604.59341721766,,216231.40658278234,216231.40658278234
202358,2,¦,¦,97.0,1.0,1.0,1.0,604060,390211.82779855124,,213848.17220144876,213848.17220144876
202361,2,¦,¤,74.0,0.0,0.0,0.0,602688,9127.78175533133,,593560.2182446687,593560.2182446687
202373,2,¤,¤,77.0,1.0,1.0,1.0,233668,25924.414008447537,,207743.58599155245,207743.58599155245
202379,2,¦,¦,97.0,1.0,1.0,1.0,122,389316.23448912945,,389194.23448912945,389194.23448912945
